cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
4.9348588650210324e+01,-4.9741792183881593e+01,-3.1683839890412457e+01,-6.2156079317555371e+00,3.4711944572921666e-17,5.0000000000000000e-01,5.0000000000000000e-01,5.0000000000000000e-01
-4.9079483119540221e+01,4.8255129572131274e+01,-3.0822960399773859e+01,-6.2176079317555306e+00,8.1938039219312262e-17,5.0000000000000000e-01,5.0000000000000000e-01,5.0000000000000000e-01
-4.7898909303605357e+01,-4.8912988542669822e+01,-3.0570124236503609e+01,-6.2196079317555304e+00,1.0529853491798411e-16,9.4056442227116232e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9590663668546568e+01,-4.6621699015513904e+01,-3.0300278144152177e+01,-6.2216079317555382e+00,1.3764055290867452e-16,9.1734180394225509e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9069395374569460e+01,4.5126976974508217e+01,-2.9357442499669869e+01,-6.2236079317555433e+00,3.5265182631321240e-16,8.9469255410282134e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.4881432439233819e+01,-4.8863265221506119e+01,-2.9146002762775598e+01,-6.2256079317554924e+00,4.3481514178870899e-16,8.7260251623441580e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7282176931767339e+01,4.6339397830509832e+01,-2.9050914666757855e+01,-6.2276079317555357e+00,4.7723502068126940e-16,8.5105788334427891e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7141658043689937e+01,4.5927863196181420e+01,-2.8794717137628563e+01,-6.2296079317555479e+00,6.1535947208798712e-16,8.3004518933551714e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8095001007687657e+01,-4.3478329030695065e+01,-2.8153665519406090e+01,-6.2316079317555442e+00,1.1659112192671019e-15,8.0955130059035357e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9640909313131210e+01,-4.1400687997477625e+01,-2.8027378653746830e+01,-6.2336079317554800e+00,1.3202086726016258e-15,7.8956340776118998e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7271553951824906e+01,4.3885744415780984e+01,-2.7938986312989528e+01,-6.2356079317555579e+00,1.4393363656392060e-15,7.7006901776434687e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.6635713628623357e+01,4.2370032249577505e+01,-2.6986741525657820e+01,-6.2376079317555178e+00,3.7226170816183208e-15,7.5105594597148008e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.1387692294630497e+01,4.6579827313180722e+01,-2.6549301363255573e+01,-6.2396079317555637e+00,5.7538379395499273e-15,7.3251230859379108e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7115029135960739e+01,4.0311061361267797e+01,-2.6360232626023439e+01,-6.2416079317554871e+00,6.9374608591461452e-15,7.1442651525427204e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9482015461623149e+01,-3.7348430284413844e+01,-2.6353069927521972e+01,-6.2436079317555402e+00,6.9733694908895385e-15,6.9678726174334350e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.6431499768761590e+01,-4.9548465530135779e+01,-2.6047717492213451e+01,-6.2456079317555488e+00,9.4446738696693267e-15,6.7958352295335443e-23,0.0000000000000000e+00,0.0000000000000000e+00
