cmpt_0,logl,logv,weight
-2.6777450422987559e+00,-4.5040977884111228e+00,-4.6101660193249021e+00,1.1008433460017631e-04
-2.5340911574233944e+00,-4.1297475296990589e+00,-4.6201660193248868e+00,1.5847502484414328e-04
-2.3796450663868036e+00,-3.7502938536228672e+00,-4.6301660193248999e+00,2.2930447028207644e-04
2.2704126390254737e+00,-3.4963253083566475e+00,-4.6401660193248961e+00,2.9266225484232195e-04
-2.2103339244540434e+00,-3.3617265614295460e+00,-4.6501660193249013e+00,3.3149674057009025e-04
-1.9720956419451621e+00,-2.8635191431228897e+00,-4.6601660193248975e+00,5.4013839594904602e-04
-1.8992591374604295e+00,-2.7225311682468067e+00,-4.6701660193249008e+00,6.1573296452173236e-04
1.8553936307218810e+00,-2.6401812950950014e+00,-4.6801660193248891e+00,6.6193227266081434e-04
1.8517663098532511e+00,-2.6334577657871030e+00,-4.6901660193248995e+00,6.5976702009960277e-04
-1.8400557909103485e+00,-2.6118411894646938e+00,-4.7001660193248913e+00,6.6747594299946286e-04
-1.7739358653630783e+00,-2.4923627598440663e+00,-4.7101660193249000e+00,7.4470024283085313e-04
-1.7475422762399941e+00,-2.4458905362563694e+00,-4.7201660193248962e+00,7.7236250230267825e-04
1.6595129531768027e+00,-2.2959301535141359e+00,-4.7301660193248987e+00,8.8839315322083653e-04
-1.6070178618632651e+00,-2.2101917368071295e+00,-4.7401660193249038e+00,9.5829225742968078e-04
-1.5030547770726557e+00,-2.0485253640738046e+00,-4.7501660193248929e+00,1.1152336065669076e-03
-1.4728298945922398e+00,-2.0035524818356336e+00,-4.7601660193248980e+00,1.1549265834276943e-03
-1.4158778296378312e+00,-1.9212935468633070e+00,-4.7701660193248987e+00,1.2414694431228245e-03
1.3573568325769307e+00,-1.8401473181049783e+00,-4.7801660193248923e+00,1.3330131972394703e-03
-1.3346852702543206e+00,-1.8096309179502639e+00,-4.7901660193248956e+00,1.3606443056373104e-03
1.2832664060332057e+00,-1.7423248670600295e+00,-4.8001660193248954e+00,1.4408949197420352e-03
1.2780351644941119e+00,-1.7356254734750853e+00,-4.8101660193248987e+00,1.4361469326552088e-03
-1.2634760972085006e+00,-1.7171244567419517e+00,-4.8201660193249003e+00,1.4484076823425710e-03
-1.2632361856984096e+00,-1.7168213630622728e+00,-4.8301660193249010e+00,1.4344304860376552e-03
-1.2505669598276623e+00,-1.7008973931396403e+00,-4.8401660193248999e+00,1.4429532284034349e-03
-1.2483429479983361e+00,-1.6981185905419278e+00,-4.8501660193248908e+00,1.4325709098009984e-03
-1.1984702024062917e+00,-1.6371039456612282e+00,-4.8601660193248915e+00,1.5075492423522780e-03
1.1734099730692171e+00,-1.6073840150824898e+00,-4.8701660193248957e+00,1.5375730696959458e-03
-1.1604747815272705e+00,-1.5922893919137224e+00,-4.8801660193249008e+00,1.5454264130066332e-03
1.1431562694694035e+00,-1.5723416608469414e+00,-4.8901660193249050e+00,1.5608766191856321e-03
-1.1413526878490778e+00,-1.5702815116634967e+00,-4.9001660193248906e+00,1.5485325615230746e-03
