cmpt_0,logl,logv,weight
-2.6887950900444761e+00,-4.5337480507569810e+00,-4.6101660193249021e+00,1.0686822013190424e-04
-2.0668977958078836e+00,-3.0549717817910831e+00,-4.6201660193248868e+00,4.6422658224938129e-04
-1.9136675293872007e+00,-2.7500002391487959e+00,-4.6301660193248999e+00,6.2349721568621562e-04
1.8786041586833746e+00,-2.6835153251445742e+00,-4.6401660193248961e+00,6.5972904542675672e-04
1.8526595845077209e+00,-2.6351123006675001e+00,-4.6501660193249013e+00,6.8555740546709853e-04
1.8031497615510668e+00,-2.5446130639241740e+00,-4.6601660193248975e+00,7.4302632495444393e-04
1.7793769955678376e+00,-2.5020297788113517e+00,-4.6701660193249008e+00,7.6763530710706159e-04
1.7777332527714629e+00,-2.4991062916380424e+00,-4.6801660193248891e+00,7.6222230120188766e-04
-1.7615753910408287e+00,-2.4705124617936640e+00,-4.6901660193248995e+00,7.7652751518802348e-04
1.7501258798716581e+00,-2.4504088303316123e+00,-4.7001660193248913e+00,7.8441303211854543e-04
1.7346733462654969e+00,-2.4234843417553078e+00,-4.7101660193249000e+00,7.9780180096593279e-04
1.7280852039063441e+00,-2.4120777686133552e+00,-4.7201660193248962e+00,7.9892475712662096e-04
-1.7167562149542817e+00,-2.3925644834254154e+00,-4.7301660193248987e+00,8.0656142348257802e-04
-1.7111136353375336e+00,-2.3828934691523544e+00,-4.7401660193249038e+00,8.0629611992928251e-04
-1.6009928774529294e+00,-2.2005276294608445e+00,-4.7501660193248929e+00,9.5797042815337977e-04
1.5535515714229398e+00,-2.1256997751686821e+00,-4.7601660193248980e+00,1.0221308169182264e-03
1.4888521330488169e+00,-2.0272788696753454e+00,-4.7701660193248987e+00,1.1166246057667099e-03
1.4663599218827004e+00,-1.9940442428852589e+00,-4.7801660193248923e+00,1.1428727134174539e-03
-1.4485080524009817e+00,-1.9680263215685820e+00,-4.7901660193248956e+00,1.1613265601859277e-03
-1.4367357380459806e+00,-1.9510433231226039e+00,-4.8001660193248954e+00,1.1694644822308762e-03
1.4061936380467099e+00,-1.9076288064748601e+00,-4.8101660193248987e+00,1.2092017766295446e-03
1.3665665563854987e+00,-1.8526906091489996e+00,-4.8201660193249003e+00,1.2647805773682288e-03
1.3366772740331874e+00,-1.8122916000917360e+00,-4.8301660193249010e+00,1.3038190122247929e-03
1.3281515734906666e+00,-1.8009318337162061e+00,-4.8401660193248999e+00,1.3055931073815113e-03
-1.2841552905248137e+00,-1.7434659377247739e+00,-4.8501660193248908e+00,1.3690585610846985e-03
-1.2507744603002859e+00,-1.7011569079030753e+00,-4.8601660193248915e+00,1.4140138350393046e-03
1.2435028870547835e+00,-1.6920882476901302e+00,-4.8701660193248957e+00,1.4126975207583580e-03
1.2298175120149450e+00,-1.6751640890626542e+00,-4.8801660193249008e+00,1.4225132059484914e-03
1.2124823792757624e+00,-1.6539952926604462e+00,-4.8901660193249050e+00,1.4384900211418721e-03
1.2063451574926198e+00,-1.6465728521362863e+00,-4.9001660193248906e+00,1.4347870019832387e-03
-1.1887163639836498e+00,-1.6254618296345940e+00,-4.9101660193248922e+00,1.4508178472653112e-03
-1.1739007875689016e+00,-1.6079600621607830e+00,-4.9201660193249026e+00,1.4617424711631788e-03
1.1702896562031710e+00,-1.6037274723414074e+00,-4.9301660193248953e+00,1.4533362670683886e-03
-1.1643639263227636e+00,-1.5968102090942207e+00,-4.9401660193248880e+00,1.4488629125734892e-03
1.1521279209244131e+00,-1.5826379057201447e+00,-4.9501660193249064e+00,1.4549206367358524e-03
1.1256365637424239e+00,-1.5524673694502655e+00,-4.9601660193248920e+00,1.4845651338445444e-03
1.1208747668205870e+00,-1.5471186540808921e+00,-4.9701660193249033e+00,1.4776760328592321e-03
-1.1084868389107878e+00,-1.5333100686525549e+00,-4.9801660193248907e+00,1.4833146189684560e-03
-1.0946176027357242e+00,-1.5180323807427913e+00,-4.9901660193248940e+00,1.4911637851047579e-03
-1.0926692386625823e+00,-1.5159015651930732e+00,-5.0001660193249080e+00,1.4794755908274760e-03
-1.0810077914566463e+00,-1.5032274552283273e+00,-5.0101660193248980e+00,1.4834371657302585e-03
-1.0549464375530133e+00,-1.4753945256862364e+00,-5.0201660193248872e+00,1.5101284810134193e-03
-1.0504713671128494e+00,-1.4706835791953088e+00,-5.0301660193248994e+00,1.5021624157148324e-03
1.0088201229636855e+00,-1.4277975528815723e+00,-5.0401660193249072e+00,1.5523838337989236e-03
-9.9699089923438211e-01,-1.4159339592114304e+00,-5.0501660193248954e+00,1.5552795438606496e-03
-9.9359692132467436e-01,-1.4125559536662751e+00,-5.0601660193248881e+00,1.5450145163339497e-03
9.9034366158526155e-01,-1.4093288166543909e+00,-5.0701660193248976e+00,1.5345857010343018e-03
-9.8182998243902087e-01,-1.4009335898414434e+00,-5.0801660193248974e+00,1.5321250139984195e-03
-9.5495759718709083e-01,-1.3749105388460106e+00,-5.0901660193249070e+00,1.5568720633891992e-03
9.5400071312300139e-01,-1.3739972129529372e+00,-5.1001660193248899e+00,1.5427893537175762e-03
-9.3841066978652043e-01,-1.3592458252179325e+00,-5.1101660193248888e+00,1.5501371865083026e-03
9.3232430907611574e-01,-1.3535528412804678e+00,-5.1201660193249117e+00,1.5434750779498498e-03
-9.3181526133158554e-01,-1.3530783732585649e+00,-5.1301660193248875e+00,1.5288424591184283e-03
8.9946223577825635e-01,-1.3234546894289494e+00,-5.1401660193248944e+00,1.5591402853693422e-03
-8.9476632883484797e-01,-1.3192419242416351e+00,-5.1501660193248933e+00,1.5501432335685130e-03
-8.8904762729808451e-01,-1.3141413744355164e+00,-5.1601660193249019e+00,1.5425669589477829e-03
-8.8576440559188807e-01,-1.3112278237401149e+00,-5.1701660193248982e+00,1.5316742771965726e-03
8.8151616297413249e-01,-1.3074739054256581e+00,-5.1801660193248997e+00,1.5221371304508309e-03
