cmpt_0,logl,logv,weight
4.8899901054500639e-01,-1.0384985487903371e+00,-5.7201660193248935e+00,1.1607782796375522e-03
-4.8069093247838057e-01,-1.0344704189168070e+00,-5.7301660193249049e+00,1.1538669199173471e-03
4.7489116716606422e-01,-1.0316993429595129e+00,-5.7401660193248940e+00,1.1455557800902870e-03
4.6695305968960976e-01,-1.0279611126100836e+00,-5.7501660193249133e+00,1.1384049853532538e-03
-4.6050449446515562e-01,-1.0249707273446438e+00,-5.7601660193248856e+00,1.1304531073540523e-03
-4.4582688816512728e-01,-1.0183193397388399e+00,-5.7701660193248978e+00,1.1266739890003097e-03
-4.3698646354376380e-01,-1.0144171172935821e+00,-5.7801660193248940e+00,1.1198246856259290e-03
-4.3482706945265515e-01,-1.0134758227977316e+00,-5.7901660193249018e+00,1.1097263316458871e-03
4.3234735683826170e-01,-1.0124006511158550e+00,-5.8001660193249007e+00,1.0998662797391974e-03
4.1613896228964542e-01,-1.0055243506010909e+00,-5.8101660193248863e+00,1.0964359883962695e-03
-4.0900458247731231e-01,-1.0025809068770597e+00,-5.8201660193248959e+00,1.0887261605507161e-03
-4.0730425518579011e-01,-1.0018869107795652e+00,-5.8301660193249027e+00,1.0786414675273779e-03
-4.0494517743829095e-01,-1.0009288309986040e+00,-5.8401660193248812e+00,1.0689324377173347e-03
4.0320302335509728e-01,-1.0002248716546851e+00,-5.8501660193249023e+00,1.0590416421636017e-03
3.9687370025477747e-01,-9.9769289961029894e-01,-5.8601660193249074e+00,1.0511621483347150e-03
-3.9091440806299160e-01,-9.9534556984895906e-01,-5.8701660193248939e+00,1.0431486524748663e-03
-3.9012755332735427e-01,-9.9503828656593329e-01,-5.8801660193248937e+00,1.0330865514169999e-03
-3.8695979289488969e-01,-9.9380747329196739e-01,-5.8901660193248944e+00,1.0240668281624808e-03
3.8070643650971392e-01,-9.9140722803330195e-01,-5.9001660193248942e+00,1.0163136697968259e-03
-3.8000400227062070e-01,-9.9114005350418444e-01,-5.9101660193248859e+00,1.0064700470614181e-03
-3.7210100684966646e-01,-9.8816811228260726e-01,-5.9201660193248999e+00,9.9942131487748944e-04
-3.6286498128464073e-01,-9.8477402995469077e-01,-5.9301660193249086e+00,9.9284097846144125e-04
3.6139133564862486e-01,-9.8424038137428793e-01,-5.9401660193248942e+00,9.8348674195464811e-04
-3.5383589729978876e-01,-9.8153845374231286e-01,-5.9501660193249002e+00,9.7633531210665665e-04
-3.5304558604120684e-01,-9.8125912554492900e-01,-5.9601660193248973e+00,9.6689065554157673e-04
-3.4996096695718570e-01,-9.8017487183014373e-01,-5.9701660193248847e+00,9.5830841914284961e-04
-3.4645396775439408e-01,-9.7895370851972086e-01,-5.9801660193249111e+00,9.4993240565365152e-04
-3.4312353328336576e-01,-9.7780541217977002e-01,-5.9901660193249064e+00,9.4156099080361128e-04
-3.4199711442423208e-01,-9.7741954577059009e-01,-6.0001660193248911e+00,9.3255207351355615e-04
3.3981868008184080e-01,-9.7667690029962173e-01,-6.0101660193249042e+00,9.2395894454113260e-04
3.2522631692660320e-01,-9.7182461124416109e-01,-6.0201660193248863e+00,9.1921489195176897e-04
-3.1998101648341293e-01,-9.7013245808821857e-01,-6.0301660193249038e+00,9.1160982999954324e-04
3.1972116260647110e-01,-9.7004934354255623e-01,-6.0401660193248912e+00,9.0261417788491398e-04
3.1941859865973188e-01,-9.6995265321821289e-01,-6.0501660193248936e+00,8.9371942659826351e-04
3.1709674075345462e-01,-9.6921370413157126e-01,-6.0601660193249005e+00,8.8548085329279375e-04
3.0951536698493881e-01,-9.6683841383325020e-01,-6.0701660193248959e+00,8.7875499279158498e-04
3.0308296299098281e-01,-9.6486817386103618e-01,-6.0801660193248939e+00,8.7172705516425173e-04
-3.0175331989965920e-01,-9.6446606566857251e-01,-6.0901660193248954e+00,8.6340033659606250e-04
2.9793734489961554e-01,-9.6332186337625569e-01,-6.1001660193248943e+00,8.5578799430598553e-04
2.9269805743678179e-01,-9.6177460904697232e-01,-6.1101660193249021e+00,8.4858472264251613e-04
-2.9222562786741041e-01,-9.6163644142459059e-01,-6.1201660193248895e+00,8.4025725190099286e-04
-2.9040525735702888e-01,-9.6110613938364053e-01,-6.1301660193249070e+00,8.3233782598453321e-04
-2.8991672910383026e-01,-9.6096438754047131e-01,-6.1401660193248890e+00,8.2417274596507494e-04
-2.8656714318046672e-01,-9.5999889640864655e-01,-6.1501660193248942e+00,8.1676028437619710e-04
2.8556571180108065e-01,-9.5971242051156835e-01,-6.1601660193248957e+00,8.0886507091840459e-04
-2.7499561526399474e-01,-9.5674982684055099e-01,-6.1701660193249035e+00,8.0319274140303878e-04
-2.7497364635124866e-01,-9.5674378572719021e-01,-6.1801660193248864e+00,7.9520564400756060e-04
2.7463863518446113e-01,-9.5665172260133124e-01,-6.1901660193249004e+00,7.8736569965697542e-04
2.7190001829866928e-01,-9.5590334260874776e-01,-6.2001660193248940e+00,7.8011488401029708e-04
-2.6747574651383987e-01,-9.5471017011990744e-01,-6.2101660193249044e+00,7.7327471110974369e-04
-2.6320592787659652e-01,-9.5357721286802954e-01,-6.2201660193248891e+00,7.6644836068725153e-04
-2.6064266449399881e-01,-9.5290583191060507e-01,-6.2301660193249182e+00,7.5933170182369033e-04
-2.6030380095636113e-01,-9.5281756702950393e-01,-6.2401660193248949e+00,7.5184258351867605e-04
-2.5775749388249675e-01,-9.5215799545963209e-01,-6.2501660193249009e+00,7.4485274653079449e-04
2.5213423103114041e-01,-9.5072436786217174e-01,-6.2601660193249007e+00,7.3849931231337903e-04
-2.5210669395119290e-01,-9.5071742520083968e-01,-6.2701660193248960e+00,7.3115619753197857e-04
-2.5175555164560015e-01,-9.5062896152552967e-01,-6.2801660193248861e+00,7.2394511182388222e-04
-2.4976928089565972e-01,-9.5013087947290698e-01,-6.2901660193248929e+00,7.1709882272208100e-04
2.4675986594641730e-01,-9.4938374835428641e-01,-6.3001660193249061e+00,7.1049420429604036e-04
