cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
3.8021677094768144e+01,4.5776485193883367e+01,-2.4841867062275000e+01,-6.2716079317555282e+00,3.0731906079302877e-14,4.9101768441816197e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3607045594205097e+01,-4.0132478192274910e+01,-2.4697145589794317e+01,-6.2736079317555271e+00,3.5446441721159158e-14,4.7889441459422700e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3607045594205097e+01,-4.0132478192274910e+01,-2.4697145589794317e+01,-6.2756079317555047e+00,3.5375619683362778e-14,4.6707046936874942e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.9857582076415390e+01,-4.3539107888901306e+01,-2.4557598256949689e+01,-6.2776079317555400e+00,4.0591967662336432e-14,4.5553845839106124e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.2040672225498000e+01,4.9374977416434682e+01,-2.4458659790927971e+01,-6.2796079317555433e+00,4.4723928528513359e-14,4.4429117377890252e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.8301592878749304e+01,4.4686742405110991e+01,-2.4455779252402824e+01,-6.2816079317555253e+00,4.4763327013975848e-14,4.3332158561326056e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.2655835127032525e+01,4.0387213692393978e+01,-2.4389430934350187e+01,-6.2836079317555580e+00,4.7738467947455305e-14,4.2262283754444135e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.7578897821444876e+01,4.4511235751266163e+01,-2.4103312781148752e+01,-6.2856079317555098e+00,6.3424846291035584e-14,4.1218824250662820e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.7191092467570158e+01,3.4092235539955048e+01,-2.4082593095224460e+01,-6.2876079317555487e+00,6.4623322040256230e-14,4.0201127853824741e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9380206446289868e+01,3.0711249544090780e+01,-2.4044122619439921e+01,-6.2896079317555103e+00,6.7023670209928240e-14,3.9208558470553065e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8524591427958043e+01,3.1890324171616268e+01,-2.3994338178356962e+01,-6.2916079317555278e+00,7.0304111684741526e-14,3.8240495712672359e-23,0.0000000000000000e+00,0.0000000000000000e+00
