cmpt_0,logl,logv,weight
2.2851646633515532e+00,-3.5299273019486481e+00,-4.6101660193249021e+00,2.9160998355069420e-04
2.1421000697990529e+00,-3.2132348871498930e+00,-4.6201660193248868e+00,3.9627549011541762e-04
2.0855617343619062e+00,-3.0937224065506603e+00,-4.6301660193248999e+00,4.4213803605462718e-04
-2.0164457654481982e+00,-2.9519652951303246e+00,-4.6401660193248961e+00,5.0440486214601882e-04
1.8754452859628881e+00,-2.6775860429535490e+00,-4.6501660193249013e+00,6.5704893334338384e-04
1.7311444429966345e+00,-2.4173690738924032e+00,-4.6601660193248975e+00,8.4385060003197478e-04
1.7076533308244359e+00,-2.3769784817712347e+00,-4.6701660193249008e+00,8.6988938237390196e-04
1.6220691087023598e+00,-2.2344926293365734e+00,-4.6801660193248891e+00,9.9312040383988526e-04
-1.6212388108375169e+00,-2.2331461735162623e+00,-4.6901660193248995e+00,9.8456346985058589e-04
1.5637144945548365e+00,-2.1415400428737836e+00,-4.7001660193248913e+00,1.0682792931428202e-03
1.4905039565504892e+00,-2.0297395548796704e+00,-4.7101660193249000e+00,1.1827588342865926e-03
-1.4856336278613895e+00,-2.0224921707496364e+00,-4.7201660193248962e+00,1.1795076302597331e-03
1.4843337042892932e+00,-2.0205618054779269e+00,-4.7301660193248987e+00,1.1700277356112268e-03
1.3838866406585755e+00,-1.8765096497299780e+00,-4.7401660193249038e+00,1.3378710875305633e-03
1.3435794765148550e+00,-1.8215414374893053e+00,-4.7501660193248929e+00,1.3994059458369201e-03
-1.3292936967744131e+00,-1.8024493987754322e+00,-4.7601660193248980e+00,1.4121874156335838e-03
-1.2831426544181037e+00,-1.7421660684269080e+00,-4.7701660193248987e+00,1.4850125022314944e-03
1.2629757742256280e+00,-1.7164924357737519e+00,-4.7801660193248923e+00,1.5084714055470518e-03
-1.2430732691681925e+00,-1.6915541088935884e+00,-4.7901660193248956e+00,1.5311745961436576e-03
1.1902784206175252e+00,-1.6273198919272147e+00,-4.8001660193248954e+00,1.6165097791217818e-03
-1.1780718040655120e+00,-1.6128651204004245e+00,-4.8101660193248987e+00,1.6237270245127121e-03
-1.1748510297977817e+00,-1.6090760037417935e+00,-4.8201660193249003e+00,1.6136734983422764e-03
-1.1574143391516984e+00,-1.5887425088703209e+00,-4.8301660193249010e+00,1.6304348376190766e-03
-1.1373096115565100e+00,-1.5656751089027492e+00,-4.8401660193248999e+00,1.6518801941276921e-03
1.1249958204267299e+00,-1.5517463306221448e+00,-4.8501660193248908e+00,1.6583828305006551e-03
1.0981098264970974e+00,-1.5218611281580823e+00,-4.8601660193248915e+00,1.6916901729433337e-03
1.0979213011800604e+00,-1.5216541244257979e+00,-4.8701660193248957e+00,1.6752043121333598e-03
-1.0938660705594589e+00,-1.5172100227939351e+00,-4.8801660193249008e+00,1.6659228545218682e-03
-1.0920058766555920e+00,-1.5151769499585135e+00,-4.8901660193249050e+00,1.6527032980224558e-03
1.0885318487033036e+00,-1.5113893254540554e+00,-4.9001660193248906e+00,1.6424679105060994e-03
1.0855965284495721e+00,-1.5081984439242206e+00,-4.9101660193248922e+00,1.6313221414146995e-03
-1.0605393231433948e+00,-1.4813103606000646e+00,-4.9201660193249026e+00,1.6591059933270702e-03
-1.0575651033414455e+00,-1.4781605065361405e+00,-4.9301660193248953e+00,1.6477797127766843e-03
1.0163548268268088e+00,-1.4354270996404157e+00,-4.9401660193248880e+00,1.7026096461910762e-03
-1.0034253124888373e+00,-1.4223697115049998e+00,-4.9501660193249064e+00,1.7078231505145306e-03
-1.0019927320002360e+00,-1.4209332501239880e+00,-4.9601660193248920e+00,1.6932605835573860e-03
9.7614290155965011e-01,-1.3953660147659859e+00,-4.9701660193249033e+00,1.7198262097738700e-03
9.5567157006177172e-01,-1.3755926075455054e+00,-4.9801660193248907e+00,1.7367171783765419e-03
-9.4272475093928088e-01,-1.3633035106501041e+00,-4.9901660193248940e+00,1.7406972459199266e-03
9.3794381064244003e-01,-1.3588078285945702e+00,-5.0001660193249080e+00,1.7311422159193082e-03
9.2986301150262762e-01,-1.3512611427137073e+00,-5.0101660193248980e+00,1.7269003856773310e-03
9.1577154687695739e-01,-1.3382572956680472e+00,-5.0201660193248872e+00,1.7320955291007724e-03
-9.0643309993944909e-01,-1.3297490149662592e+00,-5.0301660193248994e+00,1.7295136549681507e-03
-9.0160855129777839e-01,-1.3253875225199789e+00,-5.0401660193249072e+00,1.7197892205726123e-03
9.0145234300554267e-01,-1.3252466959884308e+00,-5.0501660193248954e+00,1.7029168308969303e-03
-8.9600528390303869e-01,-1.3203512670244220e+00,-5.0601660193248881e+00,1.6942463194131664e-03
8.9079971114815659e-01,-1.3157005953241590e+00,-5.0701660193248976e+00,1.6852074371585021e-03
8.8221241040661991e-01,-1.3080879011710687e+00,-5.0801660193248974e+00,1.6811891299630874e-03
-8.5141315762752257e-01,-1.2813907151239738e+00,-5.0901660193249070e+00,1.7094959218832708e-03
8.2847632239028979e-01,-1.2621250410140092e+00,-5.1001660193248899e+00,1.7254091635942235e-03
8.2743922638334566e-01,-1.2612663693122743e+00,-5.1101660193248888e+00,1.7097085037578641e-03
8.1897997635621078e-01,-1.2543026334695493e+00,-5.1201660193249117e+00,1.7045252499543390e-03
8.1047804449706962e-01,-1.2473758629392364e+00,-5.1301660193248875e+00,1.6992948938832132e-03
8.0740870425042177e-01,-1.2448929404830120e+00,-5.1401660193248944e+00,1.6865690528872171e-03
-8.0602948427578203e-01,-1.2437802973942811e+00,-5.1501660193248933e+00,1.6716463218000126e-03
-7.7956797025258029e-01,-1.2228016427552033e+00,-5.1601660193249019e+00,1.6900998616145948e-03
7.7398816049441366e-01,-1.2184673689261025e+00,-5.1701660193248982e+00,1.6805512939249106e-03
7.7365027498309247e-01,-1.2182059066240467e+00,-5.1801660193248997e+00,1.6642646147329852e-03
7.6207240412142752e-01,-1.2093157071950456e+00,-5.1901660193249066e+00,1.6624186374360468e-03
-7.4703645333239210e-01,-1.1979702639370591e+00,-5.2001660193248975e+00,1.6646568327284993e-03
7.4086230121970797e-01,-1.1933770073176202e+00,-5.2101660193248884e+00,1.6556807479770465e-03
-7.3811564058112566e-01,-1.1913458820685823e+00,-5.2201660193248891e+00,1.6425392664226256e-03
7.2363925994073497e-01,-1.1807654218971266e+00,-5.2301660193248987e+00,1.6434929718140382e-03
7.1980334145654234e-01,-1.1779969578193414e+00,-5.2401660193248967e+00,1.6316508632740997e-03
-7.1266192994223432e-01,-1.1728820458278344e+00,-5.2501660193248982e+00,1.6236995424713987e-03
-6.9914630725561289e-01,-1.1633413121079195e+00,-5.2601660193248856e+00,1.6229540032361919e-03
-6.9018480489735379e-01,-1.1571160650889387e+00,-5.2701660193249014e+00,1.6168393007806303e-03
6.8934799075885200e-01,-1.1565388588149725e+00,-5.2801660193248923e+00,1.6016757114450206e-03
6.7981334077847766e-01,-1.1500116217835368e+00,-5.2901660193249151e+00,1.5961231183468673e-03
6.7119405950115252e-01,-1.1441892653881578e+00,-5.3001660193248936e+00,1.5894689937675528e-03
-6.6966041674923815e-01,-1.1431610695137211e+00,-5.3101660193248952e+00,1.5752723691869015e-03
-6.3361015338760307e-01,-1.1196694458712704e+00,-5.3201660193249030e+00,1.5966693666821777e-03
6.2092808106217978e-01,-1.1117143735591200e+00,-5.3301660193248930e+00,1.5934076294309742e-03
-6.2026241720139197e-01,-1.1113012657295962e+00,-5.3401660193248937e+00,1.5782047927210992e-03
6.1835621372411187e-01,-1.1101207361589491e+00,-5.3501660193248943e+00,1.5643470609725317e-03
-6.1676467231049314e-01,-1.1091378631384745e+00,-5.3601660193249012e+00,1.5503045515767627e-03
-6.1330020170363719e-01,-1.1070071013382006e+00,-5.3701660193248957e+00,1.5381527113493539e-03
-6.1324197701227012e-01,-1.1069713938182983e+00,-5.3801660193248910e+00,1.5229022142425315e-03
6.0880250999569219e-01,-1.1042587807218669e+00,-5.3901660193249050e+00,1.5118445761700017e-03
6.0673828169741162e-01,-1.1030042038719032e+00,-5.4001660193248888e+00,1.4986805022144788e-03
-6.0439110708025945e-01,-1.1015828377921904e+00,-5.4101660193248966e+00,1.4858788596342674e-03
6.0140232442936958e-01,-1.0997809105478638e+00,-5.4201660193249124e+00,1.4737473122360290e-03
-5.8514336095525343e-01,-1.0901349090683445e+00,-5.4301660193248917e+00,1.4732257001983566e-03
5.8304424254706477e-01,-1.0889088270169798e+00,-5.4401660193249004e+00,1.4603562789669356e-03
5.7982823012938245e-01,-1.0870389208608255e+00,-5.4501660193248966e+00,1.4485315784686223e-03
5.6958972692549104e-01,-1.0811547611428671e+00,-5.4601660193248893e+00,1.4425819061975825e-03
-5.6932963826990068e-01,-1.0810066511396075e+00,-5.4701660193248998e+00,1.4284395269166875e-03
5.6521842277056766e-01,-1.0786744653529636e+00,-5.4801660193248960e+00,1.4175284037023603e-03
-5.6258344893634871e-01,-1.0771886011418981e+00,-5.4901660193248976e+00,1.4055106075606062e-03
-5.6025500558842423e-01,-1.0758813682767820e+00,-5.5001660193248920e+00,1.3933457807488573e-03
5.5857581972315062e-01,-1.0749420058230343e+00,-5.5101660193248962e+00,1.3807782007743761e-03
-5.5656655385517695e-01,-1.0738216970684533e+00,-5.5201660193248889e+00,1.3685715923365280e-03
-5.5308566364376854e-01,-1.0718904082974734e+00,-5.5301660193248949e+00,1.3575734135946856e-03
-5.4968646486190731e-01,-1.0700161374595298e+00,-5.5401660193249169e+00,1.3465868371417729e-03
5.3068045067044800e-01,-1.0597494029952343e+00,-5.5501660193248945e+00,1.3469460661676863e-03
-5.3046873208588419e-01,-1.0596370704937423e+00,-5.5601660193249005e+00,1.3336935375953568e-03
5.2987013182281217e-01,-1.0593197109323016e+00,-5.5701660193248888e+00,1.3208421805551358e-03
5.2955811379707318e-01,-1.0591544305774965e+00,-5.5801660193249027e+00,1.3079157361808411e-03
5.1870497877336186e-01,-1.0534659601354763e+00,-5.5901660193248945e+00,1.3022887579831625e-03
5.1828533751352879e-01,-1.0532483781740958e+00,-5.6001660193248943e+00,1.2896113339739875e-03
-5.1262867339420981e-01,-1.0503326110262932e+00,-5.6101660193248959e+00,1.2805077111602921e-03
5.1110345839603721e-01,-1.0495519052255344e+00,-5.6201660193248966e+00,1.2687565856209688e-03
5.0948002159769601e-01,-1.0487234788369340e+00,-5.6301660193248981e+00,1.2571732909176362e-03
-5.0926512719052308e-01,-1.0486140175195293e+00,-5.6401660193248970e+00,1.2448004577077169e-03
5.0680786015006951e-01,-1.0473656361882857e+00,-5.6501660193248862e+00,1.2339539701729464e-03
5.0496654907137462e-01,-1.0464341404738660e+00,-5.6601660193248939e+00,1.2228144390896444e-03
-4.9524440804764608e-01,-1.0415720444845711e+00,-5.6701660193248991e+00,1.2165478482353128e-03
4.9040597806929975e-01,-1.0391875442963927e+00,-5.6801660193248944e+00,1.2073184163002688e-03
4.8781112037349017e-01,-1.0379183772133593e+00,-5.6901660193249093e+00,1.1968234027023023e-03
-4.8358401689231073e-01,-1.0358652833301909e+00,-5.7001660193248957e+00,1.1873500512559728e-03
-4.7461665742418041e-01,-1.0315690183855903e+00,-5.7101660193248964e+00,1.1805969982659787e-03
-4.7388842936900571e-01,-1.0312236543782509e+00,-5.7201660193248935e+00,1.1692536102463390e-03
-4.6882840158085426e-01,-1.0288385676977689e+00,-5.7301660193249049e+00,1.1603836601679683e-03
4.6606922909646864e-01,-1.0275487957886278e+00,-5.7401660193248940e+00,1.1503203443267948e-03
-4.6403416935153785e-01,-1.0266023877962254e+00,-5.7501660193249133e+00,1.1399528157547344e-03
-4.6331020814456547e-01,-1.0262667071188198e+00,-5.7601660193248856e+00,1.1289890119152248e-03
4.4839720829019458e-01,-1.0194685608345595e+00,-5.7701660193248978e+00,1.1253799352035348e-03
-4.4590514584313895e-01,-1.0183542321780350e+00,-5.7801660193248940e+00,1.1154244749395918e-03
-4.4227834376123543e-01,-1.0167435993134302e+00,-5.7901660193249018e+00,1.1061059125823580e-03
4.4181997541559165e-01,-1.0165409779714565e+00,-5.8001660193249007e+00,1.0953218879690444e-03
-4.3956892532382530e-01,-1.0155489526885109e+00,-5.8101660193248863e+00,1.0854995621446999e-03
4.2398056344273072e-01,-1.0088182917219473e+00,-5.8201660193248959e+00,1.0819564909617153e-03
-4.1392269722071301e-01,-1.0046045322705746e+00,-5.8301660193249027e+00,1.0757141078236126e-03
4.1311791141027265e-01,-1.0042717369973324e+00,-5.8401660193248812e+00,1.0653650630802142e-03
-4.1063968937630912e-01,-1.0032510098788754e+00,-5.8501660193249023e+00,1.0558416799751631e-03
-4.0252073332220850e-01,-9.9995000301046377e-01,-5.8601660193249074e+00,1.0487922422432593e-03
3.9280771888959604e-01,-9.9608748464296337e-01,-5.8701660193248939e+00,1.0423750120803629e-03
-3.9250466947602020e-01,-9.9596849041357938e-01,-5.8801660193248937e+00,1.0321260171475182e-03
-3.9182084735705119e-01,-9.9570032084513826e-01,-5.8901660193248944e+00,1.0221302591656603e-03
-3.9106826349889157e-01,-9.9540572599135868e-01,-5.9001660193248942e+00,1.0122580552500648e-03
3.8915764135387754e-01,-9.9466036754539600e-01,-5.9101660193248859e+00,1.0029331855069641e-03
-3.8609709179011231e-01,-9.9347401477773067e-01,-5.9201660193248999e+00,9.9413252613564937e-04
-3.8492818498740822e-01,-9.9302338643218968e-01,-5.9301660193249086e+00,9.8468436895039670e-04
3.7570489549211084e-01,-9.8951561688170842e-01,-5.9401660193248942e+00,9.7831227802994873e-04
-3.7260453197971982e-01,-9.8835560125925248e-01,-5.9501660193249002e+00,9.6970212565224113e-04
3.6865337336781839e-01,-9.8689118748107552e-01,-5.9601660193248973e+00,9.6146037368006543e-04
3.6647210701908906e-01,-9.8608943524484483e-01,-5.9701660193248847e+00,9.5265717203104055e-04
-3.6629716505659538e-01,-9.8602533919758883e-01,-5.9801660193249111e+00,9.4323853071318444e-04
3.6626275103457478e-01,-9.8601273403104694e-01,-5.9901660193249064e+00,9.3386492196708033e-04
3.6315873117183650e-01,-9.8488066464650859e-01,-6.0001660193248911e+00,9.2562008399166133e-04
-3.6153882322974740e-01,-9.8429369298451475e-01,-6.0101660193249042e+00,9.1694807487650897e-04
-3.5599084312694351e-01,-9.8230327282845553e-01,-6.0201660193248863e+00,9.0963304034160611e-04
-3.5328169087922717e-01,-9.8134250918858235e-01,-6.0301660193249038e+00,9.0144770262386891e-04
-3.4726010571954191e-01,-9.7923332314551315e-01,-6.0401660193248912e+00,8.9436253713501810e-04
