cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
4.5112041658806930e+01,4.5039077272945164e+01,-2.7454268354373092e+01,-6.2376079317555178e+00,2.3324054308042914e-15,7.5105594597148008e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.4296025856529127e+01,-4.5153068122479603e+01,-2.7140881771029704e+01,-6.2396079317555637e+00,3.1844726175452623e-15,7.3251230859379108e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.4265503235827353e+01,4.5041441734506385e+01,-2.7077025684471678e+01,-6.2416079317554871e+00,3.3876713863535980e-15,7.1442651525427204e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.2290430614328237e+01,4.6658284675885611e+01,-2.6963574685458266e+01,-6.2436079317555402e+00,3.7870743349088978e-15,6.9678726174334350e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3011400941545197e+01,4.5789632068243833e+01,-2.6869549512749298e+01,-6.2456079317555488e+00,4.1521195981819093e-15,6.7958352295335443e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.6583754560887549e+01,-4.2064623079192678e+01,-2.6833587952169609e+01,-6.2476079317555122e+00,4.2955538997979067e-15,6.6280454598753201e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8556472951021476e+01,-3.9577963454256945e+01,-2.6756925716400694e+01,-6.2496079317555679e+00,4.6285458465808400e-15,6.4643984343907061e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.0226312188296355e+01,-4.7790587834583931e+01,-2.6646676822478611e+01,-6.2516079317555011e+00,5.1577046263930827e-15,6.3047918683616096e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9258942356913188e+01,-3.7487663896669076e+01,-2.6295036166008412e+01,-6.2536079317555178e+00,7.3165016505763554e-15,6.1491260024886301e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.9134734014350656e+01,-4.7808246657861083e+01,-2.6221973707616101e+01,-6.2556079317555247e+00,7.8553494282681129e-15,5.9973035405382426e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.0339981389371090e+01,-4.6448464867415439e+01,-2.6060064368423461e+01,-6.2576079317555537e+00,9.2175022454340660e-15,5.8492295885294858e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.2046031626856198e+01,4.4380589824363980e+01,-2.5823722076876958e+01,-6.2596079317555580e+00,1.1651633517516285e-14,5.7048115954221406e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5900881068292065e+01,3.9578605416269966e+01,-2.5502978880963237e+01,-6.2616079317554982e+00,1.6025634272200042e-14,5.5639592952693090e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.6106827702887024e+01,4.8543394463139947e+01,-2.5437015197101680e+01,-6.2636079317555389e+00,1.7084186439977778e-14,5.4265846507982640e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.6106827702887024e+01,4.8543394463139947e+01,-2.5437015197101680e+01,-6.2656079317554987e+00,1.7050052212703855e-14,5.2926017983842878e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.7803992070038696e+01,-4.7057912269266339e+01,-2.5354139051119382e+01,-6.2676079317555704e+00,1.8486290661233561e-14,5.1619269943831091e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.1602681480135331e+01,4.3404206294748008e+01,-2.5209735585324992e+01,-6.2696079317555302e+00,2.1315465260648611e-14,5.0344785627884010e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.8183774636461884e+01,4.6416443927057941e+01,-2.5198628994860922e+01,-6.2716079317555282e+00,2.1510463008047060e-14,4.9101768441816197e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3179207739281864e+01,-4.1699474742892619e+01,-2.5152645307377796e+01,-6.2736079317555271e+00,2.2477687618240590e-14,4.7889441459422700e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.7876471509291257e+01,-3.5105450587720668e+01,-2.4758940358986177e+01,-6.2756079317555047e+00,3.3255763957021672e-14,4.6707046936874942e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.0820628094842313e+01,-4.2699268761791991e+01,-2.4583950587497675e+01,-6.2776079317555400e+00,3.9536246168160200e-14,4.5553845839106124e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.7605498644024159e+01,3.4883065682810766e+01,-2.4551753296139182e+01,-6.2796079317555433e+00,4.0748342622365587e-14,4.4429117377890252e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7651856933184177e+01,3.4487031654458377e+01,-2.4436468540833140e+01,-6.2816079317555253e+00,4.5636138897388737e-14,4.3332158561326056e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.5267895958016112e+01,4.6985724476513077e+01,-2.4393608382693049e+01,-6.2836079317555580e+00,4.7539458927996741e-14,4.2262283754444135e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2963371933511922e+01,4.8169569266630383e+01,-2.4170650896050521e+01,-6.2856079317555098e+00,5.9294560132815265e-14,4.1218824250662820e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2963371933511922e+01,4.8169569266630383e+01,-2.4170650896050521e+01,-6.2876079317555487e+00,5.9176089522647762e-14,4.0201127853824741e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3836277439807361e+01,3.8370108174646035e+01,-2.4105616538820815e+01,-6.2896079317555103e+00,6.3026288953865663e-14,3.9208558470553065e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3836277439807361e+01,3.8370108174646035e+01,-2.4105616538820815e+01,-6.2916079317555278e+00,6.2900362344541513e-14,3.8240495712672359e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.3848926396035282e+01,4.6968649570632351e+01,-2.3895213736517185e+01,-6.2936079317555187e+00,7.7474955294162074e-14,3.7296334509445832e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.9332100369775084e+01,-4.9759790901559143e+01,-2.3818238946599042e+01,-6.2956079317555718e+00,8.3506921159213431e-14,3.6375484729386415e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.9936709234739055e+01,-4.1647067507413247e+01,-2.3783289315587442e+01,-6.2976079317554969e+00,8.6304276225924294e-14,3.5477370811405369e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.2136998508191596e+01,4.7762933032620772e+01,-2.3706616658222430e+01,-6.2996079317555127e+00,9.2995565101239245e-14,3.4601431405067869e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2501835432987320e+01,-3.8791796599031045e+01,-2.3692241926018468e+01,-6.3016079317555524e+00,9.4153510168887112e-14,3.3747119019730696e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8162563421420643e+01,-3.1262064789662393e+01,-2.3620940484428878e+01,-6.3036079317555345e+00,1.0090989386794648e-13,3.2913899682342798e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8162563421420643e+01,-3.1262064789662393e+01,-2.3620940484428878e+01,-6.3056079317555103e+00,1.0070827576552166e-13,3.2101252603694709e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.8705053425633572e+01,3.0220580663124618e+01,-2.3563523057303016e+01,-6.3076079317555758e+00,1.0644680809272243e-13,3.1308669852908375e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.1648808999499238e+01,-4.7541023857593252e+01,-2.3445174735826978e+01,-6.3096079317555294e+00,1.1958097145696868e-13,3.0535656039963787e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.8058211422914368e+01,-4.9429704277563296e+01,-2.3288988899353409e+01,-6.3116079317555132e+00,1.3951603819625588e-13,2.9781728006064120e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.4055204754261787e+01,4.5242681060633615e+01,-2.3169480235296355e+01,-6.3136079317554943e+00,1.5691248473469104e-13,2.9046414521645761e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.4055204754261787e+01,4.5242681060633615e+01,-2.3169480235296355e+01,-6.3156079317555358e+00,1.5659897338107254e-13,2.8329255991844445e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.8058139364953050e+01,-4.1873713747684235e+01,-2.3145343807977746e+01,-6.3176079317555836e+00,1.6010416828572848e-13,2.7629804169233573e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2196466095240886e+01,4.6528254795435195e+01,-2.3143649049906472e+01,-6.3196079317554910e+00,1.6005530523852302e-13,2.6947621873654906e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2610579106358578e+01,3.6715329377001503e+01,-2.2954578748456562e+01,-6.3216079317555458e+00,1.9298060945232410e-13,2.6282282718966806e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9228821016497051e+01,2.6572530129314053e+01,-2.2784075313989828e+01,-6.3236079317555109e+00,2.2839878294723211e-13,2.5633370846538956e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.3309942591251449e+01,-4.4799744605721273e+01,-2.2719041394103400e+01,-6.3256079317555196e+00,2.4325908506716296e-13,2.5000480665327218e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.8868951462065418e+01,3.9966296297594909e+01,-2.2676695570789530e+01,-6.3276079317555460e+00,2.5327424965514780e-13,2.4383216598366008e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.4124719261350855e+01,3.3950271460335124e+01,-2.2634253343869165e+01,-6.3296079317555645e+00,2.6372716933642361e-13,2.3781192835519828e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.4124719261350855e+01,3.3950271460335124e+01,-2.2634253343869165e+01,-6.3316079317555118e+00,2.6320024210064328e-13,2.3194033092339363e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9872676145833289e+01,2.4508480287528677e+01,-2.2575941593008555e+01,-6.3336079317555063e+00,2.7844675889175652e-13,2.2621370374871450e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.4239220093160974e+01,4.9956128520425793e+01,-2.2551967270621791e+01,-6.3356079317555674e+00,2.8463315978899176e-13,2.2062846750275922e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.5514177604924559e+01,-4.9015436652844272e+01,-2.2403625878874919e+01,-6.3376079317555218e+00,3.2948887308414368e-13,2.1518113123105921e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9186056492854988e+01,2.4936460887850885e+01,-2.2341670607899996e+01,-6.3396079317555314e+00,3.4984767842523207e-13,2.0986829017111877e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.8566832576436624e+01,2.5972104411271644e+01,-2.2302631603539908e+01,-6.3416079317555001e+00,3.6304865446259743e-13,2.0468662362432782e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3789055207718100e+01,3.3242191253281860e+01,-2.2248817609773564e+01,-6.3436079317555416e+00,3.8235551883818469e-13,1.9963289288041705e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3789055207718100e+01,3.3242191253281860e+01,-2.2248817609773564e+01,-6.3456079317555103e+00,3.8159157200200609e-13,1.9470393919315864e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3724465004624754e+01,3.3242532771145505e+01,-2.2220668558158490e+01,-6.3476079317555349e+00,3.9170143531868248e-13,1.8989668180604696e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5147752399123263e+01,3.1258392596211383e+01,-2.2213227705208915e+01,-6.3496079317555427e+00,3.9383843350305119e-13,1.8520811602672556e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5147752399123263e+01,3.1258392596211383e+01,-2.2213227705208915e+01,-6.3516079317555469e+00,3.9305154378805567e-13,1.8063531134895663e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.8467239497078772e+01,-4.6708629579430777e+01,-2.2096593442114386e+01,-6.3536079317555512e+00,4.4079284287756508e-13,1.7617540962095911e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.1092709014260016e+01,-3.6022874320361744e+01,-2.2067485475407924e+01,-6.3556079317555128e+00,4.5290527051179053e-13,1.7182562325897092e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2675077056131286e+01,-3.3990635183532916e+01,-2.2018821842885647e+01,-6.3576079317555099e+00,4.7454033526744408e-13,1.6758323350491822e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2431764129898127e+01,3.4163797615890012e+01,-2.1974292806825808e+01,-6.3596079317555736e+00,4.9515738242562417e-13,1.6344558872710322e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3244248534002097e+01,3.2837064467837685e+01,-2.1877883603929156e+01,-6.3616079317555352e+00,5.4418260376963542e-13,1.5941010276284803e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.1365515453819583e+01,4.4263018844855807e+01,-2.1851246417971076e+01,-6.3636079317555003e+00,5.5775625345636752e-13,1.5547425330205880e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.9783636775279582e+01,3.6632186241616935e+01,-2.1759468552791237e+01,-6.3656079317555019e+00,6.1014699915916714e-13,1.5163558031069974e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5078404482706603e+01,2.9536873906685337e+01,-2.1658641787681461e+01,-6.3676079317555923e+00,6.7352605123005635e-13,1.4789168449319184e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7652343416822376e+01,-2.4818219773069810e+01,-2.1569643762347642e+01,-6.3696079317554917e+00,7.3474588211142734e-13,1.4424022579277502e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3699976103390235e+01,3.1065344759091818e+01,-2.1509912215442355e+01,-6.3716079317555234e+00,7.7841223408518335e-13,1.4067892192889646e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9058621555921910e+01,-2.1196408093816828e+01,-2.1416374758485748e+01,-6.3736079317555481e+00,8.5302913657019594e-13,1.3720554697071092e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.7694323037175380e+01,-3.7620620063395670e+01,-2.1317059649178297e+01,-6.3756079317555123e+00,9.4021522702601723e-13,1.3381792994580163e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.9490108321031826e+01,-4.4135649419938268e+01,-2.1224304625781240e+01,-6.3776079317555521e+00,1.0295363532196060e-12,1.3051395348325170e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.7277778467515144e+01,4.5507975307452540e+01,-2.1211459506784518e+01,-6.3796079317554968e+00,1.0407625622359448e-12,1.2729155249021849e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.8251531917178120e+01,-4.4720207961062343e+01,-2.1126424711991788e+01,-6.3816079317555641e+00,1.1308713843919379e-12,1.2414871286118329e-23,0.0000000000000000e+00,0.0000000000000000e+00
2.6685268432018315e+01,4.5557665946949889e+01,-2.1074216822365557e+01,-6.3836079317555363e+00,1.1890995759028765e-12,1.2108347021906986e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.1018362066686063e+01,4.8191781764158947e+01,-2.0957291301104952e+01,-6.3856079317555192e+00,1.3339198764628875e-12,1.1809390868744476e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3049287118386303e+01,2.9976672091477308e+01,-2.0895404388657877e+01,-6.3876079317555110e+00,1.4162447062870278e-12,1.1517815969303222e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9086183719045948e+01,-1.7684772319557386e+01,-2.0747217453724375e+01,-6.3896079317555747e+00,1.6391793667097731e-12,1.1233440079779507e-23,0.0000000000000000e+00,0.0000000000000000e+00
-1.5506582296437738e+01,4.9525396474050950e+01,-2.0602289385392474e+01,-6.3916079317555372e+00,1.8910340555227269e-12,1.0956085455985158e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.1176219496700263e+01,-4.1468170876731890e+01,-2.0594023723093144e+01,-6.3936079317554855e+00,1.9029198335621243e-12,1.0685578742251642e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.9000631488442480e+01,1.7024902150161758e+01,-2.0590740330695418e+01,-6.3956079317555394e+00,1.9053635942264049e-12,1.0421750863077137e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.6887352032417219e+01,-3.6071542587390475e+01,-2.0445359056238800e+01,-6.3976079317555534e+00,2.1991130674858320e-12,1.0164436917448833e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.1713681304560147e+01,3.0064412014251751e+01,-2.0355694821957279e+01,-6.3996079317554804e+00,2.4005991744498441e-12,9.9134760757744322e-24,0.0000000000000000e+00,0.0000000000000000e+00
2.7912391648934520e+01,4.3091944109306468e+01,-2.0316280706667310e+01,-6.4016079317555423e+00,2.4921168191765987e-12,9.6687114793584182e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.3206485651141197e+01,-4.5709381211614996e+01,-2.0275636968378624e+01,-6.4036079317555332e+00,2.5903065189512055e-12,9.4299901423602681e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.9153383164269371e+01,3.3077326588561149e+01,-2.0271679170523935e+01,-6.4056079317555144e+00,2.5953827830250690e-12,9.1971628561733198e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.9153383164269371e+01,3.3077326588561149e+01,-2.0271679170523935e+01,-6.4076079317555923e+00,2.5901972047656044e-12,8.9700840961645351e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.9153383164269371e+01,3.3077326588561149e+01,-2.0271679170523935e+01,-6.4096079317554731e+00,2.5850219872989185e-12,8.7486119307168661e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.0440060827607084e+01,3.1417934053562135e+01,-2.0248619932924502e+01,-6.4116079317555839e+00,2.6400378422694468e-12,8.5326079325173793e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.9183583097629860e+01,-4.1774456922703955e+01,-2.0120128301267378e+01,-6.4136079317554824e+00,2.9960204245527601e-12,8.3219370920356729e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.6068162982666450e+01,3.5903517418342588e+01,-2.0086069153018901e+01,-6.4156079317555195e+00,3.0936265117804522e-12,8.1164677331385258e-24,0.0000000000000000e+00,0.0000000000000000e+00
1.1364747610925829e+01,4.9596158085407829e+01,-2.0080876358715845e+01,-6.4176079317555850e+00,3.1035196097921967e-12,7.9160714307880351e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.8386499559315524e+01,-1.5665844827291931e+01,-2.0069554602033957e+01,-6.4196079317554835e+00,3.1325851248111775e-12,7.7206229307717782e-24,0.0000000000000000e+00,0.0000000000000000e+00
1.9114028651297144e+01,-4.7129271789738020e+01,-2.0068766186819822e+01,-6.4216079317555836e+00,3.1287920306248164e-12,7.5300000714148549e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.6435875420560649e+01,2.0448878431325735e+01,-2.0008430209116636e+01,-6.4236079317554919e+00,3.3167419974930064e-12,7.3440837072248664e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.6435875420560649e+01,2.0448878431325735e+01,-2.0008430209116636e+01,-6.4256079317555175e+00,3.3101151425618127e-12,7.1627576344221037e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.6435875420560649e+01,2.0448878431325735e+01,-2.0008430209116636e+01,-6.4276079317555537e+00,3.3035015280955795e-12,6.9859085183084014e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.2971719527063627e+01,2.6930016094341536e+01,-1.9995166663022378e+01,-6.4296079317555188e+00,3.3409210122634474e-12,6.8134258224292589e-24,0.0000000000000000e+00,0.0000000000000000e+00
1.1433211052348957e+01,4.9349705468494363e+01,-1.9966753157225288e+01,-6.4316079317555346e+00,3.4303422136610063e-12,6.6452017394849668e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.2444295419728185e+01,-2.7461915968764249e+01,-1.9914569645014939e+01,-6.4336079317555477e+00,3.6068814659603119e-12,6.4811311239475228e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.3825479325137273e+01,2.4885229035616153e+01,-1.9835930744417340e+01,-6.4356079317555039e+00,3.8941773087820287e-12,6.3211114263412664e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.8097444149287291e+01,-1.4770113737085843e+01,-1.9793796400753113e+01,-6.4376079317555277e+00,4.0536462447068531e-12,6.1650426291461100e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.6822998942293061e+01,-3.4260147153857034e+01,-1.9784649103792074e+01,-6.4396079317555399e+00,4.0827226432423982e-12,6.0128271842833362e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.0671859830928128e+01,3.9841028684357703e+01,-1.9776547193831380e+01,-6.4416079317555717e+00,4.1077112106661745e-12,5.8643699521448730e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.0671859830928128e+01,3.9841028684357703e+01,-1.9776547193831380e+01,-6.4436079317555288e+00,4.0995039981932319e-12,5.7195781421279401e-24,0.0000000000000000e+00,0.0000000000000000e+00
-3.0671859830928128e+01,3.9841028684357703e+01,-1.9776547193831380e+01,-6.4456079317555028e+00,4.0913131837416747e-12,5.5783612546379043e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.2197753890447510e+01,4.8748296920233003e+01,-1.9762102696227430e+01,-6.4476079317555337e+00,4.1425456407712847e-12,5.4406310245230850e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.4835065547553313e+01,2.2340475782662040e+01,-1.9682594237497359e+01,-6.4496079317555051e+00,4.4763990810576182e-12,5.3063013659061596e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.8581681223474973e+01,-4.1029517585463168e+01,-1.9637863507532668e+01,-6.4516079317555350e+00,4.6718244814636022e-12,5.1752883183776916e-24,0.0000000000000000e+00,0.0000000000000000e+00
2.7825217371706746e+01,4.1455346596089434e+01,-1.9600136849174973e+01,-6.4536079317555899e+00,4.8417505295532621e-12,5.0475099945181391e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.9879923518119181e+01,4.5576780107302120e+01,-1.9498465653429992e+01,-6.4556079317555257e+00,5.3492027480266329e-12,4.9228865287155534e-24,0.0000000000000000e+00,0.0000000000000000e+00
2.3044857175936295e+00,4.9666280556368292e+01,-1.9496444826884201e+01,-6.4576079317554758e+00,5.3493141546029890e-12,4.8013400272469689e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.3384179828098738e+01,-2.4257855794386003e+01,-1.9489347568741980e+01,-6.4596079317555395e+00,5.3766506010064725e-12,4.6827945195922940e-24,0.0000000000000000e+00,0.0000000000000000e+00
4.9640249552795645e+01,1.7566274848096475e-01,-1.9457120598576960e+01,-6.4616079317555375e+00,5.5416516361478102e-12,4.5671759109502600e-24,0.0000000000000000e+00,0.0000000000000000e+00
-4.0021505039950618e+01,-2.9247106919908571e+01,-1.9421765077488583e+01,-6.4636079317555444e+00,5.7296136732620426e-12,4.4544119359267612e-24,0.0000000000000000e+00,0.0000000000000000e+00
1.9193543421929004e+01,4.5655251971482677e+01,-1.9400165141597036e+01,-6.4656079317555033e+00,5.8430214964582157e-12,4.3444321133666294e-24,0.0000000000000000e+00,0.0000000000000000e+00
3.2611111618241665e+01,-3.7230695033051063e+01,-1.9384240701359150e+01,-6.4676079317555502e+00,5.9249513902708803e-12,4.2371677023006161e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.0118674335256866e+01,4.8422521999513179e+01,-1.9371835468733419e+01,-6.4696079317555526e+00,5.9869237470383257e-12,4.1325516589800534e-24,0.0000000000000000e+00,0.0000000000000000e+00
-1.0118674335256866e+01,4.8422521999513179e+01,-1.9371835468733419e+01,-6.4716079317555089e+00,5.9749618654134086e-12,4.0305185949723248e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.8600864745351441e+01,4.0252072097133784e+01,-1.9327388294725520e+01,-6.4736079317555122e+00,6.2340418184504374e-12,3.9310047362909669e-24,0.0000000000000000e+00,0.0000000000000000e+00
-2.8600864745351441e+01,4.0252072097133784e+01,-1.9327388294725520e+01,-6.4756079317555777e+00,6.2215861945888585e-12,7.1129301423668485e-24,6.1786413152339721e-03,1.5336512687840718e-03
-2.8600864745351441e+01,4.0252072097133784e+01,-1.9327388294725520e+01,-6.4776079317554665e+00,6.2091554570814585e-12,8.0361320460223566e-24,7.6451430406262897e-03,-1.1707543591409422e-05
4.1641226016338514e+01,2.6535507115796918e+01,-1.9326818643433285e+01,-6.4796079317555906e+00,6.2002805482166542e-12,7.7953540089864976e-24,7.5871382831823493e-03,-1.1530430059090817e-05
4.2911560915796407e+01,-2.4299943066373032e+01,-1.9295640899547184e+01,-6.4816079317554642e+00,6.3838558794968497e-12,7.5624290037873774e-24,7.5300070782066538e-03,-1.1357305437635287e-05
4.2911560915796407e+01,-2.4299943066373032e+01,-1.9295640899547184e+01,-6.4836079317555493e+00,6.3711009269415249e-12,7.3370695584069303e-24,7.4737298396137580e-03,-1.1188050836983578e-05
4.2911560915796407e+01,-2.4299943066373032e+01,-1.9295640899547184e+01,-6.4856079317555650e+00,6.3583714587988564e-12,7.1190003294095991e-24,7.4182875624990725e-03,-1.1022551763717470e-05
-4.9299545548818649e+01,9.7222855663116059e-01,-1.9293146531683668e+01,-6.4876079317555355e+00,6.3615156104322997e-12,6.9079575049387300e-24,7.3636618017407698e-03,-1.0860697927377039e-05
-4.9188654227726339e+01,2.5547031169908196e+00,-1.9266445497005716e+01,-6.4896079317554722e+00,6.5206084175974229e-12,6.7036882418164762e-24,7.3098346515401823e-03,-1.0702383056675376e-05
1.0380235629026725e+01,-4.8085536341423882e+01,-1.9236034918034363e+01,-6.4916079317555599e+00,6.7085193680728045e-12,6.5059501345223441e-24,7.2567887258530358e-03,-1.0547504725007956e-05
1.0380235629026725e+01,-4.8085536341423882e+01,-1.9236034918034363e+01,-6.4936079317555402e+00,6.6951157374353000e-12,6.3145107139890073e-24,7.2045071396665758e-03,-1.0395964184739710e-05
