cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-4.6969264770976231e+01,4.9219857264966961e+01,-3.0279725344800752e+01,-6.2156079317555371e+00,1.4134424903738175e-16,5.0000000000000000e-01,5.0000000000000000e-01,5.0000000000000000e-01
4.7022776211194284e+01,-4.7261331597425240e+01,-2.9360069168101028e+01,-6.2176079317555306e+00,3.5384344658688174e-16,5.0000000000000000e-01,5.0000000000000000e-01,5.0000000000000000e-01
4.5353025706241404e+01,4.8316640760547671e+01,-2.9093168008725854e+01,-6.2196079317555304e+00,4.6116492477546384e-16,9.4056442227116232e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.5577535814793094e+01,-4.7443094572009606e+01,-2.8776989400838776e+01,-6.2216079317555382e+00,6.3139669473990385e-16,9.1734180394225509e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7088607323687604e+01,4.4427932875406931e+01,-2.8092085229582352e+01,-6.2236079317555433e+00,1.2499246050970709e-15,8.9469255410282134e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.3033998094860351e+01,4.8241075747216513e+01,-2.8031826339637430e+01,-6.2256079317554924e+00,1.3249068081828422e-15,8.7260251623441580e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3426361591802106e+01,-4.7638563340817328e+01,-2.7912602424646849e+01,-6.2276079317555357e+00,1.4896870115185779e-15,8.5105788334427891e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5079170402287936e+01,-4.4408166716269712e+01,-2.7157278809544387e+01,-6.2296079317555479e+00,3.1641664425014213e-15,8.3004518933551714e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3167304374838601e+01,-4.6055269701255277e+01,-2.7058714604478411e+01,-6.2316079317555442e+00,3.4849505637585162e-15,8.0955130059035357e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.5589818432405998e+01,-4.3603038255386295e+01,-2.7034476882253934e+01,-6.2336079317554800e+00,3.5633160317258900e-15,7.8956340776118998e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.1493631568625332e+01,-4.7226972372537837e+01,-2.6896736334398167e+01,-6.2356079317555579e+00,4.0813676017472969e-15,7.7006901776434687e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.8596097146259339e+01,-3.9202509697638369e+01,-2.6628281555462330e+01,-6.2376079317555178e+00,5.3275256930079298e-15,7.5105594597148008e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2504932940198401e+01,4.5701886713013110e+01,-2.6612853300151038e+01,-6.2396079317555637e+00,5.3995475498986026e-15,7.3251230859379108e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.5787835125769732e+01,4.1510611643114991e+01,-2.6234478055702731e+01,-6.2416079317554871e+00,7.8671070871617091e-15,7.1442651525427204e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.5787835125769732e+01,4.1510611643114991e+01,-2.6234478055702731e+01,-6.2436079317555402e+00,7.8513885967169157e-15,6.9678726174334350e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.7695406710721180e+01,4.8738091546644014e+01,-2.6117920706730480e+01,-6.2456079317555488e+00,8.8043661902782871e-15,6.7958352295335443e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.6745656164051908e+01,-4.9214831888403566e+01,-2.5997909056904554e+01,-6.2476079317555122e+00,9.9071766261435864e-15,6.6280454598753201e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.9007072361091758e+01,-4.6105228992406580e+01,-2.5372413606380285e+01,-6.2496079317555679e+00,1.8481215849567967e-14,6.4643984343907061e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.8587117710527693e+01,-4.6290234304129825e+01,-2.5294951658938590e+01,-6.2516079317555011e+00,1.9929814053805822e-14,6.3047918683616096e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.4319820670798727e+01,4.9448388729872775e+01,-2.5251160627533764e+01,-6.2536079317555178e+00,2.0780350144917646e-14,6.1491260024886301e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.4540918268851343e+01,4.0262569442546734e+01,-2.5161033924993767e+01,-6.2556079317555247e+00,2.2694770832788100e-14,5.9973035405382426e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3656887341578255e+01,4.1002776647034409e+01,-2.5071951958861032e+01,-6.2576079317555537e+00,2.4759679520462012e-14,5.8492295885294858e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.7284797358860168e+01,3.6060263473684230e+01,-2.4817167748551775e+01,-6.2596079317555580e+00,3.1880696926138707e-14,5.7048115954221406e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.5423412077250902e+01,3.8151347064669551e+01,-2.4730252671194865e+01,-6.2616079317554982e+00,3.4706111381867190e-14,5.5639592952693090e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7880453319446268e+01,3.4715260414293482e+01,-2.4624630011791226e+01,-6.2636079317555389e+00,3.8495388363921381e-14,5.4265846507982640e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2959053532770120e+01,4.8937844390771922e+01,-2.4542253550208869e+01,-6.2656079317554987e+00,4.1717258369076664e-14,5.2926017983842878e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.7444592768242124e+01,-3.4872717738303727e+01,-2.4471673560250483e+01,-6.2676079317555704e+00,4.4678611756045638e-14,5.1619269943831091e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.0288178510265162e+01,-4.2692837910462622e+01,-2.4365273115871933e+01,-6.2696079317555302e+00,4.9595264098306905e-14,5.0344785627884010e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.0288178510265162e+01,-4.2692837910462622e+01,-2.4365273115871933e+01,-6.2716079317555282e+00,4.9496172694544574e-14,4.9101768441816197e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2626593599066091e+01,4.8540333695079227e+01,-2.4239487458793121e+01,-6.2736079317555271e+00,5.6018444599968023e-14,4.7889441459422700e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8040197996082981e+01,3.3333481486607418e+01,-2.4231102490856074e+01,-6.2756079317555047e+00,5.6377264881594258e-14,4.6707046936874942e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.3179297341235859e+01,3.9278931911831805e+01,-2.4172625488337687e+01,-6.2776079317555400e+00,5.9652912558320366e-14,4.5553845839106124e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.4350613640450703e+01,-4.7120921393534907e+01,-2.4137923885507870e+01,-6.2796079317555433e+00,6.1635905217937266e-14,4.4429117377890252e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.8285588600031254e+01,4.3910298924462943e+01,-2.4105697663684474e+01,-6.2816079317555253e+00,6.3527367637670799e-14,4.3332158561326056e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.4051651955402249e+01,4.6807850615345139e+01,-2.3888643833853383e+01,-6.2836079317555580e+00,7.8769402578015054e-14,4.2262283754444135e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.4695762439669998e+01,4.6176203041761646e+01,-2.3816382726371867e+01,-6.2856079317555098e+00,8.4502890153930040e-14,4.1218824250662820e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.4695762439669998e+01,4.6176203041761646e+01,-2.3816382726371867e+01,-6.2876079317555487e+00,8.4334053266785085e-14,4.0201127853824741e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.6215163381300151e+01,-3.4472144156414522e+01,-2.3757044678756252e+01,-6.2896079317555103e+00,8.9310921746752790e-14,3.9208558470553065e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.6215163381300151e+01,-3.4472144156414522e+01,-2.3757044678756252e+01,-6.2916079317555278e+00,8.9132478406079584e-14,3.8240495712672359e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.3292890461508975e+01,-4.6632016113185045e+01,-2.3551001843563725e+01,-6.2936079317555187e+00,1.0930767579740930e-13,3.7296334509445832e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.8281546483915555e+01,-4.9664560860100508e+01,-2.3468266817994319e+01,-6.2956079317555718e+00,1.1849865913098074e-13,3.6375484729386415e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.9047333312881726e+01,-2.9135461196861034e+01,-2.3408774454545366e+01,-6.2976079317554969e+00,1.2551107586848267e-13,3.5477370811405369e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.2899977380091606e+01,-3.7329771338099725e+01,-2.3305793870087719e+01,-6.2996079317555127e+00,1.3884727569456484e-13,3.4601431405067869e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.2899977380091606e+01,-3.7329771338099725e+01,-2.3305793870087719e+01,-6.3016079317555524e+00,1.3856985865268465e-13,3.3747119019730696e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.2262669778583714e+01,-3.8008909736810040e+01,-2.3290246814224730e+01,-6.3036079317555345e+00,1.4045984524119329e-13,3.2913899682342798e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.0113924701298611e+01,4.7560872257329414e+01,-2.2980619587219248e+01,-6.3056079317555103e+00,1.9105261779325306e-13,3.2101252603694709e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.0679789195791919e+01,-4.6814996848084675e+01,-2.2800661408173845e+01,-6.3076079317555758e+00,2.2826495896945341e-13,3.1308669852908375e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.0679789195791919e+01,-4.6814996848084675e+01,-2.2800661408173845e+01,-6.3096079317555294e+00,2.2780888527724203e-13,3.0535656039963787e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8883637991178951e+01,-2.7178071854444998e+01,-2.2777482698141849e+01,-6.3116079317555132e+00,2.3268503663898799e-13,2.9781728006064120e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8883637991178951e+01,-2.7178071854444998e+01,-2.2777482698141849e+01,-6.3136079317554943e+00,2.3222013162569602e-13,2.9046414521645761e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.3074963792593607e+01,4.4865102926275569e+01,-2.2670347885585194e+01,-6.3156079317555358e+00,2.5796413859582812e-13,2.8329255991844445e-23,0.0000000000000000e+00,0.0000000000000000e+00
-2.8877854738577359e+01,-4.7396864185312680e+01,-2.2538160577768554e+01,-6.3176079317555836e+00,2.9383191477310688e-13,2.7629804169233573e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2302447313376113e+01,4.4981634984214715e+01,-2.2470172374684648e+01,-6.3196079317554910e+00,3.1387539893311759e-13,2.6947621873654906e-23,0.0000000000000000e+00,0.0000000000000000e+00
