cmpt_0,logl,logv,weight
-2.5271758811925280e+00,-4.1122474998739547e+00,-4.6101660193249021e+00,1.6289356934927525e-04
-2.1689384785862980e+00,-3.2710855945794619e+00,-4.6201660193248868e+00,3.7400117684722886e-04
-2.0524655637101774e+00,-3.0252459777414078e+00,-4.6301660193248999e+00,4.7347473863058800e-04
1.9927007973791524e+00,-2.9043667665710942e+00,-4.6401660193248961e+00,5.2899436100113705e-04
-1.9174972578275260e+00,-2.7573363995213804e+00,-4.6501660193249013e+00,6.0668404652953751e-04
-1.9047025883979634e+00,-2.7328845077582899e+00,-4.6601660193248975e+00,6.1551544016908355e-04
1.6943631757625919e+00,-2.3543718183234876e+00,-4.6701660193249008e+00,8.8977864678594038e-04
1.5469690328389762e+00,-2.1154951269147180e+00,-4.6801660193248891e+00,1.1186181542838845e-03
-1.5397111666609862e+00,-2.1042937710036069e+00,-4.6901660193248995e+00,1.1199628203653459e-03
1.4777130071665361e+00,-2.0107563984079233e+00,-4.7001660193248913e+00,1.2175405254964125e-03
-1.4718377460173049e+00,-2.0020917079339897e+00,-4.7101660193249000e+00,1.2159158170200991e-03
-1.4541018517665445e+00,-1.9761446302887864e+00,-4.7201660193248962e+00,1.2354615554481848e-03
1.4363390563217810e+00,-1.9504734749910118e+00,-4.7301660193248987e+00,1.2549751664092154e-03
1.4105912605717437e+00,-1.9138223848340299e+00,-4.7401660193249038e+00,1.2888713008918252e-03
-1.3814890331737861e+00,-1.8731945070230607e+00,-4.7501660193248929e+00,1.3289574366697806e-03
-1.3785444836253882e+00,-1.8691309793003335e+00,-4.7601660193248980e+00,1.3210914887808664e-03
1.3415263213860620e+00,-1.8187849681191492e+00,-4.7701660193248987e+00,1.3754821050754290e-03
-1.3177525988014780e+00,-1.7871744884573639e+00,-4.7801660193248923e+00,1.4055304432283955e-03
1.3018329484701068e+00,-1.7663230454945253e+00,-4.7901660193248956e+00,1.4208655300957333e-03
1.2721504572499942e+00,-1.7281219255740241e+00,-4.8001660193248954e+00,1.4615058876851488e-03
-1.2708511901441024e+00,-1.7264699063786804e+00,-4.8101660193248987e+00,1.4493560484600497e-03
1.2602869343749994e+00,-1.7131001111115065e+00,-4.8201660193249003e+00,1.4542483199597475e-03
-1.2471261480697420e+00,-1.6966003472329754e+00,-4.8301660193249010e+00,1.4637313760872631e-03
