cmpt_0,logl,logv,weight
2.4042244986845240e+00,-3.8090862526707649e+00,-4.6101660193249021e+00,2.2057952467059805e-04
-2.1590981115993255e+00,-3.2497908603892260e+00,-4.6201660193248868e+00,3.8205083598613800e-04
-1.9222257858895355e+00,-2.7664145186026605e+00,-4.6301660193248999e+00,6.1334649444363823e-04
-1.9204856143544411e+00,-2.7630710301045172e+00,-4.6401660193248961e+00,6.0927730477784172e-04
-1.9006136170543173e+00,-2.7251045932994868e+00,-4.6501660193249013e+00,6.2655712123771824e-04
1.8524799843258277e+00,-2.6347795787972492e+00,-4.6601660193248975e+00,6.7896186319148862e-04
1.7968394099960066e+00,-2.5332544652907378e+00,-4.6701660193249008e+00,7.4403648555015575e-04
-1.7880864896079054e+00,-2.5175651797925003e+00,-4.6801660193248891e+00,7.4828158588100642e-04
-1.7067118758562585e+00,-2.3753712462277337e+00,-4.6901660193248995e+00,8.5403595298088285e-04
-1.5769922735450468e+00,-2.1623908480437271e+00,-4.7001660193248913e+00,1.0462354245751261e-03
1.4933483557051381e+00,-2.0339831883769595e+00,-4.7101660193249000e+00,1.1777502740415685e-03
1.3952363788697457e+00,-1.8922808090941197e+00,-4.7201660193248962e+00,1.3435407106682229e-03
1.3922442413314766e+00,-1.8881105463936689e+00,-4.7301660193248987e+00,1.3357310076505256e-03
-1.3623925209192884e+00,-1.8469952231617464e+00,-4.7401660193249038e+00,1.3779460715150215e-03
1.3272744937499559e+00,-1.7997673235129403e+00,-4.7501660193248929e+00,1.4302109289324272e-03
-1.3265146364964664e+00,-1.7987590730530156e+00,-4.7601660193248980e+00,1.4174084749578810e-03
-1.3258616315058993e+00,-1.7978930655830820e+00,-4.7701660193248987e+00,1.4045208239904699e-03
1.2802256841578290e+00,-1.7384274338220300e+00,-4.7801660193248923e+00,1.4757433454104427e-03
1.2177883088075352e+00,-1.6604427151674979e+00,-4.7901660193248956e+00,1.5795603431540206e-03
1.2139912885986202e+00,-1.6558259570300087e+00,-4.8001660193248954e+00,1.5710800340473243e-03
-1.2080138894037513e+00,-1.6485873111295288e+00,-4.8101660193248987e+00,1.5667477100478032e-03
-1.1697342637466459e+00,-1.6030776565247935e+00,-4.8201660193249003e+00,1.6233819605344650e-03
-1.1634347389624122e+00,-1.5957287285456077e+00,-4.8301660193249010e+00,1.6190839577145701e-03
1.0975391176288742e+00,-1.5212345899961233e+00,-4.8401660193248999e+00,1.7269462401843423e-03
1.0741520864162208e+00,-1.4958398850094996e+00,-4.8501660193248908e+00,1.7537377627491169e-03
-1.0608885793823835e+00,-1.4816808215653254e+00,-4.8601660193248915e+00,1.7610468583290106e-03
-1.0377369427716885e+00,-1.4573875138299048e+00,-4.8701660193248957e+00,1.7863987929004981e-03
-1.0242145482225862e+00,-1.4434462530287377e+00,-4.8801660193249008e+00,1.7934533492295149e-03
1.0224416340271578e+00,-1.4416319801294017e+00,-4.8901660193249050e+00,1.7788325521126990e-03
-1.0203109937176589e+00,-1.4394557945838977e+00,-4.9001660193248906e+00,1.7649695975863224e-03
1.0163632487870105e+00,-1.4354356593757829e+00,-4.9101660193248922e+00,1.7544468118058827e-03
-1.0112272085001686e+00,-1.4302287662388613e+00,-4.9201660193249026e+00,1.7460576818104639e-03
-1.0105699408659274e+00,-1.4295643353242216e+00,-4.9301660193248953e+00,1.7298330904265608e-03
-9.9279297967812952e-01,-1.4117574828824289e+00,-4.9401660193248880e+00,1.7433904935786266e-03
9.4883350876350658e-01,-1.3690810463095731e+00,-4.9501660193249064e+00,1.8012992558836306e-03
9.3275679976874148e-01,-1.3539561563907516e+00,-4.9601660193248920e+00,1.8105544118518491e-03
9.0643296302599818e-01,-1.3297488908633848e+00,-4.9701660193249033e+00,1.8364610345044945e-03
8.9448896574950532e-01,-1.3189937875571494e+00,-4.9801660193248907e+00,1.8378482759928479e-03
8.7737845871283282e-01,-1.3038350125399925e+00,-4.9901660193248940e+00,1.8473538191627959e-03
8.7272767969700094e-01,-1.2997653340879949e+00,-5.0001660193249080e+00,1.8364308374114772e-03
-8.6747294563130573e-01,-1.2951931883344665e+00,-5.0101660193248980e+00,1.8264899617106590e-03
-8.5868567633622539e-01,-1.2876090780058398e+00,-5.0201660193248872e+00,1.8220826893627824e-03
-8.5381382799280092e-01,-1.2834375590691995e+00,-5.0301660193248994e+00,1.8114936040305714e-03
-8.4916334002756799e-01,-1.2794777216567270e+00,-5.0401660193249072e+00,1.8005848665756548e-03
8.4041897093257023e-01,-1.2720905559850197e+00,-5.0501660193248954e+00,1.7958863774850879e-03
-8.2896433832190197e-01,-1.2625294697380738e+00,-5.0601660193248881e+00,1.7950983112143130e-03
