cmpt_0,logl,logv,weight
3.0871027981169816e+00,-5.6840403757041873e+00,-4.6101660193249021e+00,3.3828517606702429e-05
-2.8736169201423030e+00,-5.0477756344974072e+00,-4.6201660193248868e+00,6.3279973465599391e-05
-2.6177560331502288e+00,-4.3452618571805504e+00,-4.6301660193248999e+00,1.2647980883291076e-04
-2.5229951337044567e+00,-4.1016907549815240e+00,-4.6401660193248961e+00,1.5975697969390520e-04
2.3122251114796146e+00,-3.5921310157117978e+00,-4.6501660193249013e+00,2.6327879373081017e-04
2.1767682333776857e+00,-3.2880985035544446e+00,-4.6601660193248975e+00,3.5327473314186150e-04
2.1292963285208057e+00,-3.1858899599594310e+00,-4.6701660193249008e+00,3.8739877105565938e-04
2.0935090399703129e+00,-3.1103285828520502e+00,-4.6801660193248891e+00,4.1364824205375580e-04
2.0414004215524715e+00,-3.0025963731906438e+00,-4.6901660193248995e+00,4.5611645717444349e-04
-2.0404145170137120e+00,-3.0005842332534893e+00,-4.7001660193248913e+00,4.5248757553685017e-04
1.9312595642474324e+00,-2.7838202848819309e+00,-4.7101660193249000e+00,5.5642047239584300e-04
1.8499821707956468e+00,-2.6301555487642263e+00,-4.7201660193248962e+00,6.4238575637855678e-04
1.8249649052031269e+00,-2.5841869852448687e+00,-4.7301660193248987e+00,6.6591201579308153e-04
-1.8140710042737556e+00,-2.5643653369067354e+00,-4.7401660193249038e+00,6.7248459337407285e-04
-1.8122077741498976e+00,-2.5609870409780027e+00,-4.7501660193248929e+00,6.6804631012050690e-04
-1.8086113846119465e+00,-2.5544761029073104e+00,-4.7601660193248980e+00,6.6571951669646930e-04
1.8035186023381069e+00,-2.5452782071231388e+00,-4.7701660193248987e+00,6.6518575436069446e-04
-1.8033559474310319e+00,-2.5449848692007766e+00,-4.7801660193248923e+00,6.5876025654266796e-04
-1.7952332332851006e+00,-2.5303697135789776e+00,-4.7901660193248956e+00,6.6180756413456538e-04
