cmpt_0,cmpt_1,logl,logl2,logv,weight,stepsize,acceptrate,acceptrate_deriv
4.9417527709052074e+00,1.9520191773109872e+00,-7.2773509298384971e+00,-4.7681786633896213e+00,-1.0849607931755573e+01,1.3414107817803023e-08,2.7452288798932631e+00,6.1809907788112251e-01,-3.1934852900084021e-04
-2.4401097744628810e+00,4.7190124508705056e+00,-7.2773105043663024e+00,-4.7681786633896213e+00,-1.0851607931755623e+01,1.3387847611628020e-08,2.7521375611245400e+00,6.1833858927787311e-01,2.3951139675060240e-04
-1.5781068443320803e+00,-5.0706525906336291e+00,-7.2772041277869377e+00,-4.7681786633896213e+00,-1.0853607931755663e+01,1.3362520057831070e-08,2.7623707364208143e+00,6.1869785637299912e-01,3.5926709512601462e-04
4.2160996856177402e+00,3.2228812854943230e+00,-7.2770067349490795e+00,-4.7681786633896213e+00,-1.0855607931755248e+01,1.3338454380473830e-08,2.7682188508922412e+00,6.1889744920362466e-01,1.9959283062553901e-04
-4.5854877330610364e+00,2.6601356216063978e+00,-7.2767095296287643e+00,-4.7681786633896213e+00,-1.0857607931755586e+01,1.3315761057832878e-08,2.7685480046198312e+00,6.1889744920362466e-01,0.0000000000000000e+00
-2.1180592813641952e+00,4.8457573449270219e+00,-7.2760321300782378e+00,-4.7681786633896213e+00,-1.0859607931755631e+01,1.3298161267582910e-08,2.7666672666543932e+00,6.1881761207137442e-01,-7.9837132250237808e-05
-1.7864974882737390e+00,4.9706077453916233e+00,-7.2756870064225794e+00,-4.7681786633896213e+00,-1.0861607931755652e+01,1.3276172654313860e-08,2.7526726930206404e+00,6.1829867071174804e-01,-5.1894135962637922e-04
1.2873428898008688e+00,5.1220086331511210e+00,-7.2756555540217791e+00,-4.7681786633896213e+00,-1.0863607931755219e+01,1.3250063583420233e-08,2.7540976365826668e+00,6.1833858927787311e-01,3.9918566125063393e-05
-5.0753122616706916e+00,1.4561428716269660e+00,-7.2755901663320754e+00,-4.7681786633896213e+00,-1.0865607931755616e+01,1.3224454626982725e-08,2.7588256311807742e+00,6.1849826354237358e-01,1.5967426450047562e-04
1.5787412877902178e+00,5.0329795700817943e+00,-7.2753109702849725e+00,-4.7681786633896213e+00,-1.0867607931755641e+01,1.3201717501863483e-08,2.7580512621636144e+00,6.1845834497624841e-01,-3.9918566125174415e-05
-2.1075525912012392e+00,4.8296844709462849e+00,-7.2750325833196952e+00,-4.7681786633896213e+00,-1.0869607931755652e+01,1.3179008806333445e-08,2.7649932057515887e+00,6.1869785637299912e-01,2.3951139675071342e-04
8.1261840042788736e-01,5.2025423545271678e+00,-7.2748284113286168e+00,-4.7681786633896213e+00,-1.0871607931755172e+01,1.3155362811620208e-08,2.7620114453882407e+00,6.1857810067462382e-01,-1.1975569837530120e-04
1.2032548320199847e+00,5.1196956900033781e+00,-7.2744899639968947e+00,-4.7681786633896213e+00,-1.0873607931755686e+01,1.3133522632759977e-08,2.7645454524026771e+00,6.1865793780687395e-01,7.9837132250126785e-05
-3.5304036597473378e+00,3.8967670745860605e+00,-7.2744371514234789e+00,-4.7681786633896213e+00,-1.0875607931755592e+01,1.3107974084602153e-08,2.7549570587843708e+00,6.1829867071174804e-01,-3.5926709512590360e-04
-5.1089447742093066e+00,-1.2230348211253115e+00,-7.2741800876498290e+00,-4.7681786633896213e+00,-1.0877607931755643e+01,1.3085147620029973e-08,2.7519850228185687e+00,6.1817891501337274e-01,-1.1975569837530120e-04
-4.0101918008014161e+00,-3.3922172836398063e+00,-7.2741383151449988e+00,-4.7681786633896213e+00,-1.0879607931755258e+01,1.3059548996331680e-08,2.7490158638622013e+00,6.1805915931499744e-01,-1.1975569837530120e-04
-4.9394052179102568e+00,1.7486575150028667e+00,-7.2734720683092764e+00,-4.7681786633896213e+00,-1.0881607931755614e+01,1.3042142392166165e-08,2.7340167941447198e+00,6.1750029938924589e-01,-5.5885992575155363e-04
2.5992581651532300e+00,-4.5340204497082564e+00,-7.2727618554892430e+00,-4.7681786633896213e+00,-1.0883607931755657e+01,1.3025331647580817e-08,2.7387080198718650e+00,6.1765997365374636e-01,1.5967426450047562e-04
8.6596520894210549e-01,5.1431358556484748e+00,-7.2722031441155766e+00,-4.7681786633896213e+00,-1.0885607931755661e+01,1.3006571907570313e-08,2.7368441661105547e+00,6.1758013652149613e-01,-7.9837132250237808e-05
5.1670020814451023e+00,-6.4347391681445743e-01,-7.2717542792081939e+00,-4.7681786633896213e+00,-1.0887607931755159e+01,1.2986412596405836e-08,2.7273489105304431e+00,6.1722086942637022e-01,-3.5926709512590360e-04
4.4837489649818885e+00,2.6457275042277844e+00,-7.2717138272898190e+00,-4.7681786633896213e+00,-1.0889607931755613e+01,1.2960990013031553e-08,2.7254915905437680e+00,6.1714103229411998e-01,-7.9837132250237808e-05
3.1559762111473271e+00,-4.1376050625038001e+00,-7.2715942407447258e+00,-4.7681786633896213e+00,-1.0891607931755638e+01,1.2936640893402692e-08,2.7258108761425510e+00,6.1714103229411998e-01,0.0000000000000000e+00
-3.0365147446542569e+00,4.2246933526886812e+00,-7.2715367118455747e+00,-4.7681786633896213e+00,-1.0893607931755716e+01,1.2911536232756797e-08,2.7239543860819726e+00,6.1706119516186975e-01,-7.9837132250237808e-05
-4.7148614219140423e+00,-2.1897143361589282e+00,-7.2713182687609681e+00,-4.7681786633896213e+00,-1.0895607931755166e+01,1.2888554074190521e-08,2.7188407000752886e+00,6.1686160233124421e-01,-1.9959283062553901e-04
-2.1307207411203715e+00,-4.7364397833652490e+00,-7.2710635967422297e+00,-4.7681786633896213e+00,-1.0897607931755596e+01,1.2866078939067664e-08,2.7115701514532948e+00,6.1658217236836854e-01,-2.7942996287566579e-04
-5.1934553051926731e+00,-3.6641452358824989e-02,-7.2710610362671257e+00,-4.7681786633896213e+00,-1.0899607931755712e+01,1.2840405373695898e-08,2.7021598853268274e+00,6.1622290527324264e-01,-3.5926709512590360e-04
-3.3368446232358071e+00,3.9752932252806006e+00,-7.2708818745846990e+00,-4.7681786633896213e+00,-1.0901607931755583e+01,1.2817046344541461e-08,2.6960083228871810e+00,6.1598339387649192e-01,-2.3951139675071342e-04
5.1890137360082367e+00,1.9661672300517186e-02,-7.2708256839210001e+00,-4.7681786633896213e+00,-1.0903607931755220e+01,1.2792156648446494e-08,2.6973976884443558e+00,6.1602331244261710e-01,3.9918566125174415e-05
-4.1541989469684566e+00,3.0904466745693817e+00,-7.2702355809485555e+00,-4.7681786633896213e+00,-1.0905607931755670e+01,1.2774133733019040e-08,2.7041803837830933e+00,6.1626282383936770e-01,2.3951139675060240e-04
-2.4465244160205901e+00,-4.5508257495578777e+00,-7.2696719168569208e+00,-4.7681786633896213e+00,-1.0907607931755583e+01,1.2755798956642156e-08,2.6958709484532601e+00,6.1594347531036686e-01,-3.1934852900084021e-04
4.9197826071390844e+00,-1.5557569174973667e+00,-7.2693176356910474e+00,-4.7681786633896213e+00,-1.0909607931755625e+01,1.2734823762424510e-08,2.6961835352208601e+00,6.1594347531036686e-01,0.0000000000000000e+00
-1.8337408068473378e+00,4.8052725463334092e+00,-7.2684606812080146e+00,-4.7681786633896213e+00,-1.0911607931755221e+01,1.2720275595411175e-08,2.6997276236989283e+00,6.1606323100874216e-01,1.1975569837530120e-04
9.9755968289361441e-01,-5.0333193015490814e+00,-7.2678415758132084e+00,-4.7681786633896213e+00,-1.0913607931755664e+01,1.2702722357834133e-08,2.6892832148976158e+00,6.1566404534749108e-01,-3.9918566125107802e-04
-2.1295410669045616e+00,4.6678265226406399e+00,-7.2678121812573035e+00,-4.7681786633896213e+00,-1.0915607931755609e+01,1.2677714951959269e-08,2.6863749499945655e+00,6.1554428964911578e-01,-1.1975569837530120e-04
3.1052674237135580e+00,-4.0837712895374221e+00,-7.2677938018419352e+00,-4.7681786633896213e+00,-1.0917607931755709e+01,1.2652617406162621e-08,2.6877581708665828e+00,6.1558420821524096e-01,3.9918566125174415e-05
-2.4452979256264951e+00,-4.5092436370949587e+00,-7.2677582338705742e+00,-4.7681786633896213e+00,-1.0919607931755140e+01,1.2627786596495081e-08,2.6880688512211619e+00,6.1558420821524096e-01,0.0000000000000000e+00
5.1245842862960718e+00,-1.7189702177224658e-01,-7.2676489967190356e+00,-4.7681786633896213e+00,-1.0921607931755695e+01,1.2603933004582185e-08,2.6873065118058492e+00,6.1554428964911578e-01,-3.9918566125174415e-05
-3.0021711329940959e+00,-4.1434204450169672e+00,-7.2670992557316394e+00,-4.7681786633896213e+00,-1.0923607931755615e+01,1.2585667285362433e-08,2.6865442813478757e+00,6.1550437108299072e-01,-3.9918566125063393e-05
-1.2675317524006890e-01,5.1137307798708420e+00,-7.2670259775339607e+00,-4.7681786633896213e+00,-1.0925607931755598e+01,1.2561441551426420e-08,2.6836385498949213e+00,6.1538461538461542e-01,-1.1975569837530120e-04
9.6994125511462981e-01,-5.0220637584940029e+00,-7.2670039854155624e+00,-4.7681786633896213e+00,-1.0927607931755210e+01,1.2536619478259536e-08,2.6732545706168724e+00,6.1498542972336434e-01,-3.9918566125107802e-04
3.9120140983433465e+00,3.2934378685700247e+00,-7.2669473697506426e+00,-4.7681786633896213e+00,-1.0929607931755656e+01,1.2512279666809578e-08,2.6756975347308858e+00,6.1506526685561458e-01,7.9837132250237808e-05
-5.1095234322021996e+00,-7.5176199062035515e-02,-7.2667588390774451e+00,-4.7681786633896213e+00,-1.0931607931755595e+01,1.2489634572624668e-08,2.6674724273618438e+00,6.1474591832661374e-01,-3.1934852900084021e-04
4.0779477087973435e+00,-3.0718064575699668e+00,-7.2665226953940714e+00,-4.7681786633896213e+00,-1.0933607931755734e+01,1.2467624069179013e-08,2.6720421115712663e+00,6.1490559259111410e-01,1.5967426450036459e-04
4.4745628420952972e+00,2.4463189636942002e+00,-7.2662253787517503e+00,-4.7681786633896213e+00,-1.0935607931755136e+01,1.2446413715556432e-08,2.6691504672466944e+00,6.1478583689273880e-01,-1.1975569837530120e-04
-5.0777079402846628e+00,-2.8659863158164178e-01,-7.2655207167640734e+00,-4.7681786633896213e+00,-1.0937607931755643e+01,1.2430301840162424e-08,2.6651974055178509e+00,6.1462616262823844e-01,-1.5967426450036459e-04
5.0796426427619066e+00,-1.9704669431452082e-01,-7.2654024171413285e+00,-4.7681786633896213e+00,-1.0939607931755621e+01,1.2406933729287342e-08,2.6729623010867729e+00,6.1490559259111410e-01,2.7942996287566579e-04
4.4958900253927583e+00,2.3710588734138103e+00,-7.2653691697599037e+00,-4.7681786633896213e+00,-1.0941607931755675e+01,1.2382556339891215e-08,2.6732694570505839e+00,6.1490559259111410e-01,0.0000000000000000e+00
-4.5717574335751632e+00,-2.2164713041013320e+00,-7.2652629886185736e+00,-4.7681786633896213e+00,-1.0943607931755198e+01,1.2359128212499006e-08,2.6757122211474238e+00,6.1498542972336434e-01,7.9837132250237808e-05
4.8713564740226918e+00,1.4297184040675468e+00,-7.2650654763114630e+00,-4.7681786633896213e+00,-1.0945607931755674e+01,1.2336871101105951e-08,2.6781574311949581e+00,6.1506526685561458e-01,7.9837132250237808e-05
-4.9401937927615176e+00,1.1523124190208449e+00,-7.2648611263571468e+00,-4.7681786633896213e+00,-1.0947607931755648e+01,1.2314738275301824e-08,2.6752595961323049e+00,6.1494551115723928e-01,-1.1975569837530120e-04
-5.0370119506084841e+00,5.1205020439965221e-01,-7.2643628572637935e+00,-4.7681786633896213e+00,-1.0949607931755583e+01,1.2296258731351387e-08,2.6755671228881321e+00,6.1494551115723928e-01,0.0000000000000000e+00
3.5660427886472195e+00,-3.5835739602860888e+00,-7.2639877507483179e+00,-4.7681786633896213e+00,-1.0951607931755195e+01,1.2276294844646815e-08,2.6705386243831701e+00,6.1474591832661374e-01,-1.9959283062553901e-04
-2.8841897814611390e+00,-4.1466281653158887e+00,-7.2637598124361809e+00,-4.7681786633896213e+00,-1.0953607931755684e+01,1.2254559756523885e-08,2.6687133871617923e+00,6.1466608119436350e-01,-7.9837132250237808e-05
4.8351764429672883e+00,-1.4423516856265555e+00,-7.2634909813500794e+00,-4.7681786633896213e+00,-1.0955607931755642e+01,1.2233363396154167e-08,2.6743524406608872e+00,6.1486567402498904e-01,1.9959283062553901e-04
6.3162683062646074e-01,-5.0059928746551972e+00,-7.2634890188231305e+00,-4.7681786633896213e+00,-1.0957607931755582e+01,1.2208945080146619e-08,2.6682605614023247e+00,6.1462616262823844e-01,-2.3951139675060240e-04
3.4744181279722790e+00,3.6547300505931650e+00,-7.2633375986052569e+00,-4.7681786633896213e+00,-1.0959607931755226e+01,1.2186396718758295e-08,2.6664365618512327e+00,6.1454632549598820e-01,-7.9837132250237808e-05
-4.8323901674842640e+00,-1.4394929245305974e+00,-7.2633151063046624e+00,-4.7681786633896213e+00,-1.0961607931755658e+01,1.2162321837390785e-08,2.6635500268433381e+00,6.1442656979761290e-01,-1.1975569837530120e-04
-2.5709441265531252e+00,4.3370729348288979e+00,-7.2632942099712183e+00,-4.7681786633896213e+00,-1.0963607931755618e+01,1.2138275144946616e-08,2.6691775307433918e+00,6.1462616262823844e-01,1.9959283062553901e-04
3.2051201559364295e+00,-3.8916657949144016e+00,-7.2632837226182847e+00,-4.7681786633896213e+00,-1.0965607931755640e+01,1.2114149899729765e-08,2.6748174582137940e+00,6.1482575545886387e-01,1.9959283062542799e-04
-5.0357955267471795e+00,-2.3193142726955074e-01,-7.2632595771226125e+00,-4.7681786633896213e+00,-1.0967607931755639e+01,1.2090237733344551e-08,2.6665944175244594e+00,6.1450640692986302e-01,-3.1934852900084021e-04
-4.9432092697898806e+00,-9.5886099667828284e-01,-7.2629680947312387e+00,-4.7681786633896213e+00,-1.0969607931755171e+01,1.2069598985143104e-08,2.6637076052994564e+00,6.1438665123148772e-01,-1.1975569837530120e-04
1.3937808694787932e+00,4.8364356476549819e+00,-7.2628631076819659e+00,-4.7681786633896213e+00,-1.0971607931755715e+01,1.2046748596478978e-08,2.6555175529560868e+00,6.1406730270248688e-01,-3.1934852900084021e-04
-4.8551343829632501e+00,1.3262879465150983e+00,-7.2628512812203176e+00,-4.7681786633896213e+00,-1.0973607931755609e+01,1.2022821363325133e-08,2.6484089385556797e+00,6.1378787273961122e-01,-2.7942996287566579e-04
-4.6317209304812490e+00,1.9650628480143948e+00,-7.2627659871243235e+00,-4.7681786633896213e+00,-1.0975607931755658e+01,1.1999823220643313e-08,2.6444839563169782e+00,6.1362819847511074e-01,-1.5967426450047562e-04
-1.9743170900729312e+00,4.6232242350767851e+00,-7.2625550847515781e+00,-4.7681786633896213e+00,-1.0977607931755164e+01,1.1978373558888629e-08,2.6521858576846591e+00,6.1390762843798652e-01,2.7942996287577682e-04
4.7721380372205404e+00,1.5541058069873857e+00,-7.2621371647797961e+00,-4.7681786633896213e+00,-1.0979607931755654e+01,1.1959437796200343e-08,2.6524879790925247e+00,6.1390762843798652e-01,0.0000000000000000e+00
-3.8103333444515837e+00,3.2245214787028411e+00,-7.2607753280640788e+00,-4.7681786633896213e+00,-1.0981607931755654e+01,1.1951808156834938e-08,2.6612761725139609e+00,6.1422697696698736e-01,3.1934852900084021e-04
-3.3621827552434489e+00,3.6835272774401080e+00,-7.2605576636683100e+00,-4.7681786633896213e+00,-1.0983607931755650e+01,1.1930524996123910e-08,2.6573332876852866e+00,6.1406730270248688e-01,-1.5967426450047562e-04
-4.2532807885134511e+00,-2.5928398062424778e+00,-7.2602605118856669e+00,-4.7681786633896213e+00,-1.0985607931755196e+01,1.1910226410517648e-08,2.6629467002536389e+00,6.1426689553311242e-01,1.9959283062553901e-04
4.3164613353831811e+00,-2.4691638808296692e+00,-7.2598374769030602e+00,-4.7681786633896213e+00,-1.0987607931755646e+01,1.1891459201618843e-08,2.6685725033529897e+00,6.1446648836373796e-01,1.9959283062553901e-04
2.2696659528679257e+00,4.4239179314039738e+00,-7.2598066002588286e+00,-4.7681786633896213e+00,-1.0989607931755623e+01,1.1868066490696417e-08,2.6635558747301387e+00,6.1426689553311242e-01,-1.9959283062553901e-04
-8.8229203819606927e-01,-4.8899075249332409e+00,-7.2596426074671161e+00,-4.7681786633896213e+00,-1.0991607931755587e+01,1.1846296626001126e-08,2.6638602483806082e+00,6.1426689553311242e-01,0.0000000000000000e+00
-4.4390828539615228e+00,-2.2305911153322420e+00,-7.2595993997924726e+00,-4.7681786633896213e+00,-1.0993607931755241e+01,1.1823138548846812e-08,2.6524906791235763e+00,6.1382779130573628e-01,-4.3910422737614141e-04
-4.9052553060491642e+00,7.7620756104653421e-01,-7.2595145722285475e+00,-4.7681786633896213e+00,-1.0995607931755670e+01,1.1800516868908507e-08,2.6485597534101184e+00,6.1366811704123592e-01,-1.5967426450036459e-04
-2.4657301603717006e+00,-4.3086408006824648e+00,-7.2594154871171632e+00,-4.7681786633896213e+00,-1.0997607931755587e+01,1.1778106397647595e-08,2.6446342309514761e+00,6.1350844277673544e-01,-1.5967426450047562e-04
-4.1206179284369870e+00,-2.7674792330861937e+00,-7.2593866003403997e+00,-4.7681786633896213e+00,-1.0999607931755635e+01,1.1754913282019680e-08,2.6407141049919840e+00,6.1334876851223508e-01,-1.5967426450036459e-04
1.5438866480632107e-01,4.9485616443103364e+00,-7.2587549242886018e+00,-4.7681786633896213e+00,-1.1001607931755263e+01,1.1738839752077090e-08,2.6399592939607048e+00,6.1330884994610990e-01,-3.9918566125174415e-05
4.6373102757943503e+00,1.7078220708548453e+00,-7.2583009473502349e+00,-4.7681786633896213e+00,-1.1003607931755591e+01,1.1720705256885700e-08,2.6381511656358994e+00,6.1322901281385978e-01,-7.9837132250126785e-05
-4.5417885504664479e+00,-1.9255140280096830e+00,-7.2578716707978526e+00,-4.7681786633896213e+00,-1.1005607931755636e+01,1.1702309721247215e-08,2.6331884673400441e+00,6.1302941998323424e-01,-1.9959283062553901e-04
3.7366825568208473e-01,4.9147299546872381e+00,-7.2576654257158237e+00,-4.7681786633896213e+00,-1.1007607931755613e+01,1.1681337460804320e-08,2.6345376768380069e+00,6.1306933854935930e-01,3.9918566125063393e-05
4.8944697651806059e+00,5.4778237672980623e-01,-7.2574739323244160e+00,-4.7681786633896213e+00,-1.1009607931755234e+01,1.1660230776355628e-08,2.6264338528954672e+00,6.1274999002035846e-01,-3.1934852900084021e-04
4.0463198361066537e+00,-2.8049555451224060e+00,-7.2573968323827174e+00,-4.7681786633896213e+00,-1.1011607931755664e+01,1.1637830861212097e-08,2.6183541201047902e+00,6.1243064149135762e-01,-3.1934852900084021e-04
4.7041673846309138e+00,-1.4431455957676917e+00,-7.2572537332178459e+00,-4.7681786633896213e+00,-1.1013607931755615e+01,1.1616240615044209e-08,2.6134265760869537e+00,6.1223104866073208e-01,-1.9959283062553901e-04
-2.5316361273042616e+00,-4.2192277596972465e+00,-7.2572497550981616e+00,-4.7681786633896213e+00,-1.1015607931755607e+01,1.1593077469372796e-08,2.6158076612138519e+00,6.1231088579298232e-01,7.9837132250237808e-05
-3.2492209023363872e+00,3.6897693804652976e+00,-7.2570536060177959e+00,-4.7681786633896213e+00,-1.1017607931755210e+01,1.1572184135817703e-08,2.6108845967703336e+00,6.1211129296235678e-01,-1.9959283062553901e-04
3.5373430841609199e+00,-3.3821973547657285e+00,-7.2559547084600284e+00,-4.7681786633896213e+00,-1.1019607931755647e+01,1.1561761109238545e-08,2.6070108553102798e+00,6.1195161869785641e-01,-1.5967426450036459e-04
4.6433323178652799e+00,1.5344396935386830e+00,-7.2557696341879971e+00,-4.7681786633896213e+00,-1.1021607931755648e+01,1.1540796401988759e-08,2.6021034119899751e+00,6.1175202586723088e-01,-1.9959283062553901e-04
3.4937185829471602e+00,3.4166053992424192e+00,-7.2555907432066151e+00,-4.7681786633896213e+00,-1.1023607931755635e+01,1.1519798479135762e-08,2.6075941183766385e+00,6.1195161869785641e-01,1.9959283062553901e-04
-4.6538556073167321e+00,1.4870747324194928e+00,-7.2555432496195706e+00,-4.7681786633896213e+00,-1.1025607931755260e+01,1.1497327942805400e-08,2.6099691602650927e+00,6.1203145583010654e-01,7.9837132250126785e-05
-4.8483964198593998e+00,5.6764735949116252e-01,-7.2553402900960151e+00,-4.7681786633896213e+00,-1.1027607931755615e+01,1.1476685332475498e-08,2.6081782407387122e+00,6.1195161869785641e-01,-7.9837132250126785e-05
4.2377166302817226e+00,2.4204600647356909e+00,-7.2552787790695339e+00,-4.7681786633896213e+00,-1.1029607931755669e+01,1.1454459453775656e-08,2.6053480128061439e+00,6.1183186299948111e-01,-1.1975569837530120e-04
-2.4384762422382567e+00,-4.2241788630252621e+00,-7.2551437005057506e+00,-4.7681786633896213e+00,-1.1031607931755550e+01,1.1433117693340081e-08,2.6056393900205030e+00,6.1183186299948111e-01,0.0000000000000000e+00
7.2965360248936406e-02,4.8745249848080014e+00,-7.2550260221083702e+00,-4.7681786633896213e+00,-1.1033607931755236e+01,1.1411617130759188e-08,2.6111377661509882e+00,6.1203145583010654e-01,1.9959283062542799e-04
-1.9619443330609920e-01,4.8683004382710067e+00,-7.2548886403164516e+00,-4.7681786633896213e+00,-1.1035607931755692e+01,1.1390381428045349e-08,2.6072634409097968e+00,6.1187178156560618e-01,-1.5967426450036459e-04
4.0307216358556941e+00,-2.7325202977038114e+00,-7.2547613536673943e+00,-4.7681786633896213e+00,-1.1037607931755627e+01,1.1369070469559924e-08,2.5919867570023993e+00,6.1127300307372956e-01,-5.9877849187661703e-04
4.6658008495608865e+00,1.3318735326696836e+00,-7.2539123566257473e+00,-4.7681786633896213e+00,-1.1039607931755645e+01,1.1355992163843644e-08,2.5984920494113912e+00,6.1151251447048027e-01,2.3951139675071342e-04
4.8502386090624228e+00,9.0701994015835563e-02,-7.2538596403345927e+00,-4.7681786633896213e+00,-1.1041607931755207e+01,1.1333900341813651e-08,2.5967076577574604e+00,6.1143267733823004e-01,-7.9837132250237808e-05
2.7913916797711167e+00,-3.9610558245112628e+00,-7.2536035870257516e+00,-4.7681786633896213e+00,-1.1043607931755615e+01,1.1314151848974522e-08,2.5887159618988114e+00,6.1111332880922919e-01,-3.1934852900084021e-04
-2.2563262062217841e+00,-4.2878780030756261e+00,-7.2535789618425168e+00,-4.7681786633896213e+00,-1.1045607931755658e+01,1.1291824218318565e-08,2.5797179423377856e+00,6.1075406171410318e-01,-3.5926709512601462e-04
-3.0520853091384792e+00,3.7591268137389151e+00,-7.2534257289319504e+00,-4.7681786633896213e+00,-1.1047607931755586e+01,1.1270990092783323e-08,2.5728037132795243e+00,6.1047463175122751e-01,-2.7942996287566579e-04
4.8247214771016615e+00,3.3683962784149890e-01,-7.2531514245842539e+00,-4.7681786633896213e+00,-1.1049607931755231e+01,1.1251556567185156e-08,2.5751432640086289e+00,6.1055446888347775e-01,7.9837132250237808e-05
4.5439545044292808e+00,-1.6361186041613967e+00,-7.2528164663778325e+00,-4.7681786633896213e+00,-1.1051607931755616e+01,1.1232837843307041e-08,2.5723452895621479e+00,6.1043471318510234e-01,-1.1975569837541222e-04
1.3421322301450935e+00,-4.6330899468122047e+00,-7.2525286401440345e+00,-4.7681786633896213e+00,-1.1053607931755641e+01,1.1213621728389785e-08,2.5644260127628051e+00,6.1011536465610150e-01,-3.1934852900084021e-04
4.1614568299193833e+00,-2.4281873157575760e+00,-7.2522635161902445e+00,-4.7681786633896213e+00,-1.1055607931755661e+01,1.1194184350257769e-08,2.5688072716950647e+00,6.1027503892060198e-01,1.5967426450047562e-04
2.8178703468936623e+00,-3.8987129199282169e+00,-7.2518962118713901e+00,-4.7681786633896213e+00,-1.1057607931755154e+01,1.1175922565845804e-08,2.5629440470973797e+00,6.1003552752385137e-01,-2.3951139675060240e-04
3.5966843179898311e+00,-3.1927895121953105e+00,-7.2518446480140932e+00,-4.7681786633896213e+00,-1.1059607931755655e+01,1.1154168194768646e-08,2.5438568281092979e+00,6.0927707476747439e-01,-7.5845275637698162e-04
4.7777667360052707e+00,-5.3245713128066186e-01,-7.2517472611534517e+00,-4.7681786633896213e+00,-1.1061607931755669e+01,1.1132966303696578e-08,2.5461670071251792e+00,6.0935691189972452e-01,7.9837132250126785e-05
-4.4314743807690586e+00,1.8491590539805864e+00,-7.2514812052234561e+00,-4.7681786633896213e+00,-1.1063607931755580e+01,1.1113679089101751e-08,2.5444130624727905e+00,6.0927707476747439e-01,-7.9837132250126785e-05
-4.5203823153477840e-01,-4.7778503615757097e+00,-7.2513553964536923e+00,-4.7681786633896213e+00,-1.1065607931755206e+01,1.1092869435947485e-08,2.5426601230385333e+00,6.0919723763522415e-01,-7.9837132250237808e-05
-4.2098562517382874e+00,2.2932133364397247e+00,-7.2511030185854262e+00,-4.7681786633896213e+00,-1.1067607931755703e+01,1.1073500221774749e-08,2.5388802070498966e+00,6.0903756337072368e-01,-1.5967426450047562e-04
-2.9072704037605002e-01,4.7829560494184662e+00,-7.2510003871651740e+00,-4.7681786633896213e+00,-1.1069607931755591e+01,1.1052509630129063e-08,2.5442305997300791e+00,6.0923715620134922e-01,1.9959283062553901e-04
1.8511806223444731e+00,-4.4146312672411518e+00,-7.2507736278630359e+00,-4.7681786633896213e+00,-1.1071607931755668e+01,1.1032928236631433e-08,2.5404484504834279e+00,6.0907748193684885e-01,-1.5967426450036459e-04
9.3259169321465851e-01,4.6938268353876866e+00,-7.2507031213860946e+00,-4.3699589261615079e-01,-1.1073607931755188e+01,1.1011660797355072e-08,2.5447861031478562e+00,6.0923715620134922e-01,1.5967426450036459e-04
4.1335361429258901e+00,2.4036542997407366e+00,-7.2505128084394848e+00,-4.3699589261615079e-01,-1.1075607931755632e+01,1.0991751157910900e-08,2.5389750709782763e+00,6.0899764480459861e-01,-2.3951139675060240e-04
2.1037530796671167e+00,4.2863216614534521e+00,-7.2501860852800712e+00,-4.3699589261615079e-01,-1.1077607931755642e+01,1.0973374294338566e-08,2.5311548909967829e+00,6.0867829627559777e-01,-3.1934852900084021e-04
-3.7536266689560729e+00,-2.9496162071434480e+00,-7.2501441779485090e+00,-4.3699589261615079e-01,-1.1079607931755628e+01,1.0951908433515865e-08,2.5344636386638815e+00,6.0879805197397308e-01,1.1975569837530120e-04
7.5987900951422649e-01,4.7122886035731026e+00,-7.2501098332141281e+00,-4.3699589261615079e-01,-1.1081607931755224e+01,1.0930401901178403e-08,2.5438631748120275e+00,6.0915731906909909e-01,3.5926709512601462e-04
4.6670818493026358e+00,-9.9625333352382528e-01,-7.2500653017150389e+00,-4.3699589261615079e-01,-1.1083607931755667e+01,1.0909048729085514e-08,2.5461730546728552e+00,6.0923715620134922e-01,7.9837132250126785e-05
-4.7634528358596402e+00,1.5465664350570518e-01,-7.2497664412359999e+00,-4.3699589261615079e-01,-1.1085607931755600e+01,1.0890506690925564e-08,2.5393448815709512e+00,6.0895772623847355e-01,-2.7942996287566579e-04
-5.6540547027114307e-02,-4.7577106663072595e+00,-7.2493894713405611e+00,-4.3699589261615079e-01,-1.1087607931755661e+01,1.0872845406986355e-08,2.5396215778892097e+00,6.0895772623847355e-01,0.0000000000000000e+00
-2.6823094139522548e+00,-3.9119105560187628e+00,-7.2486835732041408e+00,-4.3699589261615079e-01,-1.1089607931755173e+01,1.0858783937937107e-08,2.5378711290187916e+00,6.0887788910622331e-01,-7.9837132250237808e-05
-1.0546261093844638e+00,-4.6187688250541274e+00,-7.2484207417012376e+00,-4.3699589261615079e-01,-1.1091607931755636e+01,1.0839936775646295e-08,2.5401748581782604e+00,6.0895772623847355e-01,7.9837132250237808e-05
5.1951540585048916e-01,-4.7053572721646688e+00,-7.2482458498299458e+00,-4.3699589261615079e-01,-1.1093607931755633e+01,1.0820170761965309e-08,2.5303297302044059e+00,6.0855854057722247e-01,-3.9918566125107802e-04
