cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-4.40261917884967e+00,4.52300772260454e+00,-4.50942549186098e+00,3.72337064266699e+00,3.21172810653917e+00,-8.32080729884801e-01,-4.80369399325074e+01,-6.94625523731549e+00,1.32160520480102e-24,1.30075865309371e+00,7.85789473684210e-01,3.08677098150778e-03
-2.85315098827140e+00,-4.60686576554004e+00,4.85321087840156e+00,2.13850349876136e+00,4.68342833943186e+00,2.29820742867280e+00,-4.78670282877146e+01,-6.94725523731543e+00,1.56480107428044e-24,8.06272883853999e-01,7.81025641025641e-01,-4.76383265856950e-03
4.89579624873901e+00,3.53913262490586e+00,2.82326623914994e+00,4.55554791266589e+00,4.32318544661171e+00,-8.83591252201270e-01,-4.78580289929602e+01,-6.94825523731549e+00,1.57736857787353e-24,7.63496200496849e-01,7.80500000000000e-01,-5.25641025641010e-04
4.39668568087960e+00,-1.38086745963623e+00,-4.35769920996845e+00,-3.80709002339424e+00,3.90344019192618e+00,3.80839085117288e+00,-4.77445326835818e+01,-6.94925523731544e+00,1.76518289979007e-24,8.18915839868429e-01,7.81219512195122e-01,7.19512195122007e-04
-3.95290193438799e+00,-4.47166823358740e+00,-4.94139403816465e+00,9.96292782530015e-01,-2.25624246816744e+00,-4.25806805602925e+00,-4.76401304398163e+01,-6.95025523731548e+00,1.95747730456831e-24,9.62977550458228e-01,7.82857142857143e-01,1.63763066202083e-03
-7.01300778309849e-01,-3.85835546115672e+00,-4.61856820944884e+00,-3.57519465314250e+00,-3.22273159360210e+00,4.92999786940099e+00,-4.76050295338928e+01,-6.95125523731551e+00,2.02538024987965e-24,1.12396527888459e+00,7.84418604651163e-01,1.56146179401995e-03
-4.73897459916679e+00,3.74258212009287e+00,-4.21623792063998e+00,-2.26514305836981e+00,-3.33020095582653e+00,3.69267318923070e+00,-4.75628362678808e+01,-6.95225523731553e+00,2.11055453691180e-24,1.33276055340306e+00,7.86136363636364e-01,1.71775898520088e-03
-3.41190872662957e+00,4.79820439856170e+00,-3.35638715680283e+00,2.42938641743264e+00,-3.87666731656133e+00,-4.14960356552814e+00,-4.75530806733619e+01,-6.95325523731547e+00,2.12911483128310e-24,1.67682968853327e+00,7.88444444444444e-01,2.30808080808076e-03
-2.68741594175594e+00,-3.99781381049981e+00,-3.49694196331863e+00,-3.29743241992561e+00,-4.89332227319553e+00,-3.64141793869058e+00,-4.72690866156956e+01,-6.95425523731536e+00,2.82554249233119e-24,1.64439661821393e+00,7.88260869565217e-01,-1.83574879227044e-04
4.66398244105947e+00,7.29759907422518e-01,4.84499266265678e+00,-2.94893151440403e+00,3.63066565575054e+00,3.97861788559593e+00,-4.72469142429331e+01,-6.95525523731551e+00,2.88600372656966e-24,1.64856231566071e+00,7.88297872340426e-01,3.70027752082391e-05
-3.21747732926516e-01,2.54198930069680e+00,4.11818351800901e+00,-4.37371319782317e+00,-4.20969687337496e+00,4.79617650984306e+00,-4.72030765520937e+01,-6.95625523731551e+00,3.01231968808526e-24,1.91221486142526e+00,7.89791666666667e-01,1.49379432624108e-03
-1.83301300065919e+00,-4.43088135702476e+00,-1.25208194272067e+00,-3.98872418274486e+00,4.74248539185532e+00,4.51645457178322e+00,-4.71935340202294e+01,-6.95725523731545e+00,3.03816275044053e-24,1.01448513856983e+00,7.83469387755102e-01,-6.32227891156467e-03
-4.77431500766610e+00,4.12827360817140e-01,-1.12074997216498e+00,-4.52684323976488e+00,3.69832510536818e+00,-4.99396729255468e+00,-4.71787403677402e+01,-6.95825523731552e+00,3.08036047292568e-24,1.18050516836240e+00,7.85000000000000e-01,1.53061224489803e-03
4.38987786783608e+00,4.49661085515944e+00,4.31033090465101e+00,7.09174081302034e-01,-3.94702061967682e+00,-3.01944208084116e+00,-4.71478409528717e+01,-6.95925523731536e+00,3.17385215714526e-24,1.50649474731599e+00,7.87450980392157e-01,2.45098039215685e-03
-2.79211391083850e-01,-4.08585704844739e+00,1.33688769223143e+00,-4.74899210861745e+00,-4.41837469245848e+00,-4.70455284262697e+00,-4.68972481671180e+01,-6.96025523731554e+00,4.07364765342519e-24,1.57135382025984e+00,7.87884615384615e-01,4.33634992458520e-04
1.88928854003873e+00,3.52277269686744e+00,4.82408579003826e+00,3.88949698902060e+00,-3.75531574704156e+00,-3.69099637158453e+00,-4.65662210825972e+01,-6.96125523731548e+00,5.66646752398510e-24,1.86769010678464e+00,7.89622641509434e-01,1.73802612481855e-03
-4.88608674531745e+00,-1.15630398238700e+00,2.41919547987958e+00,-4.26968601783952e+00,4.80350146193959e+00,-3.08020938856763e+00,-4.64410933035655e+01,-6.96225523731539e+00,6.41535086460361e-24,1.15303920387888e+00,7.84814814814815e-01,-4.80782669461910e-03
-4.22665482169233e+00,4.27483003969822e+00,-4.48889201924083e+00,-2.58388886424958e+00,-2.93035249763072e+00,-3.20303275261509e+00,-4.64195315197669e+01,-6.96325523731555e+00,6.54862742841804e-24,1.29630739960368e+00,7.86000000000000e-01,1.18518518518518e-03
-4.86539946368117e+00,4.94388876904393e+00,-4.65558377693514e+00,-1.17556360453745e+00,2.91341983787866e+00,-1.44753471053424e+00,-4.63905962378945e+01,-6.96425523731545e+00,6.73414435095350e-24,6.26500792838112e-01,7.78750000000000e-01,-7.24999999999998e-03
-4.18866910133900e+00,4.49593324638483e+00,-1.18913015996553e+00,-4.93769233066564e+00,-6.02801972005249e-01,-4.19544947905600e+00,-4.62728148132396e+01,-6.96525523731549e+00,7.56832807652379e-24,4.89978036266864e-01,7.76315789473684e-01,-2.43421052631587e-03
-4.36120126864379e+00,-3.90297514755977e+00,-4.15534013384209e+00,2.69394970711303e+00,-3.86949058859003e+00,2.76005560724977e+00,-4.61978174611802e+01,-6.96625523731542e+00,8.14960559932929e-24,6.37293239766665e-01,7.78965517241379e-01,2.64972776769512e-03
4.43422066387371e+00,-4.49165247049379e+00,4.30335729396180e+00,-1.31992260170611e+00,-4.04616015683931e+00,2.19775059562886e+00,-4.61635582862937e+01,-6.96725523731552e+00,8.42521258236179e-24,7.94283843098259e-01,7.81186440677966e-01,2.22092343658675e-03
6.08758279496718e-01,4.64605154403957e+00,3.46961076927514e+00,4.21948714614256e+00,3.41963866090414e+00,4.19092695522535e+00,-4.60418559831227e+01,-6.96825523731541e+00,9.50607446294942e-24,1.01620476472104e+00,7.83666666666667e-01,2.48022598870057e-03
4.35756628506251e+00,-3.31421424710050e+00,-4.22111699698572e+00,3.04126976975851e+00,-4.09683081068474e+00,-2.62324022465630e+00,-4.58661124391584e+01,-6.96925523731548e+00,1.13211714837375e-23,1.16895842853414e+00,7.85081967213115e-01,1.41530054644812e-03
4.34905252985379e+00,4.02563875884173e+00,-4.45673081782560e+00,-3.78594600473174e+00,-3.32556194572545e+00,-2.71769313465545e-01,-4.57381726318080e+01,-6.97025523731549e+00,1.28534770557319e-23,1.29619432395912e+00,7.86129032258065e-01,1.04706504494978e-03
1.76801688045847e+00,3.78676566645716e+00,2.91520920825052e+00,-3.56818829219185e+00,-4.29188700581619e+00,4.82727723507892e+00,-4.57230261426268e+01,-6.97125523731547e+00,1.30366008553344e-23,1.02619997538931e+00,7.83809523809524e-01,-2.31950844854067e-03
3.86999382495168e+00,-2.60213361917454e+00,-1.20012205838814e+00,3.98610846783702e+00,4.37805679682193e+00,4.70123496280729e+00,-4.56867795664574e+01,-6.97225523731549e+00,1.35042902071927e-23,1.06738008748999e+00,7.84218750000000e-01,4.09226190476120e-04
4.78272362372166e+00,4.89979299814737e+00,8.94124145785696e-01,3.75660942063889e+00,3.98858001316995e+00,-1.60240240880635e+00,-4.56488577028582e+01,-6.97325523731548e+00,1.40122127927267e-23,1.07522735215022e+00,7.84307692307692e-01,8.89423076922968e-05
3.61384672120134e+00,4.95833717058524e+00,-3.42134929764411e+00,2.01280052228367e+00,-3.67764669444405e+00,3.56797563049947e+00,-4.53423951405668e+01,-6.97425523731549e+00,1.90181132498182e-23,1.24122181870417e+00,7.85757575757576e-01,1.44988344988350e-03
4.73375709333461e+00,-4.32113475320750e+00,-3.44676029490929e+00,1.81466007554331e+00,-6.13229373314773e-01,-4.78930555810655e+00,-4.52972849396069e+01,-6.97525523731544e+00,1.98757829790099e-23,1.42685537554371e+00,7.87164179104478e-01,1.40660334690179e-03
4.72758820195037e+00,-4.60605779020435e+00,-2.77091643689003e+00,5.32559928410664e-01,-4.12858873402749e+00,3.29965252023188e+00,-4.52438353160550e+01,-6.97625523731549e+00,2.09460833890335e-23,1.36916646248329e+00,7.86764705882353e-01,-3.99473222124636e-04
-4.84191678075829e+00,-1.93075498438043e+00,2.84786760656191e+00,4.21672145480053e+00,1.92213634782062e+00,-4.75868714937672e+00,-4.52150182851174e+01,-6.97725523731551e+00,2.15369208120808e-23,1.33450125708662e+00,7.86521739130435e-01,-2.42966751918150e-04
2.81305816977508e+00,-4.71913382581390e+00,-3.80217152755067e+00,-8.64183230258011e-01,3.26825083714723e+00,4.82849728682688e+00,-4.52049766439318e+01,-6.97825523731544e+00,2.17325329169115e-23,1.52330713614211e+00,7.87857142857143e-01,1.33540372670804e-03
-4.64512151865554e+00,-3.01612508450096e+00,-4.50847276945376e+00,-2.65614530474078e+00,-3.47182826662940e+00,-2.98367163563510e+00,-4.50193746875479e+01,-6.97925523731547e+00,2.61385779912518e-23,1.56970506174925e+00,7.88169014084507e-01,3.11871227364202e-04
4.84269415195212e+00,-3.15619802034048e+00,-2.67533484366689e-02,3.19888122052046e+00,4.53042120533693e+00,-3.84293085312020e+00,-4.49834628144166e+01,-6.98025523731550e+00,2.70672410714249e-23,1.52874122472119e+00,7.87916666666667e-01,-2.52347417840304e-04
-2.63735025458640e+00,4.23047700741652e+00,-2.98354111954691e+00,-3.55144203917032e+00,-2.93753143491196e+00,4.88029370748064e+00,-4.49202151196157e+01,-6.98125523731548e+00,2.88056594041632e-23,1.42979549824890e+00,7.87260273972603e-01,-6.56392694063923e-04
-4.23087617150256e+00,-1.16889173185908e+00,-2.99557220196364e+00,-2.50120799565289e+00,-4.58901151642484e+00,-4.82096726656100e+00,-4.49120648944122e+01,-6.98225523731539e+00,2.90123644692628e-23,1.57562603716485e+00,7.88243243243243e-01,9.82969270640455e-04
-4.61493559202099e+00,-4.23673280103868e+00,-4.65448750560958e+00,2.67857846226198e+00,6.12971158235620e-02,-3.25313260075775e+00,-4.48502316551949e+01,-6.98325523731551e+00,3.08320686837406e-23,1.57746903522791e+00,7.88266666666667e-01,2.34234234234298e-05
-1.05075785798556e+00,-3.59980717347425e+00,4.17544031015280e+00,3.67327900126203e+00,-4.33012929055534e+00,3.84936847276434e+00,-4.47924519353570e+01,-6.98425523731543e+00,3.26333593850648e-23,1.68672132208705e+00,7.88947368421053e-01,6.80701754385948e-04
-3.65038696043869e+00,4.38643844469993e+00,-2.39832506930499e-01,-3.62153394185385e+00,-3.51126408967978e+00,4.51241594858056e+00,-4.47286652527708e+01,-6.98525523731551e+00,3.47479904572680e-23,1.26750418265199e+00,7.86103896103896e-01,-2.84347231715654e-03
-1.83371657960569e+00,-2.69464092620023e+00,-2.85444473645275e+00,4.91606024657108e+00,4.94285347993627e+00,-3.31797262651826e+00,-4.47035572914480e+01,-6.98625523731542e+00,3.55958729616292e-23,1.35639007309833e+00,7.86794871794872e-01,6.90975690975759e-04
-4.38011557058634e+00,2.97693749236509e+00,2.68355023960241e+00,-2.55175919913139e+00,4.56877787008348e+00,-3.94821707977055e+00,-4.46249489353601e+01,-6.98725523731549e+00,3.84684359345905e-23,1.44906991352079e+00,7.87468354430380e-01,6.73482635507927e-04
3.32983984865900e+00,-4.81460277369658e+00,4.95735579394663e+00,2.96612438391952e-02,4.17235747548074e+00,-1.31082325494639e+00,-4.44992882219374e+01,-6.98825523731548e+00,4.35756615257295e-23,1.64536372406971e+00,7.88750000000000e-01,1.28164556962018e-03
3.78619576106304e+00,3.40723862129964e+00,4.81394809976907e+00,-4.83985771332807e+00,1.62288597868404e+00,1.58670586582253e+00,-4.43607645760720e+01,-6.98925523731554e+00,4.99999706520781e-23,1.19371772971085e+00,7.85555555555556e-01,-3.19444444444439e-03
-4.21464571410115e+00,-4.60656224936308e+00,3.44611039278966e+00,3.44310123591530e+00,3.84956983257390e+00,-3.13623305375855e-01,-4.43295435389202e+01,-6.99025523731539e+00,5.15340861447866e-23,1.24318366463713e+00,7.85975609756098e-01,4.20054200542030e-04
-3.18697073923634e+00,-4.91064173288766e+00,1.94573346357376e+00,1.97100199583188e+00,3.97084867416983e+00,-4.43848226625686e+00,-4.42184693565018e+01,-6.99125523731549e+00,5.75306378481176e-23,1.32502037698502e+00,7.86626506024096e-01,6.50896267998746e-04
-4.72324245228660e+00,2.43243113014077e+00,4.13635180934161e+00,-1.75530998841367e+00,-2.75553039229538e+00,-4.60831737308004e+00,-4.41365295287618e+01,-6.99225523731551e+00,6.23807956370310e-23,1.07209059474403e+00,7.84523809523810e-01,-2.10269650028683e-03
-4.40523788630003e+00,-4.06117072167402e+00,3.23805188056385e+00,-4.32609376589019e-01,-3.24049666286089e+00,4.48258685293118e+00,-4.40965126135477e+01,-6.99325523731552e+00,6.48628072089885e-23,1.18379305240695e+00,7.85529411764706e-01,1.00560224089641e-03
-3.92397490253477e-02,4.97373504544331e+00,-3.58959859477129e+00,-3.33586851968320e+00,-3.16836321982389e+00,4.27788045645927e+00,-4.40594329982305e+01,-6.99425523731535e+00,6.72457618925696e-23,1.35055432061276e+00,7.86860465116279e-01,1.33105335157313e-03
-2.82144296066946e+00,1.19009039233683e+00,4.29579759145585e+00,4.99856143261438e+00,-4.04871565924465e+00,-2.78198616892227e+00,-4.39875783948546e+01,-6.99525523731551e+00,7.21832915171409e-23,1.45041237819243e+00,7.87586206896552e-01,7.25741780272626e-04
-3.21350225434151e+00,3.96644678031644e+00,2.59422904849865e+00,-2.52460743818637e+00,3.55069102350202e+00,4.99910543330759e+00,-4.38943440710321e+01,-6.99625523731542e+00,7.91577679391567e-23,1.52021568846477e+00,7.88068181818182e-01,4.81974921630157e-04
-3.83631844455622e+00,3.78614465581500e+00,-2.86638492954281e+00,4.09483113000695e+00,4.54761958704478e-01,4.70994642575537e+00,-4.37268506372767e+01,-6.99725523731552e+00,9.34976551401180e-23,1.62793923534203e+00,7.88764044943820e-01,6.95863125638407e-04
-3.95391861528822e+00,2.35912661218256e+00,-1.70067245150286e+00,4.48561085145551e+00,-3.88896145671479e+00,-4.12522103236192e+00,-4.36903372279407e+01,-6.99825523731542e+00,9.68777395598331e-23,1.54026563562714e+00,7.88222222222222e-01,-5.41822721597973e-04
1.51564549348608e+00,-3.58528987552219e+00,4.39548112823333e+00,-4.45598197923827e+00,3.61323762396835e+00,2.98375667013889e+00,-4.36565334434285e+01,-6.99925523731548e+00,1.00108395217698e-22,1.52460089863524e+00,7.88131868131868e-01,-9.03540903541833e-05
-2.69670034650169e+00,3.56838517697483e+00,-6.87532101638936e-01,-2.63949989569202e+00,4.95607809679694e+00,-4.91799877610266e+00,-4.36109550375580e+01,-7.00025523731550e+00,1.04672031990662e-22,1.68287287660105e+00,7.89130434782609e-01,9.98566650740607e-04
-4.71584606665399e+00,4.40773653602467e+00,3.11800613852291e-01,1.57303552560697e+00,-4.20307392271075e+00,3.75151782020914e+00,-4.35029923148604e+01,-7.00125523731553e+00,1.16488747421153e-22,1.85377173845521e+00,7.90107526881720e-01,9.77092099111787e-04
-4.90666958294198e+00,-4.51098107284938e+00,1.02457295836684e+00,1.71887463154841e+00,-2.35610836418212e+00,4.68415366317405e+00,-4.34742204686833e+01,-7.00225523731542e+00,1.19769196214129e-22,1.97390182585792e+00,7.90744680851064e-01,6.37153969343385e-04
3.06970408103543e+00,-1.77083841836288e-01,-4.85797371739583e+00,-4.65509512827688e+00,-6.09864616936455e-01,4.54863315104864e+00,-4.34067609548953e+01,-7.00325523731552e+00,1.27999459294149e-22,1.88920224500602e+00,7.90315789473684e-01,-4.28891377379670e-04
-3.74476675717130e+00,3.86344958679418e+00,4.07893021486207e+00,3.06907439571869e+00,1.01826344219730e+00,-4.40347795279067e+00,-4.32305755147576e+01,-7.00425523731547e+00,1.52507149937437e-22,1.90652847002554e+00,7.90416666666667e-01,1.00877192982463e-04
3.63550269916946e+00,4.42376950343567e+00,-5.46185568535654e-01,-4.48110853945429e+00,2.82401019926546e+00,-3.74804738638770e+00,-4.31077120603029e+01,-7.00525523731544e+00,1.72272053605092e-22,1.75301824921007e+00,7.89587628865979e-01,-8.29037800687327e-04
-3.26704472551236e-01,-2.63550267108508e+00,3.18430057193491e+00,-4.86705373397690e+00,-3.55300978930137e+00,4.65217224579469e+00,-4.30872199412695e+01,-7.00625523731547e+00,1.75662941413244e-22,1.56574514841083e+00,7.88469387755102e-01,-1.11824111087733e-03
-3.27668243784850e+00,3.57652735089642e-02,4.79036554365108e+00,4.05929674026372e+00,-3.44546871570409e+00,3.61708513264552e+00,-4.30726204699550e+01,-7.00725523731540e+00,1.78068182479675e-22,1.48914308847660e+00,7.87979797979798e-01,-4.89589775304000e-04
