cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
4.77548629671061e+00,-1.76980864394402e+00,-4.67468083348473e+00,-4.29493804165727e+00,-3.60998243395747e+00,-2.45067473144732e+00,-4.81508339436550e+01,-6.94125523731545e+00,1.18524920361484e-24,2.21683067651573e+00,7.21212121212121e-01,5.87121212121233e-04
3.13774083260944e+00,-4.96160890483423e+00,4.77058021540352e+00,1.03097823174561e+00,1.42230867106276e+00,-4.94966965063215e+00,-4.79168930804285e+01,-6.94225523731548e+00,1.49614816303946e-24,1.58530718506335e+00,7.17941176470588e-01,-3.27094474153300e-03
-2.53920291968895e+00,4.56995898866088e+00,1.86289369375598e+00,-4.81286463443012e+00,2.36134480250662e+00,-4.98784170990398e+00,-4.77239460599831e+01,-6.94325523731554e+00,1.81274257732761e-24,1.82478203879196e+00,7.19428571428571e-01,1.48739495798322e-03
-3.92153225093521e+00,4.51012229775852e+00,-2.18666367200052e+00,-4.06566751619660e+00,-3.75827660675263e+00,-3.53979303945640e+00,-4.73564044546074e+01,-6.94425523731547e+00,2.61530974526454e-24,2.46170304773665e+00,7.22500000000000e-01,3.07142857142861e-03
4.58189447536865e+00,2.82730503192109e+00,-3.77219795086294e+00,-3.87505810672158e+00,-4.76661125113103e-01,-4.91653822863933e+00,-4.68298899056847e+01,-6.94525523731541e+00,4.42334894410472e-24,3.01250610437987e+00,7.24594594594595e-01,2.09459459459460e-03
2.66722503441592e+00,-2.42767397444421e+00,4.71169751551089e+00,4.20329209281525e+00,-2.34230967823294e+00,-4.92287598621198e+00,-4.68119166007849e+01,-6.94625523731549e+00,4.49906858281843e-24,1.41276631493082e+00,7.17105263157895e-01,-7.48933143669994e-03
-4.16065528140743e+00,-1.06089193109986e+00,4.18220834129243e+00,4.69779812282402e+00,-7.79431110056545e-01,4.89669905088534e+00,-4.68045773574133e+01,-6.94725523731543e+00,4.52767986463547e-24,1.41155235347268e+00,7.17179487179487e-01,7.42240215925172e-05
1.80723195252530e+00,-3.17466281227414e+00,-3.10142064064499e+00,4.36605101452640e+00,-4.25432771761405e+00,4.71929640591119e+00,-4.67120540204181e+01,-6.94825523731549e+00,4.96162334318953e-24,1.63822991812970e+00,7.18750000000000e-01,1.57051282051279e-03
-4.34826888039952e+00,-1.94287480641837e+00,4.12218086400216e+00,4.89213177543785e+00,4.26241280050548e+00,-5.52409438523471e-01,-4.65540573073717e+01,-6.94925523731544e+00,5.80505846837121e-24,2.18478795869629e+00,7.21707317073171e-01,2.95731707317071e-03
-4.88360192817065e+00,4.85993187545948e+00,-3.89698907806451e+00,4.10132437391242e+00,8.66163898410199e-01,1.31076779494508e+00,-4.64857528121579e+01,-6.95025523731548e+00,6.20921315863477e-24,2.55091913446304e+00,7.23333333333333e-01,1.62601626016268e-03
-4.67176275589313e+00,3.31994330943057e+00,-4.62957693682587e+00,-8.57970018643951e-01,3.68645907602027e+00,-3.61853157921059e+00,-4.63637498462908e+01,-6.95125523731551e+00,7.00789344148430e-24,2.28853323462252e+00,7.22325581395349e-01,-1.00775193798452e-03
4.81248086921206e+00,5.58236982868454e-02,2.58132516816382e+00,4.32495109565936e+00,-3.88259198935395e+00,-4.22721601355665e+00,-4.62513340890645e+01,-6.95225523731553e+00,7.83384073822791e-24,1.79921950749342e+00,7.20000000000000e-01,-2.32558139534889e-03
4.49508477115854e+00,4.73613081510293e+00,4.07505273012745e+00,4.44481826447829e+00,4.78485523201906e-01,-1.49710396680001e+00,-4.62483587150751e+01,-6.95325523731547e+00,7.84933079775286e-24,1.30725659850616e+00,7.16888888888889e-01,-3.11111111111106e-03
2.79350321991030e+00,-4.84426147002195e+00,-4.01343466561226e+00,-4.69188299413391e+00,-3.19742816861862e+00,-1.21363339294480e+00,-4.60578342864581e+01,-6.95425523731536e+00,9.48728715375834e-24,1.52000825513258e+00,7.18478260869565e-01,1.58937198067632e-03
-3.24804679441632e+00,-4.61345988752379e+00,4.78659768704130e+00,3.17929541288786e+00,3.77239677262582e+00,-1.32855141684990e+00,-4.59382727607198e+01,-6.95525523731551e+00,1.06815102618673e-23,1.75573869798954e+00,7.20000000000000e-01,1.52173913043474e-03
-3.98441030592912e+00,-4.08828363428716e+00,4.60767795168666e+00,-7.54819423760525e-01,-4.08630387918909e+00,-3.05903246473853e+00,-4.57364292171601e+01,-6.95625523731551e+00,1.30574359668717e-23,1.27389250663853e+00,7.16875000000000e-01,-3.12499999999993e-03
-4.74742553468651e+00,4.05789354204804e+00,4.61383312091235e+00,3.14122479883534e+00,-2.77543801185825e+00,1.38738154561339e+00,-4.54072223064055e+01,-6.95725523731545e+00,1.81299395069875e-23,6.21977480095038e-01,7.09795918367347e-01,-7.07908163265314e-03
3.81966504863568e+00,-4.82028815822050e+00,-2.62465186427454e+00,4.96964937099009e+00,-1.21667831682391e+00,2.92814984364838e+00,-4.52464306581797e+01,-6.95825523731552e+00,2.12712487377288e-23,9.57889138744995e-01,7.14200000000000e-01,4.40408163265305e-03
3.50917819874308e+00,4.50723377420228e-01,-4.08751074975338e+00,-4.04934038565228e+00,4.51895947452287e+00,-3.65815754734865e+00,-4.52263793234574e+01,-6.95925523731536e+00,2.16803792843582e-23,1.31497796388422e+00,7.17450980392157e-01,3.25098039215688e-03
-4.74007104354055e+00,4.66743745316567e+00,8.48100298546857e-01,2.96900953129877e+00,4.36463797815382e+00,2.55829460737946e+00,-4.52048679802265e+01,-6.96025523731554e+00,2.21296649599152e-23,9.81887900688421e-01,7.14615384615385e-01,-2.83559577677217e-03
4.81894982856451e+00,3.54193717845777e+00,-4.85236253002066e+00,3.40357858315388e-02,-4.45673243470480e+00,-1.99225796106573e-01,-4.51217971439065e+01,-6.96125523731548e+00,2.40224750037797e-23,1.06066958044639e+00,7.15471698113208e-01,8.56313497822891e-04
-4.79758096917180e+00,3.86594933118972e+00,-3.94476852330425e+00,8.53057895069819e-01,4.45860251119962e+00,-2.23778392292784e+00,-4.50826647460343e+01,-6.96225523731539e+00,2.49561990063973e-23,1.34962013265561e+00,7.17962962962963e-01,2.49126484975537e-03
-3.17631992026668e+00,-3.61716228803083e+00,-3.74466803722269e+00,2.75567828540722e+00,-3.51251686410985e+00,-4.68335910925926e+00,-4.50440312170177e+01,-6.96325523731555e+00,2.59132851544771e-23,1.29553906291982e+00,7.17636363636364e-01,-3.26599326599286e-04
-3.72537434960345e+00,-4.87935676072597e+00,1.08645578960771e+00,-4.97606715545606e+00,-3.89232417239709e+00,-5.23224378262504e-01,-4.50396902830706e+01,-6.96425523731545e+00,2.60000045096890e-23,1.41098848181873e+00,7.18571428571429e-01,9.35064935064900e-04
-3.35689219774363e+00,-3.48552478429041e+00,1.45432032627683e+00,-4.33428709034210e+00,-3.77572132805472e+00,-4.50869103527630e+00,-4.49651646162056e+01,-6.96525523731549e+00,2.79837050518676e-23,1.73220171432690e+00,7.20701754385965e-01,2.13032581453643e-03
-4.96206750776723e+00,-4.33684533761731e+00,3.95756265498013e-01,-1.51019256300433e+00,-4.02776686583539e+00,4.08861502805988e+00,-4.49172935989428e+01,-6.96625523731542e+00,2.93265542972554e-23,1.37147971620983e+00,7.18448275862069e-01,-2.25347852389601e-03
1.46766906782878e-01,4.04534417015504e+00,-4.28071418706500e+00,-3.38737455402694e+00,-4.91792530177493e+00,2.87822621235772e+00,-4.48413040477420e+01,-6.96725523731552e+00,3.16102977856854e-23,1.70050805511825e+00,7.20677966101695e-01,2.22969023962594e-03
-4.19629067384213e+00,-4.87018762446530e+00,-1.25770412487660e+00,-1.40286807711826e+00,3.92514191844627e+00,4.27960136105582e+00,-4.48132153527467e+01,-6.96825523731541e+00,3.24782827141683e-23,2.20074759569039e+00,7.23333333333333e-01,2.65536723163851e-03
-4.53974529585765e+00,-4.06343594497753e+00,-4.62791148141058e+00,-4.88033596615827e-01,4.01885983656520e+00,1.86204068726226e+00,-4.47111163999859e+01,-6.96925523731548e+00,3.59335210764680e-23,1.00440789808786e+00,7.15573770491803e-01,-7.75956284153012e-03
-2.21347558388120e+00,-3.53009531429619e+00,-4.85828983125299e+00,4.76101501219222e+00,-4.54648270221500e-01,3.81181566992865e+00,-4.46975986309796e+01,-6.97025523731549e+00,3.63861556700994e-23,1.36323407383214e+00,7.18709677419355e-01,3.13590692755161e-03
-2.65986993003080e+00,2.64875390407574e-01,6.01699621005312e-01,-4.90512998270649e+00,-4.75491067590881e+00,4.90402295434558e+00,-4.46266443312549e+01,-6.97125523731547e+00,3.90226662532314e-23,1.53862956952636e+00,7.20000000000000e-01,1.29032258064510e-03
-4.06777561008400e+00,4.78468386479818e+00,1.17875015335554e+00,-1.20086349391672e+00,-3.52263795966499e+00,-4.84799302340949e+00,-4.46054000483059e+01,-6.97225523731549e+00,3.98207027336194e-23,1.72981960813832e+00,7.21250000000000e-01,1.24999999999997e-03
4.39110164573842e+00,3.43688962793872e+00,-4.55206852603517e+00,3.29932211937432e+00,3.87099139814435e+00,-5.24059030792681e-01,-4.44936564774076e+01,-6.97325523731548e+00,4.44840419563260e-23,2.09262054599197e+00,7.23230769230769e-01,1.98076923076929e-03
-4.36260642825018e+00,-4.34402632396597e+00,3.55060616930061e+00,2.91433166866338e+00,3.83515885185291e+00,-1.97315121628801e+00,-4.43160321642268e+01,-6.97425523731549e+00,5.30775913294116e-23,2.51684686473311e+00,7.25151515151515e-01,1.92074592074587e-03
4.17507162684698e+00,3.00742784547619e+00,-1.54904284784486e+00,4.91172150730045e+00,-2.51962907009652e+00,4.26391355774510e+00,-4.42785695575917e+01,-6.97525523731544e+00,5.50486553530824e-23,1.81136234572735e+00,7.21940298507463e-01,-3.21121664405244e-03
-1.22855616924074e+00,-3.21944108568855e+00,-4.44940229988869e+00,3.88723960680240e+00,-4.49166234721486e+00,3.24117393924255e+00,-4.42447326447799e+01,-6.97625523731549e+00,5.68862892431669e-23,2.04603204522777e+00,7.23235294117647e-01,1.29499561018442e-03
3.29347490893313e+00,-4.80437344399307e+00,4.02398311272005e+00,2.81909747960866e+00,-3.89164897706774e+00,-1.97252020470060e+00,-4.40658809831873e+01,-6.97725523731551e+00,6.79590971268548e-23,1.87948181104810e+00,7.22463768115942e-01,-7.71526001705047e-04
-4.80252969670050e+00,-7.88815339300806e-01,-1.49170449025031e+00,-4.28336599828515e+00,3.08294412947310e+00,-4.82423252637693e+00,-4.40319770271553e+01,-6.97825523731544e+00,7.02324157579896e-23,2.08364610629408e+00,7.23571428571429e-01,1.10766045548649e-03
1.73887885697019e+00,4.98697538209352e+00,-1.75366795667608e+00,3.81496471295307e+00,-2.75309464365744e+00,4.89102400249249e+00,-4.40259192528337e+01,-6.97925523731547e+00,7.05885352939145e-23,1.32894432757935e+00,7.19154929577465e-01,-4.41649899396379e-03
-3.99449479559719e+00,-7.22946040798717e-01,-4.08771948044770e+00,-3.76701099778318e+00,2.30095228309043e+00,4.92602220994889e+00,-4.39829003358897e+01,-6.98025523731550e+00,7.36177863314885e-23,1.62582752229135e+00,7.21250000000000e-01,2.09507042253521e-03
3.85270933868557e+00,4.55057696841071e+00,2.04862687206183e+00,-4.67221656588872e+00,2.88233134615605e+00,-2.63339787748514e+00,-4.39237402275505e+01,-6.98125523731548e+00,7.80263637979666e-23,1.84697871530565e+00,7.22602739726027e-01,1.35273972602745e-03
7.50628912497064e-01,2.71436748202548e+00,4.90873077427371e+00,4.25136245840010e+00,1.65706858171028e+00,4.88808077693713e+00,-4.38837137583516e+01,-6.98225523731539e+00,8.11316574852377e-23,1.51121254686609e+00,7.20675675675676e-01,-1.92706405035170e-03
-3.13012797635684e+00,-4.69799207714964e+00,1.06181194352867e+00,-2.59151347397597e+00,-3.68260179933352e+00,4.84175008531680e+00,-4.38717898436358e+01,-6.98325523731551e+00,8.20227912653501e-23,1.36431359158975e+00,7.19733333333333e-01,-9.42342342342362e-04
1.66334175734415e+00,4.60596492444501e+00,-4.79681006048196e+00,-2.52711687084626e+00,-8.68401627742692e-01,4.73339610455234e+00,-4.37818737917283e+01,-6.98425523731543e+00,8.96500002476332e-23,1.69364649699753e+00,7.21973684210526e-01,2.24035087719299e-03
2.23094747158743e+00,4.77667017521243e+00,-3.64715150054129e+00,-4.80725746606085e+00,-2.71951275358261e+00,-2.16461367176638e+00,-4.36568536765706e+01,-6.98525523731551e+00,1.01487264527197e-22,1.95915934170552e+00,7.23506493506494e-01,1.53280929596722e-03
2.42192382803120e+00,-7.71487849494084e-01,-4.45194651213752e+00,-4.40206232970827e+00,3.12126808487235e+00,-4.56873858881510e+00,-4.36509190872217e+01,-6.98625523731542e+00,1.01989300152893e-22,1.74664963144235e+00,7.22435897435897e-01,-1.07059607059612e-03
-4.07344588337320e+00,-3.86943288258790e+00,-2.38948336030741e+00,3.29604982060857e+00,4.21568841088171e+00,-3.21881736064195e+00,-4.36495618585774e+01,-6.98725523731549e+00,1.02025740160632e-22,1.79475622821138e+00,7.22784810126582e-01,3.48912690684822e-04
-4.51964653365938e+00,4.37994091588215e+00,1.05863590973780e+00,-2.70288904812426e+00,-3.15674578805722e+00,4.27015893224087e+00,-4.36319850401539e+01,-6.98825523731548e+00,1.03731097982049e-22,1.96160534985822e+00,7.23750000000000e-01,9.65189873417760e-04
4.96556241777827e+00,-2.21442749521054e+00,4.04456488679490e+00,-4.47407607263805e+00,-1.86169155616833e+00,-2.61401954272451e+00,-4.36313085476486e+01,-6.98925523731554e+00,1.03697545621929e-22,2.21985572802182e+00,7.25061728395062e-01,1.31172839506177e-03
-1.76566500539880e+00,-3.62598178312969e+00,-4.48158252582415e+00,-2.58290675501430e+00,-3.44894752136729e+00,4.60074004972803e+00,-4.35553082228331e+01,-6.99025523731539e+00,1.11773977217436e-22,1.61379159797735e+00,7.21951219512195e-01,-3.11050888286668e-03
-4.40144162185737e+00,-3.55256057728528e+00,6.43145538605024e-01,4.35470870033484e+00,4.40303885963322e+00,2.28645156176899e+00,-4.35061866949278e+01,-6.99125523731549e+00,1.17284229366103e-22,1.89131379603091e+00,7.23614457831325e-01,1.66323831913018e-03
1.83015174302574e+00,4.73346472336258e+00,3.23533812498670e+00,-3.57203245823852e+00,2.07814185673950e+00,4.75805491618754e+00,-4.34834974546547e+01,-6.99225523731551e+00,1.19855822335353e-22,2.03143532791012e+00,7.24404761904762e-01,7.90304073436610e-04
3.74162692326088e+00,4.95668672571257e+00,4.94778336319023e+00,6.45202437525322e-01,7.03301248403948e-01,3.43565224904873e+00,-4.33954815690884e+01,-6.99325523731552e+00,1.30752395689893e-22,1.89101452286149e+00,7.23764705882353e-01,-6.40056022408908e-04
2.50810598808546e+00,4.51618493862623e+00,2.57544202381957e+00,-4.25118234167286e+00,4.92680302964896e+00,2.78184795587950e-01,-4.33850061163030e+01,-6.99425523731535e+00,1.31997222175336e-22,1.91245368120646e+00,7.23953488372093e-01,1.88782489740080e-04
-1.22392482410491e+00,3.97821604321680e+00,-4.91215992344931e+00,3.86561724594535e+00,3.86571562319094e+00,2.04573116954729e+00,-4.32762711781497e+01,-6.99525523731551e+00,1.47012235262296e-22,2.00123075375350e+00,7.24482758620690e-01,5.29270248596614e-04
2.27865601209026e+00,-2.42230643639282e+00,3.73784323181785e+00,4.01289336365620e+00,-4.79687472173410e+00,3.35435505317004e+00,-4.32117970886433e+01,-6.99625523731542e+00,1.56646222979084e-22,2.21413433147250e+00,7.25568181818182e-01,1.08542319749216e-03
-2.23128385447802e+00,4.31602577836312e+00,-2.51701748612684e+00,-9.89757481141426e-01,-4.77836068436041e+00,4.64118286873471e+00,-4.31611373490854e+01,-6.99725523731552e+00,1.64621622817416e-22,1.48996285400911e+00,7.21685393258427e-01,-3.88278855975488e-03
3.92281055759483e+00,-2.60403752731171e+00,-4.16342283525885e+00,2.91170050925341e+00,-4.42974405766076e+00,-2.77270960228482e+00,-4.31596785108750e+01,-6.99825523731542e+00,1.64697174839998e-22,1.32025245845946e+00,7.20555555555556e-01,-1.12983770287145e-03
-7.33716524508266e-01,-4.76429940648163e+00,4.03194601012269e+00,1.97352489991748e+00,-4.96538845059004e+00,-2.69232806947052e+00,-4.31596266112941e+01,-6.99925523731548e+00,1.64541099378788e-22,1.49371666355640e+00,7.21868131868132e-01,1.31257631257631e-03
-3.87762290849306e+00,1.31334280457592e+00,-3.76161789406297e+00,4.41787747544086e+00,4.91234912793517e+00,-5.27202380578653e-01,-4.29323090040786e+01,-7.00025523731550e+00,2.06330239686648e-22,1.63124827839599e+00,7.22826086956522e-01,9.57955088389917e-04
2.82270308549984e+00,4.35406153802355e+00,4.69300607475907e+00,-1.23000266533190e+00,8.70305090970241e-01,-4.83337897613303e+00,-4.28044814150645e+01,-7.00125523731553e+00,2.34230478033984e-22,1.77794334326587e+00,7.23763440860215e-01,9.37353903693317e-04
-4.65317444233219e-01,4.94483402623019e+00,-3.92010395526744e+00,-3.14152611211425e+00,1.69799103809519e+00,-4.63152821423250e+00,-4.26328973801770e+01,-7.00225523731542e+00,2.77796717546927e-22,1.97578195971303e+00,7.24893617021277e-01,1.13017616106159e-03
-2.35249392449295e+00,4.62751678052470e+00,4.03158178388559e+00,-3.18196653859121e-02,-3.51149033273606e+00,-4.25337167825301e+00,-4.23259003859706e+01,-7.00325523731552e+00,3.77241893332830e-22,1.89020777588739e+00,7.24526315789474e-01,-3.67301231802952e-04
-3.22746460899189e+00,1.70271210634783e+00,3.99805732559578e+00,-4.51540181306744e+00,-4.88350060762936e+00,-8.01076311164456e-02,-4.22856650202405e+01,-7.00425523731547e+00,3.92337317776734e-22,2.02959533012079e+00,7.25312500000000e-01,7.86184210526342e-04
-4.81619630342065e+00,3.08074635196297e+00,4.37263236774444e+00,-3.95611240405926e+00,1.92013662170909e+00,-1.51227882470067e+00,-4.22293291882401e+01,-7.00525523731544e+00,4.14659543447216e-22,2.02426158589026e+00,7.25360824742268e-01,4.83247422680133e-05
2.30778905794375e+00,-3.96514436351560e+00,-4.54098622126353e+00,-3.04996231169876e+00,-4.55184025921931e+00,1.20577795614546e+00,-4.20857493702743e+01,-7.00625523731547e+00,4.78204097829629e-22,2.08157019609755e+00,7.25714285714286e-01,3.53460972017716e-04
-3.03323994740797e+00,-8.09921956783738e-01,4.92525402636139e+00,2.80950541274929e+00,-3.90038893796177e+00,3.98421576891119e+00,-4.20611187976519e+01,-7.00725523731540e+00,4.89638907948557e-22,1.72983715287476e+00,7.23939393939394e-01,-1.77489177489176e-03
