cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
7.699237247687e+00,9.766389708915e+00,-1.569766540327e+03,-6.942255237315e+00,0.000000000000e+00,1.333385241202e+00,8.967647058824e-01,-1.720142602496e-03
9.666276163267e+00,-7.636114388792e+00,-1.568020213283e+03,-6.943255237316e+00,0.000000000000e+00,1.321861842431e+00,8.958571428571e-01,-9.075630252100e-04
-8.850640540777e+00,8.154249312827e+00,-1.563256353242e+03,-6.944255237315e+00,0.000000000000e+00,1.309277912146e+00,8.948611111111e-01,-9.960317460318e-04
-8.663519993822e+00,8.316683745791e+00,-1.554419115488e+03,-6.945255237315e+00,0.000000000000e+00,1.299265697262e+00,8.940540540541e-01,-8.070570570571e-04
9.010155802152e+00,8.518404462460e+00,-1.553571438442e+03,-6.946255237315e+00,0.000000000000e+00,1.294979034641e+00,8.936842105263e-01,-3.698435277383e-04
-8.545318829277e+00,-8.217347955733e+00,-1.553238285008e+03,-6.947255237315e+00,0.000000000000e+00,1.271240141152e+00,8.917948717949e-01,-1.889338731444e-03
-7.014526415618e+00,9.785233754565e+00,-1.548728586988e+03,-6.948255237315e+00,0.000000000000e+00,1.291995044934e+00,8.933750000000e-01,1.580128205128e-03
-9.109860842385e+00,-7.475776457759e+00,-1.534866926727e+03,-6.949255237315e+00,0.000000000000e+00,1.310479763531e+00,8.947560975610e-01,1.381097560976e-03
8.827915181835e+00,-8.352504714485e+00,-1.526909798075e+03,-6.950255237315e+00,0.000000000000e+00,1.311073327595e+00,8.947619047619e-01,5.807200929131e-06
-8.377053057052e+00,-8.235329163086e+00,-1.521631111024e+03,-6.951255237316e+00,0.000000000000e+00,1.333193206609e+00,8.963953488372e-01,1.633444075305e-03
7.460280427517e+00,-9.513250134883e+00,-1.520484037139e+03,-6.952255237316e+00,0.000000000000e+00,1.315239112254e+00,8.950000000000e-01,-1.395348837209e-03
7.930162586143e+00,-9.119277170143e+00,-1.515082469061e+03,-6.953255237315e+00,0.000000000000e+00,1.298329991677e+00,8.936666666667e-01,-1.333333333333e-03
-9.659834570642e+00,-6.531796856110e+00,-1.501159192026e+03,-6.954255237315e+00,0.000000000000e+00,1.293580696296e+00,8.932608695652e-01,-4.057971014493e-04
8.821178861390e+00,-8.206616048027e+00,-1.496278564555e+03,-6.955255237316e+00,0.000000000000e+00,1.290443069092e+00,8.929787234043e-01,-2.821461609621e-04
-9.919380970764e+00,6.312119107245e+00,-1.496072391985e+03,-6.956255237316e+00,0.000000000000e+00,1.286123506672e+00,8.926041666667e-01,-3.745567375887e-04
8.499803105888e+00,-8.501059705060e+00,-1.491418575068e+03,-6.957255237315e+00,0.000000000000e+00,1.304449211983e+00,8.939795918367e-01,1.375425170068e-03
-8.704969423955e+00,-7.691259129934e+00,-1.485625405931e+03,-6.958255237316e+00,0.000000000000e+00,1.306535625544e+00,8.941000000000e-01,1.204081632653e-04
-8.498046487769e+00,-7.859090478792e+00,-1.473391717678e+03,-6.959255237315e+00,0.000000000000e+00,1.312418505557e+00,8.945098039216e-01,4.098039215686e-04
-7.162543183718e+00,-9.098153292995e+00,-1.469286776204e+03,-6.960255237316e+00,0.000000000000e+00,1.302997439859e+00,8.937500000000e-01,-7.598039215686e-04
