cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,cmpt_6,cmpt_7,cmpt_8,cmpt_9,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
7.52436953894668e+00,3.27941872350416e+00,2.75841773604482e+00,-4.72208165630245e+00,8.53068129103210e+00,-9.12572527340067e+00,-7.77951156320423e+00,8.55094895640045e+00,5.12271318544785e+00,-9.87872109051649e+00,-2.64589326193500e+02,-6.93525523731544e+00,1.19776766179363e-118,6.30624063065215e-01,7.95000000000000e-01,3.46153846153852e-03
-8.50939200897388e+00,9.37129045086966e+00,-6.80441662338531e+00,9.05580979152577e+00,4.04806017889714e-01,6.14342141395770e+00,-7.79892687647589e+00,-3.55728589587222e+00,6.74774336150749e+00,-7.80346371505608e+00,-2.62363254335330e+02,-6.93625523731548e+00,1.10843189317329e-117,6.35332495497687e-01,7.95714285714286e-01,7.14285714285667e-04
8.22961386242987e+00,4.67851498363794e+00,7.21413658701505e+00,-2.75094264291297e+00,-5.92363037622358e+00,-9.74356078137251e+00,7.69418856852467e+00,7.12236612695771e+00,5.14674553808197e+00,9.31599414907615e+00,-2.60418508339226e+02,-6.93725523731548e+00,7.74224969595962e-117,6.12768579718338e-01,7.92068965517241e-01,-3.64532019704433e-03
-4.96969040030923e+00,7.41409674445708e+00,-7.91094556757077e+00,-7.92353613223083e+00,7.77879352807886e-01,-5.12689835448020e+00,9.21731378066603e+00,-7.70834070812413e+00,-6.89357657268922e+00,8.83734239727842e+00,-2.60149249957169e+02,-6.93825523731549e+00,1.01244236287744e-116,6.25942505083272e-01,7.94166666666667e-01,2.09770114942531e-03
6.30552016451620e+00,6.51077694251219e+00,9.08293475323526e+00,7.63312695990740e+00,-2.77163270661853e+00,9.65645168378101e+00,-1.83188031093806e+00,-3.34226227539900e+00,-8.86081279908809e+00,9.20877665162505e+00,-2.60031991481640e+02,-6.93925523731549e+00,1.13726251082620e-116,6.11323063526787e-01,7.91774193548387e-01,-2.39247311827961e-03
8.31908716145747e+00,-8.68730200319641e+00,9.28836209863107e+00,-9.36349422294451e+00,5.45213389535992e-02,5.43476767584587e+00,-1.10797716562946e+00,6.60343971912544e+00,3.00157004135410e+00,-9.97177857971410e+00,-2.59911192516117e+02,-6.94025523731546e+00,1.28200214783648e-116,6.18850731021973e-01,7.92968750000000e-01,1.19455645161293e-03
-9.75021760458662e+00,-5.44063746285931e+00,-4.75664903297818e+00,-3.31887310269400e+00,-6.86180794320355e+00,5.03964687093308e+00,-9.31675123345139e+00,-3.29469804863633e+00,9.84955333786034e+00,-8.68939908603983e+00,-2.59672686864546e+02,-6.94125523731545e+00,1.62568405714679e-116,6.16603844085789e-01,7.92575757575758e-01,-3.92992424242400e-04
3.49021378053592e+00,-9.88530914182543e+00,8.70194354127157e+00,7.20213296632567e+00,4.70798789679802e+00,-1.37761830237333e+00,8.19623052014111e+00,2.14801940748416e+00,8.69131202930751e+00,-9.48658958526931e+00,-2.58631845731929e+02,-6.94225523731548e+00,4.59868235577431e-116,6.01098716025646e-01,7.90000000000000e-01,-2.57575757575756e-03
-6.20781613612620e+00,-9.57777979337967e+00,9.98128625702337e+00,6.82346910715009e+00,2.57961538719246e+00,-1.88548903202580e-01,1.13308848571816e+00,8.90723092255578e+00,-7.52107226762699e+00,-8.85674450324465e+00,-2.58578246656762e+02,-6.94325523731554e+00,4.84704331476967e-116,6.13420808304940e-01,7.92000000000000e-01,2.00000000000000e-03
-9.30004833512175e+00,-8.63760544086863e+00,-6.21471884445748e+00,1.21707261324183e+00,9.36159817326838e+00,-5.85935538699430e+00,-9.92786219852469e+00,2.59189557188798e+00,-6.34860129010556e+00,-5.33191461285904e+00,-2.57783940839404e+02,-6.94425523731547e+00,1.07153223298808e-115,6.29659432993605e-01,7.94583333333333e-01,2.58333333333327e-03
2.22558906829034e+00,7.60915033024464e+00,6.26024819335879e+00,-9.33772336512516e+00,6.09313607048224e+00,-8.12645215703608e+00,1.04538994372454e-01,8.74277694166644e+00,8.64726313496925e+00,7.14532921287293e+00,-2.56529234680350e+02,-6.94525523731541e+00,3.75390179096114e-115,6.31620835859435e-01,7.94864864864865e-01,2.81531531531543e-04
9.02980075274024e+00,2.95986487062949e+00,4.91774872825771e+00,-9.29695114131572e+00,8.99098074829869e+00,-8.26322705683504e+00,5.87406337051018e+00,-3.80415815620980e+00,9.70866632987266e+00,-2.78757840022263e-01,-2.55862614611513e+02,-6.94625523731549e+00,7.30395400097112e-115,6.26860592142810e-01,7.94078947368421e-01,-7.85917496443744e-04
-8.62018352195585e+00,6.34068626454059e+00,1.11809069398547e+00,8.13410038523315e+00,5.56645791712878e+00,4.55009626085398e+00,5.38907578137862e+00,-8.66036269972755e+00,7.44097814236295e+00,9.91874132577404e+00,-2.54893393792222e+02,-6.94725523731543e+00,1.92331752346699e-114,6.41836549516454e-01,7.96410256410256e-01,2.33130904183532e-03
-3.88661096662373e+00,8.59500470086344e+00,-6.99983146994519e+00,2.90439056489341e+00,-6.62974628851597e+00,4.89464093858011e+00,9.70737757520177e+00,-8.00391485096203e+00,9.99784485726797e+00,4.30081091733304e+00,-2.54726250430418e+02,-6.94825523731549e+00,2.27094247735391e-114,6.56406155214862e-01,7.98625000000000e-01,2.21474358974361e-03
9.05508649742936e+00,8.05593868651201e+00,5.38098152387311e+00,-8.54102441066311e+00,-9.43976457519534e+00,-9.30420503573703e+00,5.73086649823314e+00,-2.45258586150827e+00,-5.00710670244380e+00,-1.03958410737937e+00,-2.53931408925002e+02,-6.94925523731544e+00,5.02304558009358e-114,6.65693754296744e-01,8.00000000000000e-01,1.37500000000002e-03
8.95715339516131e+00,9.46680844529486e+00,-7.97272353812448e-01,-2.22942743470012e+00,5.89802515723345e+00,9.82397011344457e+00,-3.81565243424315e+00,-9.97916139010617e+00,-2.25107266867806e+00,7.95326120148744e+00,-2.53798733311233e+02,-6.95025523731548e+00,5.72998007135608e-114,6.71466350035509e-01,8.00833333333333e-01,8.33333333333242e-04
1.64167774529611e+00,-4.22287290432897e+00,-8.66965636390427e+00,8.42334574827295e+00,-8.90669279253745e+00,6.72396430435217e+00,-6.65721951723186e+00,6.83248977599535e+00,-2.93820748869252e+00,9.89738753908461e+00,-2.53577965576644e+02,-6.95125523731551e+00,7.13833665239284e-114,6.61462391037816e-01,7.99302325581395e-01,-1.53100775193793e-03
9.94529340417771e+00,3.09700018392122e+00,-3.69479569958995e-01,-8.20599532726410e+00,-9.81422455151190e+00,-8.37633407052325e+00,-7.69477025507704e+00,5.47976896766474e+00,4.00871748265987e+00,-6.33736191522169e+00,-2.53152610638473e+02,-6.95225523731553e+00,1.09116903701943e-113,6.63271204410799e-01,7.99545454545455e-01,2.43128964059203e-04
-7.78982484068530e+00,9.21935801125286e+00,8.10975688976379e+00,-8.11039402930017e+00,-9.62768639647605e+00,-3.45062094622963e+00,2.05462263872202e+00,8.17090155438816e+00,-5.90926938333783e+00,4.69254785970197e-02,-2.53054627635176e+02,-6.95325523731547e+00,1.20229548758058e-113,6.64274688114104e-01,7.99666666666667e-01,1.21212121212078e-04
8.51297850427105e+00,1.24562199986259e+00,8.71371676777858e+00,-8.24327613561977e+00,9.86562663192966e+00,6.73260848757351e-01,-5.68852911501395e+00,8.60839627991875e+00,6.65632594947596e+00,-4.45640347612103e+00,-2.52347767646887e+02,-6.95425523731536e+00,2.43535521348925e-113,6.53063811519955e-01,7.97934782608696e-01,-1.73188405797098e-03
4.92229489531234e+00,-9.93981545784462e+00,8.19580155374296e+00,-3.42227035223756e+00,8.73090613392612e+00,-2.56221974764256e+00,-2.59180189843705e+00,9.67844658353866e+00,6.62622577714961e+00,7.54557611078430e+00,-2.52158415348212e+02,-6.95525523731551e+00,2.94010390569777e-113,6.45941494479448e-01,7.96808510638298e-01,-1.12627197039783e-03
3.50528433003622e+00,9.93092702009345e+00,-9.74724220539171e+00,6.65365330774916e+00,7.32338428368506e+00,5.77479760597784e+00,-1.93271054421663e+00,-1.66354538176250e+00,-8.48940435632129e+00,-8.32456291538854e+00,-2.51710132707304e+02,-6.95625523731551e+00,4.59848804551019e-113,6.60175770922776e-01,7.98958333333333e-01,2.14982269503550e-03
3.50743311973255e+00,-9.44643563938224e+00,6.16439116314794e+00,-9.17652603992003e-01,3.94098767942875e+00,9.97070217955070e+00,7.78428577977656e+00,7.22175273818598e+00,-8.41969628662355e+00,-6.70886435390393e+00,-2.51176529389232e+02,-6.95725523731545e+00,7.83288488233656e-113,6.56481571517287e-01,7.98367346938776e-01,-5.90986394557791e-04
-7.00450073515265e+00,3.13762745538171e+00,8.21107010741733e+00,7.71310367828403e+00,9.34797732288282e+00,-6.72849318281099e+00,-4.98062086235696e+00,9.07748476038272e+00,7.50682898613543e+00,-1.36819431332220e+00,-2.51144599653474e+02,-6.95825523731552e+00,8.07893952923244e-113,6.52962012099196e-01,7.97800000000000e-01,-5.67346938775581e-04
9.90863860794041e+00,8.22997274312225e+00,4.61528159023664e+00,9.17063397187786e+00,2.25824127979246e+00,8.79648122488748e+00,-1.60078386840467e+00,-2.84909635960280e+00,-8.14723338216196e+00,7.19294973247726e+00,-2.50483612492934e+02,-6.95925523731536e+00,1.56308695780456e-112,6.28306786676600e-01,7.93921568627451e-01,-3.87843137254895e-03
7.77313695611606e-01,-8.28981972165081e+00,8.75167670717243e+00,-8.48232194871976e+00,-5.85394811486288e+00,7.52935536507544e-01,-4.78823864345545e+00,7.64566018820976e+00,-9.60887492603559e+00,7.45987111523714e+00,-2.50222426477082e+02,-6.96025523731554e+00,2.02759163276031e-112,6.45157213252286e-01,7.96538461538462e-01,2.61689291101053e-03
7.99700945652731e+00,3.03928094177671e+00,-6.97810376022611e+00,-1.43337589252094e+00,7.20453633509010e+00,8.44759758703005e+00,-3.41415393938215e+00,-8.85967314832924e+00,9.26048916702810e+00,-7.57471738218506e+00,-2.49433582663459e+02,-6.96125523731548e+00,4.45796558256625e-112,6.41519331760428e-01,7.95943396226415e-01,-5.95065312046450e-04
7.48978216504540e+00,5.57280361155291e+00,8.85406580873925e+00,-7.16784665139861e-01,6.39618963322390e-01,9.97947928585421e+00,5.24669006468295e+00,8.76723049138960e+00,8.95186951144598e+00,5.33215596470955e+00,-2.48699535284037e+02,-6.96225523731539e+00,9.27887113052026e-112,6.25754450010022e-01,7.93425925925926e-01,-2.51747030048910e-03
-9.98601067178841e+00,-8.73757884707335e+00,-9.70004498298073e+00,8.06489685751387e+00,2.07838290552648e+00,3.02871490898851e+00,-5.01992541919062e+00,6.19498915845373e-01,5.22177859326539e+00,8.75060559696595e+00,-2.48247093753185e+02,-6.96325523731555e+00,1.45731591858483e-111,6.24979799218800e-01,7.93272727272727e-01,-1.53198653198738e-04
-9.68514591010046e+00,4.19986978665226e+00,-7.38990285591702e+00,8.58839677700258e+00,-5.04022313707994e+00,7.72630006197324e+00,-7.65084567145607e+00,-8.79270744853076e+00,1.40539990838866e+00,3.82755004404924e+00,-2.47881472760923e+02,-6.96425523731545e+00,2.09848850089998e-111,6.19796754397688e-01,7.92410714285714e-01,-8.62012987012939e-04
-8.98131976766641e+00,9.45848927611420e+00,-6.26399952110717e+00,-5.22575790056959e-01,6.44309089243038e+00,7.97316129478985e+00,8.25881492217198e+00,7.13356290358423e+00,-6.39413954260797e+00,-1.40849930360978e+00,-2.47533012971222e+02,-6.96525523731549e+00,2.97034204782603e-111,6.17544988730212e-01,7.92017543859649e-01,-3.93170426065126e-04
9.95750402088843e+00,-4.41744163499012e-01,5.14374897313028e+00,-6.21732296939906e+00,3.98665832083838e-01,-6.91344262067522e+00,9.24624325943201e+00,4.95602910902251e+00,8.27776910771060e+00,-9.08885400769632e+00,-2.45988822059977e+02,-6.96625523731542e+00,1.38997106732664e-110,6.14854267676367e-01,7.91551724137931e-01,-4.65819721718108e-04
-3.62522343084774e+00,-9.65158542040908e+00,-9.46742574371352e+00,4.65873529260494e-01,8.81389372501441e+00,-8.00934440135002e+00,-6.75495588903077e+00,-7.58410750031856e-01,-8.94651254448920e+00,-2.82226042624639e+00,-2.45283740973871e+02,-6.96725523731552e+00,2.81050453811356e-110,6.21683952577840e-01,7.92627118644068e-01,1.07539450613670e-03
8.71043832055577e+00,1.57173155135560e+00,5.95198742614449e+00,-2.66467527966441e+00,8.13677735661886e+00,9.61208870568459e+00,7.74875840319978e+00,5.29035944557852e+00,5.75133106161059e+00,-8.36510735207282e+00,-2.44465440004551e+02,-6.96825523731541e+00,6.36405012944514e-110,6.32568382261044e-01,7.94333333333333e-01,1.70621468926557e-03
-9.64130927392367e+00,6.23699458302353e+00,8.25659898539009e+00,-3.45900871533040e-01,3.76284778447224e+00,9.42225341489612e+00,-4.76194495714610e+00,-1.85930435874067e+00,-9.83851095129612e+00,-6.61896201658337e+00,-2.44101381033974e+02,-6.96925523731548e+00,9.14972622482639e-110,6.36465517639756e-01,7.94918032786885e-01,5.84699453551885e-04
-9.64897368667735e+00,3.13527748408821e+00,-4.60152115172910e+00,2.79610828430985e+00,8.45997379683303e+00,9.81417675332597e+00,-7.45418517859401e+00,9.54641891269448e+00,-3.73315092512899e+00,2.98361580899259e+00,-2.43865119527997e+02,-6.97025523731549e+00,1.15765958864992e-109,6.39234292903071e-01,7.95322580645161e-01,4.04547858276039e-04
2.48093629132458e+00,3.56512376245506e+00,1.74699846475602e+00,7.61677636767627e+00,-9.64749114744601e+00,4.48494871624452e+00,-8.83954501509591e+00,-5.77264878294524e+00,-8.13103634839202e+00,-9.90055849350842e+00,-2.43547949950872e+02,-6.97125523731547e+00,1.58815020862139e-109,6.36352576923024e-01,7.94841269841270e-01,-4.81310803891466e-04
-8.41164296307464e+00,3.26539984952579e+00,5.15476990374593e+00,9.38101364317884e+00,3.84497893419130e+00,9.66756128429661e+00,-8.15116744634677e+00,-1.89344935099515e+00,-9.57115529681719e+00,-1.23731728073274e+00,-2.42891333522215e+02,-6.97225523731549e+00,3.05930075012666e-109,6.38049843996421e-01,7.95078125000000e-01,2.36855158730176e-04
-4.39989150027780e+00,-8.62924938690746e+00,-8.09972931658945e+00,7.38690927761550e+00,-9.62351744727860e+00,4.01485247826987e+00,-7.96033282477111e+00,-6.97420482951535e+00,-2.37044812993226e+00,5.17728523940661e+00,-2.42767335739226e+02,-6.97325523731548e+00,3.45970788709026e-109,6.38230474476058e-01,7.95076923076923e-01,-1.20192307684341e-06
-5.27599671392936e+00,-3.45391759695231e+00,-6.23313040492184e+00,-5.81761890541366e-01,-9.89399098549450e+00,-9.27714654911105e+00,-6.26777169027486e+00,-7.28098318935840e+00,6.95748570757526e+00,-7.96798541638589e+00,-2.42742201566678e+02,-6.97425523731549e+00,3.54422079671127e-109,6.20293111335556e-01,7.92196969696970e-01,-2.87995337995339e-03
5.53003994027838e+00,-8.93777652888296e+00,-9.01868157243991e+00,2.56276523767300e-01,-6.91052335935314e+00,5.81470175471564e+00,6.95038335519832e+00,4.41163891883953e+00,7.13135842646515e+00,-8.65370407421893e+00,-2.42662800088729e+02,-6.97525523731544e+00,3.83327607758121e-109,6.17499540945997e-01,7.91716417910448e-01,-4.80551786521954e-04
-5.92035276195782e+00,-8.88757706061053e+00,6.90270148388715e+00,7.05978203299179e+00,9.45150563067054e-02,6.61651801424777e+00,9.93645456387648e+00,9.79135194170531e+00,4.04109622146120e+00,7.99851742631441e-01,-2.42633675486171e+02,-6.97625523731549e+00,3.94261580479215e-109,6.20254456625692e-01,7.92132352941176e-01,4.15935030728676e-04
5.70308415187407e+00,-2.86323058718345e+00,4.40698584657155e+00,-3.27833473502764e+00,8.74440199912361e+00,-6.43097286838121e+00,-9.18975815263574e+00,-8.71942617391289e+00,9.46713346378298e+00,-5.29343332282219e+00,-2.42610055102403e+02,-6.97725523731551e+00,4.03281561844427e-109,6.23398426682010e-01,7.92608695652174e-01,4.76342710997502e-04
-7.27195294584905e+00,3.22854797580414e+00,-9.23135535044810e+00,-9.94038577909482e+00,8.82159931283994e+00,-2.72621544949856e-01,3.05543079726391e+00,8.11046255037342e+00,-8.10552391231794e+00,5.07448929082712e-01,-2.42340001382294e+02,-6.97825523731544e+00,5.27784841094617e-109,6.09260736971203e-01,7.90285714285714e-01,-2.32298136645970e-03
8.30032105062364e+00,-4.11189222749488e+00,3.68925043617315e+00,8.69685217850325e+00,-9.36282138137876e+00,5.38946306795594e+00,4.26894653844606e+00,-5.86950058484418e+00,8.62116174262915e+00,-6.71342000281458e+00,-2.41102840226495e+02,-6.97925523731547e+00,1.81683246239448e-108,6.18929184390580e-01,7.91830985915493e-01,1.54527162977869e-03
8.48955210437738e+00,-2.64964893864054e+00,-2.29833106626249e+00,-8.57314477736507e+00,-9.43967328930445e+00,7.36313074845390e+00,4.11415677227863e+00,-5.08576707068931e+00,-9.19284443296747e+00,-5.84650452244241e+00,-2.40528742459481e+02,-6.98025523731550e+00,3.22261243733502e-108,6.24566023031805e-01,7.92708333333333e-01,8.77347417840402e-04
6.85839420773324e+00,4.90003089707426e+00,-4.82791821743485e+00,-1.11971845067149e+00,8.17430561184606e+00,-7.23104543125094e+00,7.82071577728934e+00,-8.80023289957373e+00,8.45243173164611e+00,-6.15527814282598e+00,-2.40517622045438e+02,-6.98125523731548e+00,3.25539220211539e-108,6.31399454438006e-01,7.93767123287671e-01,1.05878995433784e-03
-9.52650789545891e+00,9.87087855113700e+00,-8.86246617998805e-01,2.82329988287197e+00,1.66020074582018e-01,8.37996348852856e+00,9.44674097151486e+00,-5.40013260477823e+00,-6.15286072764677e+00,-6.16203139242245e+00,-2.39902922942042e+02,-6.98225523731539e+00,6.01352959991010e-108,6.23631705884596e-01,7.92500000000000e-01,-1.26712328767120e-03
