cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
3.03269641277991e-01,-4.96056816193156e+00,-4.70890606738014e+00,-2.43849314092955e+00,4.81186950184424e+00,-4.44015002040969e+00,-5.33577684061914e+01,-6.92025523731549e+00,6.63112098333806e-27,8.99213579142250e-01,8.78333333333333e-01,3.78787878787878e-03
4.96127599796111e+00,4.72596873333501e+00,3.23694830383996e+00,-4.50561895715057e+00,3.69769560955712e+00,-2.00409609142461e+00,-5.32220464306868e+01,-6.92125523731546e+00,7.58745209610090e-27,3.30802188988624e-01,8.53846153846154e-01,-2.44871794871795e-02
4.67318664041642e+00,3.47254833477033e+00,-4.16798056239157e+00,-3.79165142684363e+00,4.07250734514238e+00,-3.51559808272018e+00,-5.28089780858532e+01,-6.92225523731547e+00,1.14565794299460e-26,5.33738060800650e-01,8.58571428571429e-01,4.72527472527473e-03
-4.84779693848489e+00,4.79479299378913e+00,-2.12139869571567e+00,4.13479163726282e+00,-1.22096389115371e+00,4.90325526785938e+00,-5.23239683783638e+01,-6.92325523731551e+00,1.85890722599506e-26,9.88210440929804e-01,8.64666666666667e-01,6.09523809523815e-03
-4.60287820298856e+00,2.79183320287578e+00,-2.83038631669012e+00,-4.22810479812744e+00,4.81414967768478e+00,3.92477115380495e+00,-5.22379526951868e+01,-6.92425523731546e+00,2.02385576258906e-26,3.63542304769041e-01,8.48750000000000e-01,-1.59166666666667e-02
-4.87139507439261e+00,-1.55645905028070e-01,1.05463133245851e+00,4.28288473785896e+00,-4.98473074904103e+00,4.96596454626177e+00,-5.18728357252606e+01,-6.92525523731551e+00,2.91281933345387e-26,7.03337490487562e-01,8.55294117647059e-01,6.54411764705887e-03
-4.18300271195113e+00,-4.68833741142629e+00,3.56852260675769e+00,3.06505578535564e+00,-3.80643834021872e+00,-3.99687733928436e+00,-5.15491018143123e+01,-6.92625523731541e+00,4.02230598475373e-26,8.57798761411580e-01,8.57222222222222e-01,1.92810457516335e-03
-4.61526600352115e+00,-4.09344961029941e+00,-4.83098780093023e+00,-2.27586772388056e+00,-4.94353071217363e+00,2.91983464748478e-01,-5.10630198310735e+01,-6.92725523731543e+00,6.53346447098380e-26,1.20090595864805e+00,8.60526315789474e-01,3.30409356725148e-03
3.77589015941606e+00,4.86168145354619e+00,5.07912207818223e-01,3.36582986391451e+00,4.72991908174067e+00,-4.33175908314032e+00,-5.08218061005914e+01,-6.92825523731549e+00,8.30743652007375e-26,1.33188423614931e+00,8.61500000000000e-01,9.73684210526349e-04
-4.86596702391751e+00,1.11089143598749e+00,-4.12402700228978e+00,4.05176836069956e+00,-3.72959983310391e+00,-4.21780658852588e+00,-5.05316050748427e+01,-6.92925523731550e+00,1.10934196220765e-25,1.15326224191487e+00,8.60000000000000e-01,-1.50000000000006e-03
-4.09762978520848e+00,2.37055606966992e+00,-2.84271121199861e+00,4.49736070966202e+00,3.72276875671598e+00,-4.99362752478460e+00,-5.02699758937890e+01,-6.93025523731546e+00,1.43964447932303e-25,4.24261469079768e-01,8.36818181818182e-01,-2.31818181818182e-02
3.65295702915814e-01,-4.70686855978467e+00,-4.87932315193186e+00,-2.22696641216188e+00,4.07449532761778e+00,4.65711414026505e+00,-5.01863565466847e+01,-6.93125523731545e+00,1.56363859937200e-25,7.27883094890169e-01,8.42173913043478e-01,5.35573122529642e-03
1.97880530739274e+00,-4.50952788824500e+00,-4.39000213653805e+00,-2.00660340249733e+00,-4.87738330025333e+00,4.24265050608870e+00,-5.01831508795762e+01,-6.93225523731544e+00,1.56709127192363e-25,9.30331350618594e-01,8.44583333333333e-01,2.40942028985514e-03
4.51097235029056e+00,3.19592492278084e+00,-4.72447575312874e+00,-4.99245888078699e+00,-1.22887326248493e+00,-3.12149984098363e+00,-5.00446388097496e+01,-6.93325523731557e+00,1.79810490150234e-25,3.42249777369841e-01,8.28400000000000e-01,-1.61833333333333e-02
4.51064827640074e+00,4.50219708410083e+00,-6.51900323456409e-01,-4.15187032630936e+00,3.34299667649018e+00,-4.40822755180838e+00,-4.99570435074204e+01,-6.93425523731542e+00,1.96075299407677e-25,5.48145527968217e-01,8.33076923076923e-01,4.67692307692302e-03
-4.51745806181870e+00,-1.19519649066155e+00,3.90678555133219e+00,3.85005359577818e+00,3.72831604857793e+00,4.77622867375445e+00,-4.98308856598604e+01,-6.93525523731544e+00,2.22217495929703e-25,8.17504096193880e-01,8.37037037037037e-01,3.96011396011398e-03
-4.20962515380814e+00,-1.72423544892530e+00,4.46059942591402e+00,-4.01291032316330e+00,2.70445893459068e+00,4.95785726250587e+00,-4.98080187374948e+01,-6.93625523731548e+00,2.27130226050250e-25,9.23159669906682e-01,8.38214285714286e-01,1.17724867724867e-03
4.76831635268832e+00,3.42031984054935e+00,2.60897686715701e+00,4.81360648647903e+00,4.64579931252127e+00,-1.55950383674830e+00,-4.97278811058298e+01,-6.93725523731548e+00,2.45835144676415e-25,1.10806844433102e+00,8.40000000000000e-01,1.78571428571428e-03
-4.26390834711847e+00,4.64922105463354e+00,-4.01778401389135e+00,1.96856537070525e+00,2.16959788895204e+00,4.82829440304664e+00,-4.94304265211659e+01,-6.93825523731549e+00,3.30668298094393e-25,1.04069111483705e+00,8.39333333333333e-01,-6.66666666666593e-04
-2.15461173069700e+00,-4.48234990770605e+00,-2.99751349143928e+00,-3.71380973568122e+00,-4.19109519404376e+00,4.76169037798117e+00,-4.93887594311330e+01,-6.93925523731549e+00,3.44392791727364e-25,1.27088433247847e+00,8.41290322580645e-01,1.95698924731180e-03
-4.19594550064044e+00,9.92511688854546e-01,-2.10404703498141e+00,-4.03637172391576e+00,4.99382409586210e+00,-4.82355814442778e+00,-4.92713016902935e+01,-6.94025523731546e+00,3.86928756066136e-25,1.12151530845884e+00,8.40000000000000e-01,-1.29032258064521e-03
3.11227213174201e+00,-2.06044575677510e+00,-3.25822329412034e+00,4.64659193418861e+00,4.39627415206257e+00,4.69001266533195e+00,-4.92446088942566e+01,-6.94125523731545e+00,3.96998848137947e-25,9.10599041702075e-01,8.37878787878788e-01,-2.12121212121208e-03
4.14620905416083e+00,1.64280410186272e+00,-4.89074646865122e+00,-4.15383176753448e+00,4.45004438887127e+00,-2.52848845708057e+00,-4.91434927718098e+01,-6.94225523731548e+00,4.38802533337009e-25,4.53750465762491e-01,8.30882352941177e-01,-6.99643493761137e-03
6.64783813082082e-01,3.95496574183884e+00,4.67704768506240e+00,-7.93564273518547e-01,-4.99067452462569e+00,-4.82838470012914e+00,-4.89178021282982e+01,-6.94325523731554e+00,5.49352408398849e-25,5.54636041715089e-01,8.32857142857143e-01,1.97478991596634e-03
3.10205312165341e+00,-4.21455231635501e+00,4.75563062233127e+00,-4.17700533865399e+00,-2.85939533744611e+00,3.28256684546098e+00,-4.87136150971901e+01,-6.94425523731547e+00,6.73122393949786e-25,7.29025669506294e-01,8.35555555555556e-01,2.69841269841276e-03
-2.55873240938116e+00,-4.40175547606151e+00,4.35109203903869e+00,1.90371629275592e+00,4.80024547506801e+00,-3.85629434111608e+00,-4.87096627635900e+01,-6.94525523731541e+00,6.75112612259028e-25,9.19399698410555e-01,8.37837837837838e-01,2.28228228228222e-03
3.75451911198361e+00,-1.18764939140147e+00,-3.50394254739414e+00,4.75453328645886e+00,-3.25524021849331e+00,-4.98684005288441e+00,-4.84412749856897e+01,-6.94625523731549e+00,8.82066356967693e-25,1.08708269548802e+00,8.39473684210526e-01,1.63584637268843e-03
-2.97416870068006e+00,3.93100392799564e+00,-3.47482291702809e+00,-4.10156266609235e+00,-2.80696567136037e+00,4.90857595534549e+00,-4.80980592658999e+01,-6.94725523731543e+00,1.24200589346606e-24,1.30795205129533e+00,8.41282051282051e-01,1.80836707152499e-03
4.45737464450342e+00,-2.46380802050147e+00,-4.59162587432073e+00,4.91578399984176e+00,-2.57429700196396e+00,-2.68841064991115e+00,-4.80341592273288e+01,-6.94825523731549e+00,1.32263739169276e-24,1.15518149034454e+00,8.40000000000000e-01,-1.28205128205128e-03
-9.82648605671367e-01,3.30172998622810e+00,4.96298733095166e+00,4.46711144303925e+00,-1.94249966079246e+00,4.97037172833220e+00,-4.79792547587438e+01,-6.94925523731544e+00,1.39589004344555e-24,1.18847634011838e+00,8.40243902439024e-01,2.43902439024390e-04
2.11091513347228e+00,-2.41787817558907e+00,-4.96491941720867e+00,-3.11267107879781e+00,4.95290281910371e+00,-3.96002386649042e+00,-4.79407706935658e+01,-6.95025523731548e+00,1.44920669667745e-24,5.17859413037070e-01,8.31904761904762e-01,-8.33914053426243e-03
3.27269140046579e+00,4.66133717155311e+00,4.21998299162574e+00,3.01180294306534e+00,-4.56505045092279e+00,2.14134266410571e+00,-4.78850415316214e+01,-6.95125523731551e+00,1.53073109771812e-24,6.68161517600622e-01,8.34418604651163e-01,2.51384274640087e-03
-4.19558592553147e+00,4.67612971388773e+00,-2.46317590038445e+00,-9.87231128323789e-01,-3.99892491862305e+00,4.69668236069021e+00,-4.77942396350953e+01,-6.95225523731553e+00,1.67455483439983e-24,7.78344689745976e-01,8.35909090909091e-01,1.49048625792814e-03
-2.07599283406281e+00,4.37738841830485e+00,4.73486051891104e+00,-3.77250624372744e+00,-2.70547293215749e+00,4.12264685696481e+00,-4.77325231948868e+01,-6.95325523731547e+00,1.77937788366583e-24,9.21102656655496e-01,8.37555555555556e-01,1.64646464646467e-03
2.77612627532359e+00,-4.38509223319142e+00,3.57521429555106e+00,-1.43643139915606e-03,4.99367979916804e+00,4.44377919731757e+00,-4.77146720976585e+01,-6.95425523731536e+00,1.80961641405765e-24,7.00472471810446e-01,8.34782608695652e-01,-2.77294685990348e-03
4.67940503961702e+00,-4.16906206247957e+00,1.08048948124568e+00,4.04327119222599e+00,4.66205161348634e+00,2.38655041490663e+00,-4.76255099899342e+01,-6.95525523731551e+00,1.97639999331567e-24,8.98405798000112e-01,8.37234042553191e-01,2.45143385753932e-03
2.85462271408344e+00,3.29731363140419e+00,3.59999027753080e+00,-4.48662851857418e+00,-3.80396874851445e+00,4.10958190717934e+00,-4.72485087843474e+01,-6.95625523731551e+00,2.87852557576005e-24,9.06973683775009e-01,8.37291666666667e-01,5.76241134752076e-05
1.54336133006993e+00,-4.61280784369307e+00,4.42577848956854e+00,4.40106886999293e+00,4.27559318606652e+00,1.38897673576368e+00,-4.69270493459856e+01,-6.95725523731545e+00,3.96591916762975e-24,1.01385806298185e+00,8.38367346938775e-01,1.07568027210880e-03
4.48073407332400e+00,-3.92908708741553e+00,4.54857077259135e-01,-4.93507473058561e+00,4.47385619929958e+00,1.61324326800803e+00,-4.68608831294620e+01,-6.95825523731552e+00,4.23296996079462e-24,1.19844900403020e+00,8.40000000000000e-01,1.63265306122451e-03
3.29263906221764e+00,-3.84417838894193e+00,4.63044412797174e+00,-2.90711658507779e+00,1.98347837432198e+00,-4.77297134831707e+00,-4.66271117432053e+01,-6.95925523731536e+00,5.34240139505663e-24,1.32732478810341e+00,8.40980392156863e-01,9.80392156862742e-04
4.85765545114309e+00,-4.27593403586427e+00,-2.82715125734140e+00,-1.98518083961124e+00,-2.98720313541632e+00,4.38888482406576e+00,-4.65135552608426e+01,-6.96025523731554e+00,5.97887087771537e-24,1.09732594745686e+00,8.39038461538462e-01,-1.94193061840120e-03
-4.03676450570319e+00,-4.72247802085968e+00,3.11990620967121e+00,-4.92233759275385e+00,2.82452307417945e+00,-1.17502859409493e+00,-4.64731868256518e+01,-6.96125523731548e+00,6.21894432009977e-24,9.85383269448243e-01,8.37924528301887e-01,-1.11393323657472e-03
4.31282058299064e+00,-4.66682832165751e+00,1.28615541103362e+00,3.74973728388400e+00,4.94861082148058e+00,1.12852946762869e+00,-4.64420118088771e+01,-6.96225523731539e+00,6.40946103609178e-24,1.15166814390508e+00,8.39444444444444e-01,1.51991614255764e-03
4.19347216849724e+00,3.84411343873061e+00,3.57836330051664e+00,-4.01042316694536e+00,4.46493484673477e+00,-7.62715450638913e-01,-4.63976176410382e+01,-6.96325523731555e+00,6.69371718925518e-24,1.26765280673987e+00,8.40363636363636e-01,9.19191919191875e-04
-4.10803960282729e+00,-1.96011415802953e+00,4.58091185531631e+00,2.75535127806986e+00,-4.57873753165885e+00,3.35953016288010e+00,-4.62866468366833e+01,-6.96425523731545e+00,7.47183156009296e-24,1.34202325959699e+00,8.40892857142857e-01,5.29220779220796e-04
2.92045977474894e+00,-3.80128775588386e+00,-2.82268308242439e+00,-3.34049199171837e+00,4.81125822208125e+00,-4.02018249480243e+00,-4.62213178960795e+01,-6.96525523731549e+00,7.96828349197990e-24,9.98157513513846e-01,8.37894736842105e-01,-2.99812030075186e-03
-3.47243023312924e+00,2.03907792564059e+00,4.40427006944722e+00,-4.63863746505600e+00,4.91683043105625e+00,2.09762989270145e-01,-4.61883236393315e+01,-6.96625523731542e+00,8.22734494085288e-24,1.04091061661110e+00,8.38275862068966e-01,3.81125226860290e-04
4.09314726591600e+00,2.03355768084343e+00,4.33696723152128e+00,2.04891534222235e+00,4.87489327873193e+00,-3.65300727982381e+00,-4.60164296428740e+01,-6.96725523731552e+00,9.76063394471532e-24,9.30610913026116e-01,8.37118644067797e-01,-1.15721800116897e-03
-7.44200697291519e-02,4.51711869943383e+00,-4.75867184952412e+00,-4.01340062954046e+00,-4.66018313472643e+00,1.60043016870393e-02,-4.59535337273318e+01,-6.96825523731541e+00,1.03838661225282e-23,8.21304168398499e-01,8.35833333333333e-01,-1.28531073446325e-03
4.73609106448296e+00,-4.50951967205324e+00,3.82128990815097e+00,-2.27707376831156e+00,2.56998480495268e+00,3.39617320089303e+00,-4.58598622259657e+01,-6.96925523731548e+00,1.13921528122458e-23,8.71785841664076e-01,8.36393442622951e-01,5.60109289617472e-04
-5.23685994713601e-01,4.38576107645735e+00,2.96097714491498e+00,4.35672921577764e+00,4.23123367772386e+00,-3.79269693033145e+00,-4.52863865927985e+01,-6.97025523731549e+00,2.01943003104576e-23,8.94398253713536e-01,8.36612903225807e-01,2.19460602855714e-04
-1.06261385645523e+00,-4.45515534507932e+00,4.84286771499903e+00,3.19714340241099e+00,4.77220774145924e+00,-1.37267442643472e+00,-4.51690575987555e+01,-6.97125523731547e+00,2.26855780817390e-23,9.92798272656153e-01,8.37619047619048e-01,1.00614439324109e-03
-3.67813196213112e+00,3.92043436901030e+00,-8.84714978280277e-01,-4.43490270571562e+00,3.30811625438965e+00,4.35907993902177e+00,-4.51610082167320e+01,-6.97225523731549e+00,2.28460623810382e-23,1.09867161589863e+00,8.38593750000000e-01,9.74702380952430e-04
-4.56409791282814e+00,-1.84134073322500e+00,3.34780558288444e+00,3.95378448781539e+00,-4.74067889633137e+00,-2.38749239809094e+00,-4.51315790956307e+01,-6.97325523731548e+00,2.35048762332170e-23,1.12246462777250e+00,8.38769230769231e-01,1.75480769230796e-04
-4.62317734418686e+00,4.92192983344672e+00,3.78547045291377e+00,-2.36775049531121e+00,-3.62687794064863e+00,3.28293295473426e-01,-4.49122367374608e+01,-6.97425523731549e+00,2.92403690754345e-23,1.21787038967548e+00,8.39545454545455e-01,7.76223776223772e-04
3.12612114394016e+00,-3.21260156525376e+00,4.30848412067098e+00,-1.28547043446742e+00,4.10140221114697e+00,4.64451379783010e+00,-4.48645913935300e+01,-6.97525523731544e+00,3.06366069959877e-23,7.14542111358542e-01,8.34179104477612e-01,-5.36635006784270e-03
-1.42373167930003e+00,3.81195980737104e+00,-4.27210093735467e+00,3.25302541566428e+00,-2.92957295903768e+00,-4.93642523219772e+00,-4.46845122142812e+01,-6.97625523731549e+00,3.66449189004029e-23,5.63055692899480e-01,8.31764705882353e-01,-2.41439859525894e-03
-4.23486095410291e+00,-4.16864799004703e+00,-9.18832032939728e-01,-4.93970072202215e+00,4.10481280503010e+00,3.70056685966628e-01,-4.42851307000893e+01,-6.97725523731551e+00,5.45793875706482e-23,6.51363186601513e-01,8.33188405797101e-01,1.42369991474844e-03
2.61548796057100e+00,4.38033438938947e+00,4.51022371225465e+00,-3.65501722496737e+00,1.15303682035447e+00,4.04795233917178e+00,-4.42360249625258e+01,-6.97825523731544e+00,5.72691470046406e-23,7.61375600042718e-01,8.34714285714286e-01,1.52587991718434e-03
-4.18879505562953e+00,2.83877300658959e+00,3.28865738732527e+00,3.58688539383884e+00,-2.67722047705155e+00,-4.57482309654668e+00,-4.42047143398964e+01,-6.97925523731547e+00,5.90315858854300e-23,7.37860338790123e-01,8.34366197183099e-01,-3.48088531187174e-04
2.65861536805162e+00,1.44907492805455e+00,1.93104185495587e+00,-4.67982799927761e+00,-4.99994748939374e+00,4.16055909804597e+00,-4.40673779336993e+01,-6.98025523731550e+00,6.76541745549526e-23,8.34010470354000e-01,8.35555555555556e-01,1.18935837245704e-03
-1.89639031771288e+00,-4.64719102770078e+00,4.93306451746230e+00,3.60417840420529e+00,5.99793963173889e-03,3.81663847546765e+00,-4.40559679035715e+01,-6.98125523731548e+00,6.83621351022704e-23,9.26933829729092e-01,8.36575342465753e-01,1.01978691019777e-03
4.84852549742993e+00,3.24906790834806e+00,4.10221083458318e+00,-5.44597428309994e-01,4.88740050349507e+00,1.39524644526750e+00,-4.40250102893872e+01,-6.98225523731539e+00,7.04410863007015e-23,9.47379059104534e-01,8.36756756756757e-01,1.81414291003379e-04
8.12599334693624e-01,-4.54729933931093e+00,-4.77497105883737e+00,-1.96455860661653e+00,3.97599410482142e+00,-3.59159319524932e+00,-4.38667106424719e+01,-6.98325523731551e+00,8.24404613394424e-23,1.02089701304116e+00,8.37466666666667e-01,7.09909909909934e-04
1.86191422698305e+00,-4.75270048359472e+00,-4.09441665013582e+00,-1.52342579153426e+00,-3.62454571423190e+00,4.28922968793455e+00,-4.38510228323203e+01,-6.98425523731543e+00,8.36602673951350e-23,1.11270202547236e+00,8.38289473684210e-01,8.22807017543781e-04
-2.41508381943129e+00,-4.26637247911090e+00,1.90550049034312e+00,-3.10083427507305e+00,-3.81753018707367e+00,4.97679750486363e+00,-4.38249909153975e+01,-6.98525523731551e+00,8.57808749652083e-23,9.09231034330186e-01,8.36233766233766e-01,-2.05570745044426e-03
-4.48958314049095e+00,1.21343242894627e+00,3.79662560454740e+00,4.52859376544197e+00,-3.80032317315685e+00,-2.36790006155018e+00,-4.38139859110130e+01,-6.98625523731542e+00,8.66434206871472e-23,7.96230939170991e-01,8.34871794871795e-01,-1.36197136197136e-03
-4.50269545774392e+00,4.38914013347032e+00,-1.38932895572965e+00,1.35585037830735e+00,4.90158754437202e+00,-3.03349473279972e+00,-4.37811479163396e+01,-6.98725523731549e+00,8.94463566189167e-23,7.17545502292378e-01,8.33797468354430e-01,-1.07432651736450e-03
-3.88762746356365e+00,1.62107583027844e+00,-4.57746262253722e+00,4.55261269726670e+00,-2.32782076409264e+00,-3.40239482153957e+00,-4.37216414989934e+01,-6.98825523731548e+00,9.48356596851730e-23,7.62823764857066e-01,8.34375000000000e-01,5.77531645569618e-04
-2.35268015953415e+00,1.99797364064600e+00,4.70491407515504e+00,4.40406595011901e+00,4.94496544931429e+00,-9.22103295319535e-01,-4.36946180615615e+01,-6.98925523731554e+00,9.73360021895687e-23,7.51972585260868e-01,8.34197530864198e-01,-1.77469135802411e-04
-1.38926336198831e+00,1.17137131216744e+00,-4.86290445347600e+00,-3.11768091691694e+00,-4.50363749049649e+00,4.39026003452377e+00,-4.36271668357095e+01,-6.99025523731539e+00,1.04023845741174e-22,7.97938994832392e-01,8.34756097560976e-01,5.58566696778007e-04
-3.80224364758800e+00,1.00891837486540e+00,4.73959628093793e+00,3.56940821960149e+00,1.63308953256897e+00,-4.78111756611063e+00,-4.36163749905808e+01,-6.99125523731549e+00,1.05047434360493e-22,8.76777904882437e-01,8.35662650602410e-01,9.06553041434055e-04
-2.63264076328512e+00,3.61355935745418e+00,4.83881643670398e+00,2.24740787958528e+00,-2.35002806593812e+00,4.67651089177055e+00,-4.34366218634196e+01,-6.99225523731551e+00,1.25607897610521e-22,9.38771390757755e-01,8.36309523809524e-01,6.46873207114207e-04
3.93443034097152e+00,-4.82810601182122e-01,-4.79416618998668e+00,4.32617429668359e+00,1.11711562564168e+00,4.11660269627341e+00,-4.33171445793433e+01,-6.99325523731552e+00,1.41407022343809e-22,1.02760313309485e+00,8.37176470588235e-01,8.66946778711464e-04
3.00278623688611e+00,-3.17858301964371e+00,-3.66207080317474e+00,2.97501211025286e+00,-4.37859505142962e+00,-3.87011326836826e+00,-4.32793542734100e+01,-6.99425523731535e+00,1.46706313514528e-22,1.03482583703342e+00,8.37209302325581e-01,3.28317373461395e-05
-4.11144230628452e+00,1.46974599176211e+00,-4.40362527347917e+00,4.98005762400104e+00,-3.42854420909732e-01,-3.48210271163691e+00,-4.32634257228645e+01,-6.99525523731551e+00,1.48912855387794e-22,1.07861975261050e+00,8.37586206896552e-01,3.76904570970282e-04
4.54822188688489e+00,-4.54817453799268e+00,2.72054831025693e+00,1.54308094713525e+00,-8.09511386204929e-01,4.84537499336070e+00,-4.31574628902590e+01,-6.99625523731542e+00,1.65392941158670e-22,1.06123839916631e+00,8.37386363636364e-01,-1.99843260188071e-04
-1.80200500593182e+00,3.00583354101688e+00,4.53073878036366e+00,-3.91037589102999e-02,-4.60183771481318e+00,-4.61398754427368e+00,-4.31522170606736e+01,-6.99725523731552e+00,1.66096664288502e-22,1.09265351187593e+00,8.37640449438202e-01,2.54085801838611e-04
-3.64189750168634e+00,4.40937862648975e+00,-4.22560884264501e+00,4.60277488835337e-02,4.95741940513014e+00,3.61988215666498e-02,-4.30842529169423e+01,-6.99825523731542e+00,1.77600043874541e-22,1.01728975335767e+00,8.36888888888889e-01,-7.51560549313357e-04
-4.47927745821943e+00,3.40502326854886e+00,6.16845382447215e-01,4.36484661154987e+00,7.10088591874628e-01,4.80982824946290e+00,-4.28782150822593e+01,-6.99925523731548e+00,2.18016753833278e-22,9.59112498819633e-01,8.36263736263736e-01,-6.25152625152614e-04
3.31582409673047e+00,-2.41806961451831e+00,-4.48908735231985e+00,-4.63295560610019e+00,2.81457773200007e+00,2.88306765844628e+00,-4.28595611651090e+01,-7.00025523731550e+00,2.21899777987837e-22,9.35478967788274e-01,8.35978260869565e-01,-2.85475394171120e-04
-3.50588008275018e+00,-3.35645495789504e+00,-2.76588123075369e-01,-4.05280844640461e+00,-4.81357972128952e+00,3.37408808306346e+00,-4.28205124245791e+01,-7.00125523731553e+00,2.30505464649474e-22,9.63441862450478e-01,8.36236559139785e-01,2.58298270219726e-04
-4.90154461429903e+00,1.76978001940693e+00,-4.77716941054760e+00,-3.96665793085720e-01,2.10966706490606e+00,4.47303422819452e+00,-4.28109724872405e+01,-7.00225523731542e+00,2.32482396295116e-22,1.03487619807784e+00,8.36914893617021e-01,6.78334477236420e-04
-4.55316856664933e+00,-3.60176366226365e+00,-2.08410972551047e+00,4.88028368474525e-02,-4.30897808137240e+00,4.22731084202663e+00,-4.27573259962209e+01,-7.00325523731552e+00,2.45049688042999e-22,1.06427913946680e+00,8.37157894736842e-01,2.43001119820785e-04
-3.07002471608098e+00,-2.43851636665988e+00,-3.14733943147899e+00,4.93041739433610e+00,4.49669895286451e+00,-2.16203787021402e+00,-4.27540733118316e+01,-7.00425523731547e+00,2.45602329879996e-22,9.95995438345253e-01,8.36458333333333e-01,-6.99561403508797e-04
-3.47534025503088e+00,-9.23638825671136e-01,-3.51495983613914e+00,-4.30603569302819e+00,-4.51538321759552e+00,-3.20174043389814e+00,-4.27475372036155e+01,-7.00525523731544e+00,2.46965781582123e-22,9.62722313319961e-01,8.36082474226804e-01,-3.75859106529153e-04
-2.48839831403196e+00,3.56257006683324e+00,-4.11479242784377e+00,-3.38259888801115e+00,4.86876816236329e+00,1.86941148418574e+00,-4.27421943597180e+01,-7.00625523731547e+00,2.48040647718106e-22,1.01053167013158e+00,8.36530612244898e-01,4.48138018093847e-04
-2.54630214579261e+00,1.46377384903087e+00,3.59430647013610e+00,2.91059370212709e+00,-4.90810130954089e+00,-4.50852052635105e+00,-4.27301806958723e+01,-7.00725523731540e+00,2.50787583176965e-22,1.05980193892845e+00,8.36969696969697e-01,4.39084724798922e-04
