cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,cmpt_6,cmpt_7,cmpt_8,cmpt_9,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-8.83211544679548e+00,8.47003910241554e+00,7.20935375617525e+00,9.68158089276233e+00,-2.58819029493109e+00,2.20943012755655e+00,-6.06175806969846e+00,-8.99329240210324e+00,5.95398946462790e+00,9.43792074598581e+00,-2.83781627324219e+02,-6.92325523731551e+00,5.60368405669813e-127,7.31409922653962e-01,7.72666666666667e-01,4.80952380952371e-03
8.49577684367160e+00,1.65347341341806e+00,-8.31805270993918e+00,-8.16161246306526e+00,-1.64957385331632e+00,-7.75904780665106e+00,-9.86695783966919e+00,8.55621628810114e+00,6.44601259409788e+00,-7.93413940229085e+00,-2.83542072700937e+02,-6.92425523731546e+00,7.11338963406943e-127,6.96940623255336e-01,7.67812500000000e-01,-4.85416666666660e-03
7.47397938401404e+00,8.61806970890612e+00,-3.86180770255340e+00,7.24199295810532e+00,-9.85286157803299e+00,-9.65748545060616e+00,6.11792773918796e+00,8.63752762090754e+00,5.89371629369036e+00,3.73173660191741e+00,-2.83456932137331e+02,-6.92525523731551e+00,7.73781567776437e-127,7.73717170937986e-01,7.78235294117647e-01,1.04227941176470e-02
-3.00594981953048e+00,7.20335618458523e-01,6.80410452309371e+00,-8.49682464379385e+00,8.53888458387551e+00,9.14392119308283e+00,-7.64001475561287e+00,-3.56245631677965e+00,9.75581512448354e+00,9.88098419266644e+00,-2.83409899158908e+02,-6.92625523731541e+00,8.10233599074662e-127,7.57664500081703e-01,7.76111111111111e-01,-2.12418300653594e-03
9.57529441526800e+00,-9.78580119421018e+00,-9.88975200157414e+00,1.29142795579649e-01,-8.20398293656851e+00,4.70178193467828e+00,-3.50282889554136e+00,2.23116459418137e+00,-7.69961505994575e+00,9.84900740600699e+00,-2.83298912688045e+02,-6.92725523731543e+00,9.04433762304722e-127,7.30030375439313e-01,7.72368421052632e-01,-3.74269005847949e-03
-7.30686510714446e+00,9.31943748624436e+00,-8.66778429828894e+00,6.38809121743507e-01,9.54977778196667e+00,-5.47705645129752e+00,-8.71311163951165e+00,6.93624407858701e+00,8.55500008808659e+00,-3.43061464710283e+00,-2.82171433961212e+02,-6.92825523731549e+00,2.78997467497464e-126,6.92057422690297e-01,7.67000000000000e-01,-5.36842105263158e-03
-7.36674030573650e+00,-9.71015789937507e+00,8.66320834151232e+00,-9.55107843398181e+00,9.98552802345443e-01,6.88701806876647e+00,6.26688380172400e+00,-7.27354651111072e+00,9.44077111933737e+00,-1.10461020801091e+00,-2.82081918943846e+02,-6.92925523731550e+00,3.04818867174690e-126,7.23590826457993e-01,7.71428571428571e-01,4.42857142857145e-03
5.14835119482400e+00,1.15738190623766e+00,-9.20892590826784e+00,-8.97971105627863e+00,8.89388008727378e+00,-7.84382611275339e+00,-7.50400781429044e+00,7.51021617414242e+00,-3.65597192625202e+00,-9.22277912362722e+00,-2.81714663717487e+02,-6.93025523731546e+00,4.39647358858940e-126,7.24963307573795e-01,7.71590909090909e-01,1.62337662337642e-04
-6.21734739534399e+00,-4.33521084085064e+00,-8.89587443498594e+00,7.08633682444637e+00,6.10022009384200e+00,4.40710750294353e-01,-8.11605232965832e+00,8.85199011722437e+00,-9.13457896450918e+00,9.48637054083069e+00,-2.80123844191475e+02,-6.93125523731545e+00,2.15553121242633e-125,7.07533820132748e-01,7.69130434782609e-01,-2.46047430830043e-03
6.86512854044402e+00,3.54261376878675e+00,8.71549124090466e+00,-8.53916666835660e+00,5.17924058664599e+00,9.23243666641096e+00,-9.02533854611758e+00,-5.66044031587206e+00,-9.89725058233666e+00,-2.40758615887909e+00,-2.78123904150884e+02,-6.93225523731544e+00,1.59104676607512e-124,6.50012574350110e-01,7.60625000000000e-01,-8.50543478260868e-03
-7.01071555189378e+00,3.10906817234240e+00,6.69791680604078e+00,-8.77429839583453e+00,5.31501728344859e+00,-8.27671718950336e+00,9.77699251187225e+00,7.44950057352002e+00,4.53335710745491e+00,9.28878812240254e+00,-2.76858309479675e+02,-6.93325523731557e+00,5.63494177260302e-124,6.44839538197216e-01,7.59800000000000e-01,-8.24999999999965e-04
4.98938580079377e+00,4.55439094412317e+00,-6.65068306853759e+00,9.75969401589086e+00,-2.29058169628861e+00,9.64119227559193e+00,4.85548118242044e+00,8.99957047161778e+00,-9.87885009268287e+00,-6.99000837261038e+00,-2.76358823073656e+02,-6.93425523731542e+00,9.27639702961645e-124,6.29128632282100e-01,7.57307692307692e-01,-2.49230769230768e-03
-6.08218262023828e+00,6.49720189836674e+00,-9.56692094674623e+00,-3.87649551189811e+00,-7.72328040578670e+00,-1.44411317811096e+00,-9.64338153453448e+00,8.96978104500299e+00,4.40936736185927e+00,-9.58978855198867e+00,-2.75365704979487e+02,-6.93525523731544e+00,2.50178936403623e-123,6.45268673749154e-01,7.59814814814815e-01,2.50712250712248e-03
-4.18357902487437e+00,7.11645854943771e+00,5.31100723968176e+00,9.86590659404002e+00,3.99342249622982e+00,-9.64931373831597e+00,-9.46546687814234e+00,-9.53571705020955e+00,-6.80874051775356e+00,1.27576452446473e+00,-2.74818080757436e+02,-6.93625523731548e+00,4.32162048209920e-123,6.54767283648077e-01,7.61250000000000e-01,1.43518518518515e-03
-9.60651559713274e+00,-4.99262891310571e+00,4.17158531547662e+00,8.98789493180199e+00,-2.95610210159675e+00,-4.32068835976978e+00,9.91198129889374e+00,9.58434592287764e+00,-1.85671720914003e+00,9.65422113663121e+00,-2.73969983755011e+02,-6.93725523731548e+00,1.00817559205686e-122,6.55785899606772e-01,7.61379310344828e-01,1.29310344827549e-04
