cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,cmpt_6,cmpt_7,cmpt_8,cmpt_9,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
7.84994253949830e+00,7.66697864483223e+00,9.17612438338603e+00,7.84467443308626e+00,2.06155957248149e+00,7.01283553731215e+00,-3.27539396179383e+00,9.42763231665343e+00,-4.78572386180941e+00,-9.43601062261887e+00,-2.74751450962902e+02,-6.92925523731550e+00,4.65182789497163e-123,5.64807564772241e-01,7.66666666666667e-01,-4.58333333333327e-03
-8.07915312526432e+00,-8.53200559294603e+00,1.19368086796289e+00,9.45380829564965e+00,6.99759427377038e+00,1.69412361491995e+00,5.71669550252994e+00,-8.83945558616344e+00,-9.28087918389173e+00,-7.19216686723514e+00,-2.73880458130559e+02,-6.93025523731546e+00,1.11034189054542e-122,6.02995525786994e-01,7.73181818181818e-01,6.51515151515147e-03
9.20818993820419e+00,-8.13737697239139e+00,7.53759496768786e+00,6.83678419873695e+00,-9.31578946210626e+00,-1.94380492919606e+00,5.86385420583557e+00,4.13825151726803e+00,6.66366302357966e+00,9.36790148033436e+00,-2.73588799184063e+02,-6.93125523731545e+00,1.48486955091535e-122,6.18247576379575e-01,7.75652173913044e-01,2.47035573122534e-03
-7.36700087321314e+00,-8.05432504470776e+00,-7.56534748740537e+00,4.26674822933728e+00,-5.80531917126008e+00,-7.46579514621864e+00,7.80027047604944e+00,-8.86245563706353e+00,-6.60383592386860e+00,7.84739702756162e+00,-2.73491351891825e+02,-6.93225523731544e+00,1.63521487238483e-122,5.95492695247562e-01,7.71875000000000e-01,-3.77717391304355e-03
1.26643015510165e+00,9.05239436935576e+00,7.27250067264453e+00,7.08043418523881e+00,-8.50653243710970e+00,8.35194266049308e+00,-9.85297489633372e+00,7.00655559189212e+00,6.03634892494915e+00,-3.79979175630399e+00,-2.72057587853353e+02,-6.93325523731557e+00,6.85198406324634e-122,5.73012265436121e-01,7.68000000000000e-01,-3.87499999999996e-03
9.78029656998212e+00,-8.87170109797658e+00,-1.57753898974102e+00,-6.01525858406415e+00,8.68224298353843e+00,8.08509309411706e+00,2.01994658361345e+00,-8.46286157750301e+00,-8.19539464379919e+00,-5.26726634747817e+00,-2.71385444553939e+02,-6.93425523731542e+00,1.34057209715322e-121,5.56224573644301e-01,7.65000000000000e-01,-3.00000000000000e-03
7.99869305906292e+00,9.37325566734025e+00,-2.18897775547203e-01,-7.96387994017475e+00,-2.34317578653724e+00,-7.66002180221633e+00,3.61853738635159e+00,6.60693501206642e+00,-9.43229191869503e+00,-9.91670078413316e+00,-2.70953989088698e+02,-6.93525523731544e+00,2.06174338083447e-121,5.75232201973904e-01,7.68333333333333e-01,3.33333333333330e-03
-8.34527256546064e+00,4.78463813021989e+00,9.35754248920838e+00,-1.23993953499422e+00,-3.13540507418291e+00,9.75354037245285e+00,7.39529372492342e-01,9.95944474163434e+00,-6.16845608034632e+00,9.89258608566371e+00,-2.70314513138794e+02,-6.93625523731548e+00,3.90410231588610e-121,5.93476488532379e-01,7.71428571428571e-01,3.09523809523815e-03
9.97275885305675e+00,7.28699799610146e+00,8.64380058477020e+00,1.98963031580061e+00,9.63374963259938e+00,7.48081796443069e+00,-1.55946383367904e+00,-9.69403638026470e+00,-5.66082584292938e+00,3.37867816889291e+00,-2.69123700257919e+02,-6.93725523731548e+00,1.28307002602019e-120,6.05750442947581e-01,7.73448275862069e-01,2.01970443349753e-03
-5.61530302492021e+00,-5.64844667824508e+00,-9.41435010839241e+00,1.87619321951748e+00,8.64083254228008e+00,-3.44395429873424e+00,-7.32975768038492e+00,-9.95207155167534e+00,-5.28047784775012e+00,-9.84879011021962e+00,-2.69070717272869e+02,-6.93825523731549e+00,1.35153184491397e-120,6.03205739849414e-01,7.73000000000000e-01,-4.48275862068970e-04
-7.33354099066780e+00,8.43797511667678e+00,-3.67228743088396e+00,-7.21433971096533e+00,8.85170429515149e+00,-1.09866697556285e+00,-7.74018227729494e+00,-4.07913049046831e+00,-9.39151388460715e+00,9.13025207356086e+00,-2.68281455945957e+02,-6.93925523731549e+00,2.97278723594113e-120,6.20545329335720e-01,7.75806451612903e-01,2.80645161290316e-03
2.10811188605339e+00,8.87821982975440e+00,-8.96483379200362e+00,7.90359594598360e+00,6.82303737103661e+00,5.34874728693357e+00,-4.01861838108305e+00,-9.99133770503755e+00,-1.93864077387749e+00,-9.72305082768831e+00,-2.66957936150362e+02,-6.94025523731546e+00,1.11564719293372e-119,6.37266271117923e-01,7.78437500000000e-01,2.63104838709682e-03
-3.04910717333751e+00,2.16762524149392e+00,9.05540427159075e+00,-5.37413158598022e+00,-8.95671641288797e+00,-9.83413143379795e+00,-5.82912645421894e+00,-9.63079545932984e+00,8.00230522546235e+00,4.74924798067286e+00,-2.66756076440161e+02,-6.94125523731545e+00,1.36382655032276e-119,6.35815826165122e-01,7.78181818181818e-01,-2.55681818181808e-04
-5.92639802746099e+00,5.71038715558836e+00,9.32693279631103e+00,7.19528687880123e+00,-5.82438017234022e+00,4.67820718860884e+00,-5.41605714219238e+00,7.65997163849494e+00,9.61139671236322e+00,8.45970102348115e+00,-2.66318334942538e+02,-6.94225523731548e+00,2.11073427891920e-119,6.47663167575612e-01,7.80000000000000e-01,1.81818181818183e-03
7.77785409893882e+00,8.96733366952800e+00,4.28773733935139e+00,3.23308739062217e+00,9.09428645998946e+00,7.40116243817977e+00,6.83646763884587e+00,1.68303526278553e+00,8.49641493243455e+00,-9.17267682839318e+00,-2.65752309886020e+02,-6.94325523731554e+00,3.71381980118550e-119,6.48770784913671e-01,7.80142857142857e-01,1.42857142857111e-04
-7.10854149373464e+00,1.36628190859976e+00,-8.24645711577682e+00,-6.27263589680433e+00,9.72436835230137e+00,-6.36107340231420e+00,-5.99755163754701e+00,8.82636973921955e+00,4.70539319675427e+00,-8.87337776252375e+00,-2.63953228141320e+02,-6.94425523731547e+00,2.24242438352608e-118,6.72790945708352e-01,7.83750000000000e-01,3.60714285714281e-03
7.83692981035119e+00,9.21196125862974e+00,2.51123281098664e-04,-7.22295066753308e+00,-1.95715182751037e+00,7.01271077668177e+00,-8.33733791195948e+00,-8.02265988753858e+00,5.42482789837468e+00,-9.72670632988561e+00,-2.63873945370834e+02,-6.94525523731541e+00,2.42502143893534e-118,6.78690489967289e-01,7.84594594594595e-01,8.44594594594628e-04
-5.99086385855062e+00,-9.35311762588600e-01,-8.82318474859277e+00,7.36290150708644e+00,9.88547174730072e+00,-8.62098121518325e+00,-3.36789322272664e+00,-5.18522511614507e+00,-7.00018226987654e+00,-8.98529876356604e+00,-2.63608107477248e+02,-6.94625523731549e+00,3.16033570821884e-118,6.69198917025125e-01,7.83157894736842e-01,-1.43669985775252e-03
3.66610521734899e+00,2.54034221842638e+00,9.75072603925700e+00,7.92473459560009e+00,4.67794371150388e+00,-1.19953498225208e+00,-7.67246389102812e+00,9.05349631654742e+00,-9.23188266608542e+00,8.99735332011557e+00,-2.63242538494641e+02,-6.94725523731543e+00,4.55054607088768e-118,6.67989551291649e-01,7.82948717948718e-01,-2.09176788124155e-04
-8.99871917302122e+00,7.42951058472655e+00,8.89321254449557e+00,-8.03410877159355e+00,-5.17834281147335e+00,-7.15075849878890e+00,-3.21910032672924e+00,-9.52304425433935e+00,6.86921539359432e+00,-1.04973578098023e+00,-2.62738551774878e+02,-6.94825523731549e+00,7.52502370731301e-118,6.70194924490707e-01,7.83250000000000e-01,3.01282051282104e-04
7.68824721681912e+00,-4.03968181245371e+00,5.01623063302039e+00,7.91237290978061e+00,7.83092876064155e+00,-3.21837279980881e+00,8.82089074372945e+00,-9.47474310313637e+00,-9.94520649965872e+00,2.32829869392579e+00,-2.62581753068785e+02,-6.94925523731544e+00,8.79367459669784e-118,6.63349510726079e-01,7.82195121951220e-01,-1.05487804878046e-03
-3.52755953713111e+00,6.43900023473501e+00,-7.51661016599304e+00,-6.52205939697777e+00,4.47942711116737e+00,-9.71394311320137e+00,9.40452185086286e+00,2.70155409887041e+00,8.96677882894182e+00,-7.94407180559704e+00,-2.62500320695850e+02,-6.95025523731548e+00,9.53019367506730e-118,6.64771054234847e-01,7.82380952380952e-01,1.85830429732858e-04
-8.60464950458890e+00,9.38952032548420e+00,9.07445021266661e+00,4.81005527961921e+00,7.91666456410468e+00,2.98571525051611e+00,7.56827307677382e+00,-2.17015250665768e+00,-3.81211650931012e+00,-9.48407053414332e+00,-2.62060176484487e+02,-6.95125523731551e+00,1.47849423118513e-117,6.75499228600749e-01,7.83953488372093e-01,1.57253599114060e-03
-7.55789988995609e+00,8.61665305066134e+00,6.66121522751558e+00,-8.15205231964084e+00,-3.10957916780685e+00,-8.96094000120314e+00,-5.84915372337903e+00,-6.70927130693073e+00,-4.35061656672673e+00,-8.68180252302528e+00,-2.62035742569706e+02,-6.95225523731553e+00,1.51355028505973e-117,6.59163321590617e-01,7.81477272727273e-01,-2.47621564482026e-03
9.94620780725538e+00,6.75260192496097e+00,5.20313981688008e+00,-5.28192446345774e+00,-7.18348222358325e+00,2.47517416575976e+00,-8.47948894281131e+00,-6.46681002816710e+00,6.20922325512153e+00,-9.79441277771551e+00,-2.61905043458850e+02,-6.95325523731547e+00,1.72315546743225e-117,6.56209179289419e-01,7.81000000000000e-01,-4.77272727272715e-04
5.62631456587949e+00,-7.35941381068351e+00,-9.60152423268222e+00,-9.20959136615304e+00,5.34922698351914e-02,-7.94623980269558e+00,-6.88584068892058e+00,2.56540323397196e-01,6.06515529166010e+00,-9.68202018993211e+00,-2.61177412815941e+02,-6.95425523731536e+00,3.56365900366408e-117,6.44935397240125e-01,7.79239130434783e-01,-1.76086956521737e-03
-9.96282594928354e+00,7.82989167227576e+00,9.69668255766378e-01,-6.36884124953624e+00,-5.09631794690478e+00,8.02644364167896e+00,-8.61229162937879e+00,6.81220320500633e+00,-6.61904073982880e+00,6.77348083243172e+00,-2.60555973601793e+02,-6.95525523731551e+00,6.62749590430095e-117,6.20974235779402e-01,7.75425531914894e-01,-3.81359851988905e-03
-8.50885119591750e+00,-6.64226877895647e+00,-7.99218573923320e+00,-1.18299358876647e+00,-2.43281229561355e+00,9.59572399127378e+00,7.45054486104773e+00,-6.71103020862056e+00,4.71341864668159e+00,-9.97013047480627e+00,-2.60169208686872e+02,-6.95625523731551e+00,9.74731591280859e-117,6.23683757055530e-01,7.75833333333333e-01,4.07801418439768e-04
9.67500864914097e+00,-8.20203257768061e-01,9.26885801259080e+00,1.32003893406015e+00,-9.39447408362527e+00,9.24054841430477e+00,2.78065013797691e+00,-3.97444887724419e+00,-5.80833257204741e+00,9.41602463428003e+00,-2.59940956298114e+02,-6.95725523731545e+00,1.22343105524575e-116,6.32079906989760e-01,7.77142857142857e-01,1.30952380952376e-03
-6.17073092775240e+00,-9.95325322440604e+00,-3.41506448656815e+00,-7.92336194624259e+00,-1.44161580715526e+00,9.72481902694892e+00,-8.47042232904351e+00,6.30562317056223e+00,8.76397733080974e+00,1.81530865671862e+00,-2.59114106990531e+02,-6.95825523731552e+00,2.79409583200889e-116,6.32616535725291e-01,7.77200000000000e-01,5.71428571428667e-05
8.09845661137307e+00,1.56688984175108e+00,1.45015604691552e+00,9.92197008894458e+00,1.74858245990140e+00,7.61499553381474e+00,-4.41279927597977e+00,-7.62077875312175e+00,-9.74480852617724e+00,9.80529481053944e+00,-2.58333610154060e+02,-6.95925523731536e+00,6.09217643236628e-116,6.33760558132839e-01,7.77352941176471e-01,1.52941176470578e-04
6.18428156371782e+00,-3.71955785794507e+00,-5.81884564833574e+00,8.08508847166417e+00,9.53863822870979e+00,-8.96843787368505e+00,-9.23289414301477e+00,2.58585547962103e+00,8.63678166769777e+00,-2.99803751912890e+00,-2.58310273277970e+02,-6.96025523731554e+00,6.22978780498208e-116,6.30610161166015e-01,7.76826923076923e-01,-5.26018099547554e-04
-6.29403904291689e+00,-5.65560691681840e+00,-7.55827354686433e+00,8.12156868190492e+00,-4.61536118096785e+00,9.17452259791713e+00,3.82929184742273e+00,-4.17003869155726e+00,-8.74029669689467e+00,9.46517546961624e+00,-2.58287710040397e+02,-6.96125523731548e+00,6.36558100836155e-116,6.27007816497977e-01,7.76226415094340e-01,-6.00507982583376e-04
9.46573773019896e+00,6.38780371685955e+00,3.22831304594662e+00,-7.33080188416350e+00,-2.81925347881567e+00,-7.83201407360194e+00,-3.26301924362454e+00,-8.77177325300331e+00,8.61156546040357e+00,8.40176328467113e+00,-2.57287140162966e+02,-6.96225523731539e+00,1.72960021815548e-115,6.34632656371415e-01,7.77407407407407e-01,1.18099231306779e-03
-1.89601682895613e+00,9.76929652503135e+00,6.07705822285220e+00,9.87715876550196e+00,6.66209563209503e+00,6.65960723367780e+00,-9.08474226983144e+00,-8.49531812314040e+00,3.05394301048320e+00,-3.13800890374581e+00,-2.57256116808565e+02,-6.96325523731555e+00,1.78231601116342e-115,6.21399883188477e-01,7.75272727272727e-01,-2.13468013468021e-03
-7.60772865237700e+00,2.24083048149606e+00,-4.50455726763816e+00,-9.26596488082480e+00,6.02097667200589e+00,9.69710364584187e+00,3.86330048950108e+00,-9.88031871040947e+00,-8.68509051479107e+00,-2.88982439954448e+00,-2.57020209251290e+02,-6.96425523731545e+00,2.25425875171966e-115,6.25996604500471e-01,7.75982142857143e-01,7.09415584415618e-04
9.83784712636375e+00,5.92745034218744e+00,8.26464093008520e+00,8.17128732623870e+00,8.68422600205374e+00,4.62209105196727e+00,-2.21740035363650e-01,-3.28990750415126e-01,8.63803424991241e+00,-7.49690674531565e+00,-2.56563528759920e+02,-6.96525523731549e+00,3.55552132146659e-115,6.33798154808289e-01,7.77192982456140e-01,1.21083959899748e-03
-9.29382547772392e+00,-7.40659282489442e+00,5.00584568512791e+00,8.93819788710804e+00,-6.77781484588720e+00,3.31623753368002e+00,-5.12867942233619e+00,-8.76125667966827e+00,-8.97201251234529e+00,1.98042769036133e+00,-2.54489865738362e+02,-6.96625523731542e+00,2.82520131962492e-114,6.23975308317594e-01,7.75603448275862e-01,-1.58953418027830e-03
-5.72251137619114e+00,8.02226160015089e+00,6.60127214329307e+00,9.56295385301964e+00,-8.52635093710911e+00,2.69096719244457e-01,9.54350464343834e+00,-6.16756918467895e+00,7.02382723106722e+00,2.64760287769847e+00,-2.54370941216709e+02,-6.96725523731552e+00,3.17880120861998e-114,6.28329336645424e-01,7.76271186440678e-01,6.67738164815912e-04
6.97376628485998e+00,-6.96410353137155e+00,-3.10918880614010e+00,-8.75882184362738e+00,-2.87126316181703e+00,9.56878676425854e+00,-4.21255287500635e+00,5.66975069321013e+00,7.93389550973634e+00,-9.60879216456043e+00,-2.53434015859040e+02,-6.96825523731541e+00,8.10458138576493e-114,6.19529768686335e-01,7.74833333333333e-01,-1.43785310734457e-03
-4.64219337949658e+00,9.53339615534979e+00,8.56064167846979e+00,-2.59967683807902e+00,-3.66881791892575e+00,3.37971461707735e+00,7.52027743087178e+00,9.25416607951785e+00,-6.07056036675010e+00,-9.43315526053232e+00,-2.51885128752553e+02,-6.96925523731548e+00,3.81038989465769e-113,6.20225216963399e-01,7.74918032786885e-01,8.46994535518286e-05
-6.51380842785650e+00,-2.57856112749649e+00,-6.62202412172359e+00,-7.92491145808627e+00,5.61474715066857e+00,7.26503326918008e+00,7.33532101232576e+00,-9.59634576997375e+00,7.31530582991927e+00,6.74106203475222e+00,-2.51635685331768e+02,-6.97025523731549e+00,4.88502761863910e-113,6.24923720720648e-01,7.75645161290323e-01,7.27128503437369e-04
-8.60371405506580e+00,-8.65822896337851e+00,-8.37308510986225e+00,3.88730744269228e+00,6.14743079931060e+00,7.48483910291353e+00,9.00550457298150e+00,7.04149605147812e+00,2.05858399990636e+00,4.53215473470248e+00,-2.50930502048521e+02,-6.97125523731547e+00,9.87847573960838e-113,6.30012792915842e-01,7.76428571428571e-01,7.83410138248897e-04
-8.97525588302361e+00,8.43497129909473e+00,-1.17666426038145e+00,-5.32627548226396e+00,-9.29380628397817e+00,7.97674983178190e+00,6.14634666642382e+00,3.09863862506576e+00,6.84755230334345e+00,-7.43485464979695e+00,-2.49692513467889e+02,-6.97225523731549e+00,3.40335500113233e-112,6.33501656270890e-01,7.76953125000000e-01,5.24553571428554e-04
3.60749187874232e-02,6.49562670021577e+00,4.50851977451391e+00,-9.18859797629464e+00,4.31991173601233e+00,-9.21973335574721e+00,1.10375049774635e+00,9.00562335611061e+00,8.94476374554650e+00,-8.21650906149455e+00,-2.49417389490409e+02,-6.97325523731548e+00,4.47669785008010e-112,6.40839266974376e-01,7.78076923076923e-01,1.12379807692309e-03
5.88128425237596e+00,-1.83272212819314e+00,6.70768063056077e+00,9.39897257316071e+00,7.73477642519369e+00,9.85217572324619e+00,3.33475023793480e+00,-9.02807054474108e+00,1.63114054714070e+00,7.54126441527589e+00,-2.49355424293511e+02,-6.97425523731549e+00,4.75811168406308e-112,6.37812652863509e-01,7.77575757575758e-01,-5.01165501165524e-04
6.35102629495366e+00,8.52419780232858e+00,9.68098903738257e+00,9.79272346268281e+00,3.59939429001615e+00,1.63751208557597e+00,-8.32831734711934e+00,1.19673838950821e+00,2.16168151359051e-01,-9.45733635800222e+00,-2.48456656367148e+02,-6.97525523731544e+00,1.16769733271520e-111,6.28295641797224e-01,7.76044776119403e-01,-1.53098145635455e-03
-9.59683820466314e+00,-9.95206811935802e+00,-6.32500797279639e+00,-2.58326249299513e-01,3.87026693118013e+00,-7.45341055757129e+00,4.58491583643080e+00,6.56426789404308e+00,8.83612108536763e+00,-5.85670719285745e+00,-2.48307804293437e+02,-6.97625523731549e+00,1.35375984484948e-111,6.37213773869253e-01,7.77426470588235e-01,1.38169446883230e-03
1.08315203147296e+00,1.28106410150695e+00,-3.87937589143428e+00,-9.27651408438362e+00,9.47698038948150e+00,-3.35124854755332e+00,9.14568683637505e+00,3.99794654497224e+00,9.43506545186212e+00,-9.15491085701122e+00,-2.47900213184634e+02,-6.97725523731551e+00,2.03292755684667e-111,6.26633969591543e-01,7.75724637681159e-01,-1.70183290707593e-03
9.07360297988281e+00,-3.35247339012184e+00,3.73878236281650e+00,9.46001587772664e+00,-9.17796852996969e+00,1.86791289189282e+00,1.21706464773168e+00,-6.48347183633572e+00,8.52780599365140e+00,8.69613682143401e+00,-2.47502821242308e+02,-6.97825523731544e+00,3.02184883991224e-111,6.33493754740462e-01,7.76785714285714e-01,1.06107660455490e-03
-9.11866642247752e+00,7.87997109943090e+00,7.82450975481079e+00,6.49854631572700e+00,-9.37605982792456e+00,2.71463882196314e+00,-3.20766826789789e+00,4.66007343798301e+00,7.68055476248971e+00,-6.44681696244679e+00,-2.47457201013715e+02,-6.97925523731547e+00,3.15973786899673e-111,6.29950362552721e-01,7.76197183098592e-01,-5.88531187122765e-04
9.47548336900601e+00,7.41533047961019e+00,-9.27972763507288e+00,-7.94799524174639e+00,3.27719033777251e+00,1.93169684789576e+00,9.04769609509937e+00,-8.06652994512623e+00,-1.20102017074729e+00,-4.32367853893449e+00,-2.46986219980205e+02,-6.98025523731550e+00,5.05546635712067e-111,6.32650422930409e-01,7.76597222222222e-01,4.00039123630735e-04
-6.29082018880346e+00,-8.35239453147613e+00,7.89102980165676e+00,-9.44814086901784e-01,5.91058659928445e+00,7.94277124664345e+00,5.27751256412164e+00,8.65600447981406e+00,-1.91701713204057e+00,-9.91359092916881e+00,-2.46816074969002e+02,-6.98125523731548e+00,5.98714766565730e-111,6.38783631967799e-01,7.77534246575342e-01,9.37024353120153e-04
-9.92674957173242e+00,-6.44603400680343e+00,-5.14917923085036e+00,-7.00306453848570e+00,-9.88510930123959e+00,-1.94820150293561e+00,6.19143712758399e+00,7.30454291725461e+00,-8.09737111260033e+00,1.97798670892948e-01,-2.46417550494378e+02,-6.98225523731539e+00,8.90969126639501e-111,6.28042127411942e-01,7.75810810810811e-01,-1.72343576453160e-03
